iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
387,2551.8998985003877,2023-01-28 09:43:02.020122,2023-01-28 09:43:13.924264,0 days 00:00:11.904142,9,0.79,9,600,750,350,0.95,COMPLETE
397,2551.9013172562395,2023-01-28 09:45:50.206335,2023-01-28 09:46:02.366304,0 days 00:00:12.159969,9,0.79,9,600,750,300,0.95,COMPLETE
374,2551.9014918249713,2023-01-28 09:39:21.509554,2023-01-28 09:39:33.781323,0 days 00:00:12.271769,9,0.79,9,600,750,300,0.95,COMPLETE
51,2551.9021656428354,2023-01-28 08:09:06.383564,2023-01-28 08:09:18.211130,0 days 00:00:11.827566,9,0.79,9,600,750,325,0.95,COMPLETE
237,2551.9021799834677,2023-01-28 09:01:05.584693,2023-01-28 09:01:17.218240,0 days 00:00:11.633547,9,0.79,9,600,750,375,0.95,COMPLETE
120,2551.902760635118,2023-01-28 08:27:29.253469,2023-01-28 08:27:41.350746,0 days 00:00:12.097277,9,0.79,9,600,750,300,0.95,COMPLETE
491,2551.902793798994,2023-01-28 10:14:22.046282,2023-01-28 10:14:33.978220,0 days 00:00:11.931938,9,0.79,9,600,750,325,0.95,COMPLETE
207,2551.9029896680663,2023-01-28 08:53:09.341859,2023-01-28 08:53:21.982805,0 days 00:00:12.640946,9,0.79,9,600,750,325,0.95,COMPLETE
226,2551.903651110865,2023-01-28 08:58:12.539927,2023-01-28 08:58:24.712715,0 days 00:00:12.172788,9,0.79,9,600,750,375,0.95,COMPLETE
335,2551.904374468073,2023-01-28 09:28:43.690909,2023-01-28 09:28:56.040142,0 days 00:00:12.349233,9,0.79,9,600,750,375,0.95,COMPLETE
305,2551.9047335602313,2023-01-28 09:20:33.509502,2023-01-28 09:20:45.553011,0 days 00:00:12.043509,9,0.79,9,600,750,375,0.95,COMPLETE
173,2551.90544127002,2023-01-28 08:43:12.782395,2023-01-28 08:43:24.824285,0 days 00:00:12.041890,9,0.79,9,600,750,325,0.95,COMPLETE
184,2551.9055310532653,2023-01-28 08:46:17.461305,2023-01-28 08:46:28.948655,0 days 00:00:11.487350,9,0.79,9,600,750,375,0.95,COMPLETE
146,2551.9055518284295,2023-01-28 08:35:21.404013,2023-01-28 08:35:54.396512,0 days 00:00:32.992499,9,0.79,9,600,750,325,0.95,COMPLETE
406,2551.905717115776,2023-01-28 09:48:17.885607,2023-01-28 09:48:29.732443,0 days 00:00:11.846836,9,0.79,9,600,750,350,0.95,COMPLETE
119,2551.9059821566448,2023-01-28 08:27:13.189578,2023-01-28 08:27:25.193508,0 days 00:00:12.003930,9,0.79,9,600,750,300,0.95,COMPLETE
281,2551.9064009849076,2023-01-28 09:14:14.210885,2023-01-28 09:14:26.501385,0 days 00:00:12.290500,9,0.79,9,600,750,300,0.95,COMPLETE
212,2551.9065290087983,2023-01-28 08:54:29.961252,2023-01-28 08:54:41.802296,0 days 00:00:11.841044,9,0.79,9,600,750,325,0.95,COMPLETE
182,2551.9066083624643,2023-01-28 08:45:45.310350,2023-01-28 08:45:57.320506,0 days 00:00:12.010156,9,0.79,9,600,750,375,0.95,COMPLETE
378,2551.906639248912,2023-01-28 09:40:27.495886,2023-01-28 09:40:39.250757,0 days 00:00:11.754871,9,0.79,9,600,750,350,0.95,COMPLETE
475,2551.906685155672,2023-01-28 10:09:38.278900,2023-01-28 10:09:50.176332,0 days 00:00:11.897432,9,0.79,9,600,750,300,0.95,COMPLETE
454,2551.9069597521097,2023-01-28 10:02:57.461472,2023-01-28 10:03:22.479757,0 days 00:00:25.018285,9,0.79,9,600,750,300,0.95,COMPLETE
404,2551.907099699721,2023-01-28 09:47:43.320218,2023-01-28 09:47:55.891553,0 days 00:00:12.571335,9,0.79,9,600,750,300,0.95,COMPLETE
497,2551.907599793335,2023-01-28 10:16:06.296423,2023-01-28 10:16:18.552082,0 days 00:00:12.255659,9,0.79,9,600,750,325,0.95,COMPLETE
386,2551.9078885437902,2023-01-28 09:42:42.776496,2023-01-28 09:42:55.934516,0 days 00:00:13.158020,9,0.79,9,600,750,375,0.95,COMPLETE
32,2551.908370022501,2023-01-28 08:03:58.497955,2023-01-28 08:04:10.172229,0 days 00:00:11.674274,9,0.79,9,600,750,300,0.95,COMPLETE
266,2551.909009490256,2023-01-28 09:08:46.761481,2023-01-28 09:08:58.607972,0 days 00:00:11.846491,9,0.79,9,600,750,325,0.95,COMPLETE
457,2551.909073909894,2023-01-28 10:04:26.139554,2023-01-28 10:04:38.959131,0 days 00:00:12.819577,9,0.79,9,600,750,375,0.95,COMPLETE
452,2551.909123161965,2023-01-28 10:02:11.591541,2023-01-28 10:02:23.806167,0 days 00:00:12.214626,9,0.79,9,600,750,325,0.95,COMPLETE
393,2551.909991931928,2023-01-28 09:44:43.266403,2023-01-28 09:44:55.048143,0 days 00:00:11.781740,9,0.79,9,600,750,300,0.95,COMPLETE
170,2551.9105352773,2023-01-28 08:42:23.128762,2023-01-28 08:42:34.665078,0 days 00:00:11.536316,9,0.79,9,600,750,350,0.95,COMPLETE
96,2551.9108797587282,2023-01-28 08:21:10.052873,2023-01-28 08:21:22.259807,0 days 00:00:12.206934,9,0.79,9,600,750,375,0.95,COMPLETE
384,2551.9110256720137,2023-01-28 09:42:06.657141,2023-01-28 09:42:18.730941,0 days 00:00:12.073800,9,0.79,9,600,750,325,0.95,COMPLETE
445,2551.911030094835,2023-01-28 10:00:19.903944,2023-01-28 10:00:31.895818,0 days 00:00:11.991874,9,0.79,9,600,750,325,0.95,COMPLETE
104,2551.911125896231,2023-01-28 08:23:17.759089,2023-01-28 08:23:29.782677,0 days 00:00:12.023588,9,0.79,9,600,750,375,0.95,COMPLETE
295,2551.9112675032143,2023-01-28 09:17:58.342871,2023-01-28 09:18:10.479705,0 days 00:00:12.136834,9,0.79,9,600,750,375,0.95,COMPLETE
200,2551.9119862185826,2023-01-28 08:50:45.834922,2023-01-28 08:50:57.614577,0 days 00:00:11.779655,9,0.79,9,600,750,375,0.95,COMPLETE
270,2551.912107879947,2023-01-28 09:09:53.510873,2023-01-28 09:10:14.672819,0 days 00:00:21.161946,9,0.79,9,600,750,325,0.95,COMPLETE
492,2551.9121562761893,2023-01-28 10:14:38.271789,2023-01-28 10:14:50.303292,0 days 00:00:12.031503,9,0.79,9,600,750,325,0.95,COMPLETE
91,2551.9121991538605,2023-01-28 08:19:49.637883,2023-01-28 08:20:01.247897,0 days 00:00:11.610014,9,0.79,9,600,750,375,0.95,COMPLETE
234,2551.9125401891365,2023-01-28 09:00:17.199747,2023-01-28 09:00:29.733327,0 days 00:00:12.533580,9,0.79,9,600,750,375,0.95,COMPLETE
342,2551.912802722676,2023-01-28 09:30:37.442998,2023-01-28 09:30:49.773016,0 days 00:00:12.330018,9,0.79,9,600,750,325,0.95,COMPLETE
303,2551.9129460102167,2023-01-28 09:20:00.833516,2023-01-28 09:20:12.171847,0 days 00:00:11.338331,9,0.79,9,600,750,375,0.95,COMPLETE
276,2551.913202952472,2023-01-28 09:12:52.775167,2023-01-28 09:13:04.447490,0 days 00:00:11.672323,9,0.79,9,600,750,350,0.95,COMPLETE
462,2551.9132175820305,2023-01-28 10:05:55.996224,2023-01-28 10:06:11.016659,0 days 00:00:15.020435,9,0.79,9,600,750,325,0.95,COMPLETE
379,2551.9134591978072,2023-01-28 09:40:43.951448,2023-01-28 09:40:56.102107,0 days 00:00:12.150659,9,0.79,9,600,750,375,0.95,COMPLETE
46,2551.913532039591,2023-01-28 08:07:43.398701,2023-01-28 08:07:54.795785,0 days 00:00:11.397084,9,0.79,9,600,750,300,0.95,COMPLETE
183,2551.9140134493914,2023-01-28 08:46:01.376546,2023-01-28 08:46:12.959182,0 days 00:00:11.582636,9,0.79,9,600,750,375,0.95,COMPLETE
291,2551.91405627494,2023-01-28 09:16:53.711115,2023-01-28 09:17:06.385945,0 days 00:00:12.674830,9,0.79,9,600,750,375,0.95,COMPLETE
486,2551.914415004028,2023-01-28 10:12:55.439934,2023-01-28 10:13:07.999876,0 days 00:00:12.559942,9,0.79,9,600,750,300,0.95,COMPLETE
193,2551.914655289707,2023-01-28 08:48:47.308471,2023-01-28 08:48:58.800106,0 days 00:00:11.491635,9,0.79,9,600,750,325,0.95,COMPLETE
93,2551.914821347829,2023-01-28 08:20:21.068849,2023-01-28 08:20:33.438220,0 days 00:00:12.369371,9,0.79,9,600,750,375,0.95,COMPLETE
187,2551.9149239094327,2023-01-28 08:47:06.115592,2023-01-28 08:47:18.223345,0 days 00:00:12.107753,9,0.79,9,600,750,375,0.95,COMPLETE
431,2551.915493495082,2023-01-28 09:56:12.536111,2023-01-28 09:56:24.997992,0 days 00:00:12.461881,9,0.79,9,600,750,300,0.95,COMPLETE
136,2551.9160960724535,2023-01-28 08:32:38.208412,2023-01-28 08:32:49.782604,0 days 00:00:11.574192,9,0.79,9,600,750,325,0.95,COMPLETE
459,2551.9172946757885,2023-01-28 10:05:04.130842,2023-01-28 10:05:15.861099,0 days 00:00:11.730257,9,0.79,9,600,750,375,0.95,COMPLETE
125,2551.9179590258063,2023-01-28 08:28:50.804450,2023-01-28 08:29:02.785534,0 days 00:00:11.981084,9,0.79,9,600,750,400,0.95,COMPLETE
352,2551.918093582329,2023-01-28 09:33:23.121945,2023-01-28 09:33:35.450682,0 days 00:00:12.328737,9,0.79,9,600,750,325,0.95,COMPLETE
129,2551.9183385623182,2023-01-28 08:30:45.454529,2023-01-28 08:30:56.710143,0 days 00:00:11.255614,9,0.79,9,600,750,325,0.95,COMPLETE
162,2551.9195170192343,2023-01-28 08:40:16.576331,2023-01-28 08:40:28.805356,0 days 00:00:12.229025,9,0.79,9,600,750,300,0.95,COMPLETE
350,2551.9205815459286,2023-01-28 09:32:49.036435,2023-01-28 09:33:01.420635,0 days 00:00:12.384200,9,0.79,9,600,750,375,0.95,COMPLETE
140,2552.174998543876,2023-01-28 08:33:39.794647,2023-01-28 08:33:52.676815,0 days 00:00:12.882168,9,0.79,9,525,750,300,0.95,COMPLETE
227,2552.6293234843406,2023-01-28 08:58:28.826037,2023-01-28 08:58:39.353515,0 days 00:00:10.527478,9,0.79,9,600,750,375,0.95,COMPLETE
180,2552.6337601895366,2023-01-28 08:45:11.794176,2023-01-28 08:45:22.979383,0 days 00:00:11.185207,9,0.79,9,600,750,375,0.95,COMPLETE
418,2552.6494078354485,2023-01-28 09:51:50.172776,2023-01-28 09:52:01.400963,0 days 00:00:11.228187,9,0.79,9,600,750,300,0.95,COMPLETE
99,2552.6503740282187,2023-01-28 08:21:55.538911,2023-01-28 08:22:06.423221,0 days 00:00:10.884310,9,0.79,9,600,750,400,0.95,COMPLETE
283,2553.130843993393,2023-01-28 09:14:46.447445,2023-01-28 09:14:58.870766,0 days 00:00:12.423321,9,0.79,9,575,750,300,0.95,COMPLETE
70,2553.596752402658,2023-01-28 08:14:04.113114,2023-01-28 08:14:16.236451,0 days 00:00:12.123337,9,0.79,9,575,750,350,0.95,COMPLETE
251,2553.7856714522136,2023-01-28 09:04:49.174349,2023-01-28 09:04:59.070923,0 days 00:00:09.896574,8,0.79,9,600,750,375,0.95,COMPLETE
494,2554.164942866089,2023-01-28 10:15:13.793386,2023-01-28 10:15:24.808925,0 days 00:00:11.015539,9,0.79,9,600,750,325,0.95,COMPLETE
348,2554.169507926096,2023-01-28 09:32:16.601862,2023-01-28 09:32:27.438810,0 days 00:00:10.836948,9,0.79,9,600,750,325,0.95,COMPLETE
203,2554.170237006042,2023-01-28 08:51:36.742061,2023-01-28 08:51:47.629169,0 days 00:00:10.887108,9,0.79,9,600,750,325,0.95,COMPLETE
138,2554.170657614152,2023-01-28 08:33:09.378954,2023-01-28 08:33:20.154218,0 days 00:00:10.775264,9,0.79,9,600,750,350,0.95,COMPLETE
302,2554.1706687886776,2023-01-28 09:19:45.844467,2023-01-28 09:19:56.277679,0 days 00:00:10.433212,9,0.79,9,600,750,300,0.95,COMPLETE
476,2554.1734856468124,2023-01-28 10:09:54.501273,2023-01-28 10:10:05.098335,0 days 00:00:10.597062,9,0.79,9,600,750,300,0.95,COMPLETE
315,2554.186512412358,2023-01-28 09:23:18.187219,2023-01-28 09:23:28.931547,0 days 00:00:10.744328,9,0.79,9,600,750,375,0.95,COMPLETE
392,2554.506833860833,2023-01-28 09:44:25.993610,2023-01-28 09:44:36.506873,0 days 00:00:10.513263,9,0.79,9,600,750,300,0.95,COMPLETE
156,2554.5069278776095,2023-01-28 08:38:36.507639,2023-01-28 08:38:50.168583,0 days 00:00:13.660944,9,0.79,9,600,750,325,0.95,COMPLETE
161,2554.5069494709874,2023-01-28 08:39:58.980693,2023-01-28 08:40:09.728101,0 days 00:00:10.747408,9,0.79,9,600,750,375,0.95,COMPLETE
499,2554.507274975138,2023-01-28 10:16:43.345033,2023-01-28 10:16:54.661122,0 days 00:00:11.316089,9,0.79,9,600,750,325,0.95,COMPLETE
403,2554.507408366391,2023-01-28 09:47:26.018057,2023-01-28 09:47:37.360714,0 days 00:00:11.342657,9,0.79,9,600,1000,300,0.95,COMPLETE
157,2554.507506096309,2023-01-28 08:38:56.167619,2023-01-28 08:39:07.057466,0 days 00:00:10.889847,9,0.79,9,600,750,325,0.95,COMPLETE
175,2554.5081284107923,2023-01-28 08:43:46.483087,2023-01-28 08:43:57.337761,0 days 00:00:10.854674,9,0.79,9,600,750,325,0.95,COMPLETE
336,2554.5093002222743,2023-01-28 09:29:00.036828,2023-01-28 09:29:11.311650,0 days 00:00:11.274822,9,0.79,9,600,750,350,0.95,COMPLETE
188,2554.5109191588836,2023-01-28 08:47:24.407505,2023-01-28 08:47:35.628487,0 days 00:00:11.220982,9,0.79,9,600,750,375,0.95,COMPLETE
440,2554.511164154889,2023-01-28 09:58:35.547539,2023-01-28 09:59:04.829898,0 days 00:00:29.282359,9,0.79,9,600,750,325,0.95,COMPLETE
246,2554.511280547966,2023-01-28 09:03:28.059354,2023-01-28 09:03:38.790987,0 days 00:00:10.731633,9,0.79,9,600,750,300,0.95,COMPLETE
53,2554.5113106118006,2023-01-28 08:09:37.523680,2023-01-28 08:09:47.860867,0 days 00:00:10.337187,9,0.79,9,600,750,325,0.95,COMPLETE
485,2554.5113294886323,2023-01-28 10:12:34.581624,2023-01-28 10:12:48.708558,0 days 00:00:14.126934,9,0.79,9,600,750,300,0.95,COMPLETE
243,2554.5123919534344,2023-01-28 09:02:41.731922,2023-01-28 09:02:52.558791,0 days 00:00:10.826869,9,0.79,9,600,750,375,0.95,COMPLETE
123,2554.512654756374,2023-01-28 08:28:18.059579,2023-01-28 08:28:28.785743,0 days 00:00:10.726164,9,0.79,9,600,750,325,0.95,COMPLETE
249,2554.5129663304697,2023-01-28 09:04:18.932169,2023-01-28 09:04:30.092587,0 days 00:00:11.160418,9,0.79,9,600,750,375,0.95,COMPLETE
242,2554.513369952128,2023-01-28 09:02:26.445142,2023-01-28 09:02:37.475435,0 days 00:00:11.030293,9,0.79,9,600,750,375,0.95,COMPLETE
153,2554.5134916811526,2023-01-28 08:37:44.982996,2023-01-28 08:37:55.617198,0 days 00:00:10.634202,9,0.79,9,600,750,325,0.95,COMPLETE
321,2554.5146216583853,2023-01-28 09:24:51.915365,2023-01-28 09:25:03.146604,0 days 00:00:11.231239,9,0.79,9,600,750,375,0.95,COMPLETE
122,2554.5150164316046,2023-01-28 08:28:02.905796,2023-01-28 08:28:13.784129,0 days 00:00:10.878333,9,0.79,9,600,750,375,0.95,COMPLETE
260,2554.51598572702,2023-01-28 09:07:10.482322,2023-01-28 09:07:21.265143,0 days 00:00:10.782821,9,0.79,9,600,750,325,0.95,COMPLETE
159,2554.516095926864,2023-01-28 08:39:28.594943,2023-01-28 08:39:39.130907,0 days 00:00:10.535964,9,0.79,9,600,750,325,0.95,COMPLETE
314,2554.516531163132,2023-01-28 09:22:59.955636,2023-01-28 09:23:10.888912,0 days 00:00:10.933276,9,0.79,9,600,750,375,0.95,COMPLETE
282,2554.517012054555,2023-01-28 09:14:31.224674,2023-01-28 09:14:42.384051,0 days 00:00:11.159377,9,0.79,9,600,750,375,0.95,COMPLETE
299,2554.5172152531018,2023-01-28 09:19:01.297771,2023-01-28 09:19:12.439948,0 days 00:00:11.142177,9,0.79,9,600,750,300,0.95,COMPLETE
72,2554.5177705764418,2023-01-28 08:14:37.144192,2023-01-28 08:14:48.067871,0 days 00:00:10.923679,9,0.79,9,600,750,350,0.95,COMPLETE
421,2554.5179223540777,2023-01-28 09:52:38.523498,2023-01-28 09:52:49.728132,0 days 00:00:11.204634,9,0.79,9,600,750,300,0.95,COMPLETE
135,2554.517937730021,2023-01-28 08:32:23.006389,2023-01-28 08:32:33.986249,0 days 00:00:10.979860,9,0.79,9,600,750,375,0.95,COMPLETE
385,2554.5179440672264,2023-01-28 09:42:25.695346,2023-01-28 09:42:36.120578,0 days 00:00:10.425232,9,0.79,9,600,750,375,0.95,COMPLETE
176,2554.5185410248027,2023-01-28 08:44:01.562074,2023-01-28 08:44:12.200622,0 days 00:00:10.638548,9,0.79,9,600,750,300,0.95,COMPLETE
211,2554.518709663839,2023-01-28 08:54:14.683994,2023-01-28 08:54:25.170392,0 days 00:00:10.486398,9,0.79,9,600,750,325,0.95,COMPLETE
493,2554.51892262862,2023-01-28 10:14:56.531210,2023-01-28 10:15:07.333203,0 days 00:00:10.801993,9,0.79,9,600,750,325,0.95,COMPLETE
163,2554.5200421822447,2023-01-28 08:40:34.947956,2023-01-28 08:40:46.103748,0 days 00:00:11.155792,9,0.79,9,600,750,325,0.95,COMPLETE
241,2554.520179870822,2023-01-28 09:02:11.216034,2023-01-28 09:02:22.362206,0 days 00:00:11.146172,9,0.79,9,600,750,375,0.95,COMPLETE
366,2554.520195839551,2023-01-28 09:37:13.830987,2023-01-28 09:37:24.624018,0 days 00:00:10.793031,9,0.79,9,600,750,350,0.95,COMPLETE
250,2554.5202066579277,2023-01-28 09:04:34.088703,2023-01-28 09:04:44.612482,0 days 00:00:10.523779,9,0.79,9,600,750,325,0.95,COMPLETE
132,2554.520353309877,2023-01-28 08:31:32.702730,2023-01-28 08:31:44.096796,0 days 00:00:11.394066,9,0.79,9,600,750,325,0.95,COMPLETE
441,2554.5204044638717,2023-01-28 09:59:16.913428,2023-01-28 09:59:27.376767,0 days 00:00:10.463339,9,0.79,9,600,750,300,0.95,COMPLETE
369,2554.5210426810236,2023-01-28 09:38:02.244349,2023-01-28 09:38:13.089582,0 days 00:00:10.845233,9,0.79,9,600,750,300,0.95,COMPLETE
232,2554.5211643295065,2023-01-28 08:59:46.725075,2023-01-28 08:59:57.652856,0 days 00:00:10.927781,9,0.79,9,600,750,375,0.95,COMPLETE
280,2554.521665264276,2023-01-28 09:13:58.066676,2023-01-28 09:14:09.543212,0 days 00:00:11.476536,9,0.79,9,600,750,375,0.95,COMPLETE
289,2554.521771353757,2023-01-28 09:16:23.330329,2023-01-28 09:16:34.459117,0 days 00:00:11.128788,9,0.79,9,600,750,375,0.95,COMPLETE
472,2554.5219018078988,2023-01-28 10:08:48.872088,2023-01-28 10:09:00.506060,0 days 00:00:11.633972,9,0.79,9,600,750,300,0.95,COMPLETE
82,2554.52223819454,2023-01-28 08:17:23.332810,2023-01-28 08:17:34.299948,0 days 00:00:10.967138,9,0.79,9,600,750,375,0.95,COMPLETE
85,2554.522695959592,2023-01-28 08:18:09.667963,2023-01-28 08:18:20.233414,0 days 00:00:10.565451,9,0.79,9,600,750,400,0.95,COMPLETE
45,2554.5230101535135,2023-01-28 08:07:28.226316,2023-01-28 08:07:38.856113,0 days 00:00:10.629797,9,0.79,9,600,750,300,0.95,COMPLETE
28,2554.523717011869,2023-01-28 08:02:47.361016,2023-01-28 08:02:58.394723,0 days 00:00:11.033707,9,0.79,9,600,750,300,0.95,COMPLETE
68,2554.523839373869,2023-01-28 08:13:36.894226,2023-01-28 08:13:47.316833,0 days 00:00:10.422607,9,0.79,9,600,500,300,0.95,COMPLETE
464,2554.5239870754453,2023-01-28 10:06:37.892016,2023-01-28 10:06:49.052516,0 days 00:00:11.160500,9,0.79,9,600,750,375,0.95,COMPLETE
116,2554.524891663217,2023-01-28 08:26:27.283342,2023-01-28 08:26:37.693773,0 days 00:00:10.410431,9,0.79,9,600,750,300,0.95,COMPLETE
199,2554.5255730735976,2023-01-28 08:50:28.615521,2023-01-28 08:50:39.509625,0 days 00:00:10.894104,9,0.79,9,600,750,325,0.95,COMPLETE
209,2554.5256994585097,2023-01-28 08:53:43.398020,2023-01-28 08:53:54.525537,0 days 00:00:11.127517,9,0.79,9,600,750,300,0.95,COMPLETE
126,2554.5260420051086,2023-01-28 08:29:09.231043,2023-01-28 08:29:20.741554,0 days 00:00:11.510511,9,0.79,9,600,750,375,0.95,COMPLETE
436,2554.526531101547,2023-01-28 09:57:33.338851,2023-01-28 09:57:44.308819,0 days 00:00:10.969968,9,0.79,9,600,750,325,0.95,COMPLETE
327,2554.526557096059,2023-01-28 09:26:34.757365,2023-01-28 09:26:46.069874,0 days 00:00:11.312509,9,0.79,9,600,750,375,0.95,COMPLETE
84,2554.5267018070517,2023-01-28 08:17:54.653291,2023-01-28 08:18:05.448777,0 days 00:00:10.795486,9,0.79,9,600,750,400,0.95,COMPLETE
253,2554.5268851701762,2023-01-28 09:05:18.370454,2023-01-28 09:05:28.727235,0 days 00:00:10.356781,9,0.79,9,600,750,350,0.95,COMPLETE
35,2554.527165087699,2023-01-28 08:04:46.680276,2023-01-28 08:04:57.741067,0 days 00:00:11.060791,9,0.79,9,600,750,400,0.95,COMPLETE
460,2554.5272492947447,2023-01-28 10:05:22.311213,2023-01-28 10:05:33.604087,0 days 00:00:11.292874,9,0.79,9,600,750,300,0.95,COMPLETE
88,2554.528127711989,2023-01-28 08:18:58.432834,2023-01-28 08:19:13.135119,0 days 00:00:14.702285,9,0.79,9,600,750,375,0.95,COMPLETE
92,2554.528614621366,2023-01-28 08:20:05.775655,2023-01-28 08:20:16.765858,0 days 00:00:10.990203,9,0.79,9,600,750,350,0.95,COMPLETE
279,2554.5289593969987,2023-01-28 09:13:41.960705,2023-01-28 09:13:53.220595,0 days 00:00:11.259890,9,0.79,9,600,750,300,0.95,COMPLETE
258,2554.5295634782033,2023-01-28 09:06:40.325065,2023-01-28 09:06:51.274075,0 days 00:00:10.949010,9,0.79,9,600,750,325,0.95,COMPLETE
186,2554.5307139161177,2023-01-28 08:46:49.024078,2023-01-28 08:47:00.010833,0 days 00:00:10.986755,9,0.79,9,600,750,375,0.95,COMPLETE
300,2554.53119851313,2023-01-28 09:19:16.609131,2023-01-28 09:19:27.640978,0 days 00:00:11.031847,9,0.79,9,600,750,375,0.95,COMPLETE
220,2554.531379170685,2023-01-28 08:56:35.644673,2023-01-28 08:56:46.702108,0 days 00:00:11.057435,9,0.79,9,600,750,300,0.95,COMPLETE
312,2554.532003599491,2023-01-28 09:22:29.572670,2023-01-28 09:22:40.796824,0 days 00:00:11.224154,9,0.79,9,600,750,375,0.95,COMPLETE
376,2554.533488876468,2023-01-28 09:39:54.595069,2023-01-28 09:40:05.658080,0 days 00:00:11.063011,9,0.79,9,600,750,300,0.95,COMPLETE
277,2554.5337851872137,2023-01-28 09:13:09.358578,2023-01-28 09:13:20.237028,0 days 00:00:10.878450,9,0.79,9,600,750,350,0.95,COMPLETE
194,2554.53391459133,2023-01-28 08:49:03.373679,2023-01-28 08:49:14.661974,0 days 00:00:11.288295,9,0.79,9,600,750,375,0.95,COMPLETE
400,2554.5341444595806,2023-01-28 09:46:37.821081,2023-01-28 09:46:48.779715,0 days 00:00:10.958634,9,0.79,9,600,750,300,0.95,COMPLETE
142,2554.535409248337,2023-01-28 08:34:13.710122,2023-01-28 08:34:24.393261,0 days 00:00:10.683139,9,0.79,9,600,750,325,0.95,COMPLETE
318,2554.53830855435,2023-01-28 09:24:04.609688,2023-01-28 09:24:15.028457,0 days 00:00:10.418769,9,0.79,9,600,750,375,0.95,COMPLETE
405,2554.6266131970683,2023-01-28 09:48:02.603262,2023-01-28 09:48:13.846663,0 days 00:00:11.243401,10,0.79,9,600,750,300,0.95,COMPLETE
12,2554.911464049323,2023-01-28 07:58:38.090824,2023-01-28 07:58:48.970866,0 days 00:00:10.880042,8,0.77,9,600,750,325,0.95,COMPLETE
1,2554.923574115299,2023-01-28 07:55:51.698074,2023-01-28 07:56:02.597863,0 days 00:00:10.899789,8,0.77,9,600,750,350,0.95,COMPLETE
36,2554.944151471782,2023-01-28 08:05:02.189273,2023-01-28 08:05:13.657511,0 days 00:00:11.468238,9,0.79,9,550,750,300,0.95,COMPLETE
323,2555.0918821742302,2023-01-28 09:25:31.968024,2023-01-28 09:25:43.795749,0 days 00:00:11.827725,9,0.79,9,575,750,350,0.95,COMPLETE
110,2555.6224739059835,2023-01-28 08:24:51.523028,2023-01-28 08:25:02.196101,0 days 00:00:10.673073,9,0.79,9,575,750,300,0.95,COMPLETE
311,2555.7342484897786,2023-01-28 09:22:13.409959,2023-01-28 09:22:24.067981,0 days 00:00:10.658022,9,0.79,9,600,750,375,0.95,COMPLETE
158,2555.73967511411,2023-01-28 08:39:13.302550,2023-01-28 08:39:24.472625,0 days 00:00:11.170075,9,0.79,9,600,750,325,0.95,COMPLETE
216,2555.740268403125,2023-01-28 08:55:32.253500,2023-01-28 08:55:43.168144,0 days 00:00:10.914644,9,0.79,9,600,750,325,0.95,COMPLETE
147,2555.7404911376616,2023-01-28 08:36:00.995370,2023-01-28 08:36:12.393428,0 days 00:00:11.398058,9,0.79,9,600,750,375,0.95,COMPLETE
192,2555.741134384711,2023-01-28 08:48:32.168278,2023-01-28 08:48:42.739180,0 days 00:00:10.570902,9,0.79,9,600,750,300,0.95,COMPLETE
324,2555.7411507927304,2023-01-28 09:25:48.077725,2023-01-28 09:25:58.822731,0 days 00:00:10.745006,9,0.79,9,600,750,350,0.95,COMPLETE
468,2555.7412374800347,2023-01-28 10:07:43.583011,2023-01-28 10:07:54.453066,0 days 00:00:10.870055,9,0.79,9,600,750,300,0.95,COMPLETE
174,2555.74126720342,2023-01-28 08:43:28.976838,2023-01-28 08:43:40.183172,0 days 00:00:11.206334,9,0.79,9,600,750,325,0.95,COMPLETE
416,2555.741379556203,2023-01-28 09:51:12.893111,2023-01-28 09:51:23.622504,0 days 00:00:10.729393,9,0.79,9,600,750,300,0.95,COMPLETE
455,2555.7414250256006,2023-01-28 10:03:32.334294,2023-01-28 10:03:49.701091,0 days 00:00:17.366797,9,0.79,9,600,750,375,0.95,COMPLETE
344,2555.7416861833467,2023-01-28 09:31:10.726824,2023-01-28 09:31:21.752472,0 days 00:00:11.025648,9,0.79,9,600,750,375,0.95,COMPLETE
328,2555.741788508227,2023-01-28 09:26:53.054076,2023-01-28 09:27:03.809859,0 days 00:00:10.755783,9,0.79,9,600,750,375,0.95,COMPLETE
373,2555.741867142653,2023-01-28 09:39:06.568819,2023-01-28 09:39:17.459817,0 days 00:00:10.890998,9,0.79,9,600,750,375,0.95,COMPLETE
160,2555.7423535215507,2023-01-28 08:39:43.758790,2023-01-28 08:39:54.406740,0 days 00:00:10.647950,9,0.79,9,600,750,325,0.95,COMPLETE
214,2555.7423933859654,2023-01-28 08:55:01.721686,2023-01-28 08:55:12.099803,0 days 00:00:10.378117,9,0.79,9,600,750,325,0.95,COMPLETE
64,2555.742655338657,2023-01-28 08:12:28.935634,2023-01-28 08:12:39.909943,0 days 00:00:10.974309,9,0.79,9,600,750,300,0.95,COMPLETE
189,2555.742983156992,2023-01-28 08:47:39.753267,2023-01-28 08:47:50.707522,0 days 00:00:10.954255,9,0.79,9,600,750,300,0.95,COMPLETE
354,2555.743224291657,2023-01-28 09:33:57.774769,2023-01-28 09:34:08.597668,0 days 00:00:10.822899,9,0.79,9,600,750,375,0.95,COMPLETE
