iteration,rmse,datetime_start,datetime_complete,duration,metric,n_neighbors,state
595,3841.009957328154,2023-02-25 05:57:17.639290,2023-02-25 05:57:22.648445,0 days 00:00:05.009155,manhattan,4,COMPLETE
591,3841.009957328154,2023-02-25 05:56:58.464832,2023-02-25 05:57:03.227774,0 days 00:00:04.762942,manhattan,4,COMPLETE
888,3841.009957328154,2023-02-25 06:21:06.878761,2023-02-25 06:21:11.725997,0 days 00:00:04.847236,manhattan,4,COMPLETE
875,3841.009957328154,2023-02-25 06:20:03.493431,2023-02-25 06:20:08.328605,0 days 00:00:04.835174,manhattan,4,COMPLETE
588,3841.009957328154,2023-02-25 05:56:43.843010,2023-02-25 05:56:48.646719,0 days 00:00:04.803709,chebyshev,4,COMPLETE
585,3841.009957328154,2023-02-25 05:56:29.470861,2023-02-25 05:56:34.263554,0 days 00:00:04.792693,manhattan,4,COMPLETE
894,3841.009957328154,2023-02-25 06:21:36.025689,2023-02-25 06:21:41.130268,0 days 00:00:05.104579,manhattan,4,COMPLETE
580,3841.009957328154,2023-02-25 05:56:05.490443,2023-02-25 05:56:10.293334,0 days 00:00:04.802891,chebyshev,4,COMPLETE
898,3841.009957328154,2023-02-25 06:21:56.296218,2023-02-25 06:22:01.175904,0 days 00:00:04.879686,manhattan,4,COMPLETE
577,3841.009957328154,2023-02-25 05:55:51.132762,2023-02-25 05:55:55.935792,0 days 00:00:04.803030,minkowski,4,COMPLETE
573,3841.009957328154,2023-02-25 05:55:31.751448,2023-02-25 05:55:36.525835,0 days 00:00:04.774387,chebyshev,4,COMPLETE
904,3841.009957328154,2023-02-25 06:22:26.098765,2023-02-25 06:22:31.084844,0 days 00:00:04.986079,manhattan,4,COMPLETE
571,3841.009957328154,2023-02-25 05:55:22.153334,2023-02-25 05:55:26.962833,0 days 00:00:04.809499,chebyshev,4,COMPLETE
908,3841.009957328154,2023-02-25 06:22:45.664586,2023-02-25 06:22:50.737874,0 days 00:00:05.073288,chebyshev,4,COMPLETE
892,3841.009957328154,2023-02-25 06:21:26.332936,2023-02-25 06:21:31.171616,0 days 00:00:04.838680,chebyshev,4,COMPLETE
611,3841.009957328154,2023-02-25 05:58:34.544573,2023-02-25 05:58:39.313961,0 days 00:00:04.769388,chebyshev,4,COMPLETE
870,3841.009957328154,2023-02-25 06:19:38.399261,2023-02-25 06:19:43.258877,0 days 00:00:04.859616,chebyshev,4,COMPLETE
614,3841.009957328154,2023-02-25 05:58:49.475141,2023-02-25 05:58:54.259400,0 days 00:00:04.784259,manhattan,4,COMPLETE
661,3841.009957328154,2023-02-25 06:02:38.408153,2023-02-25 06:02:43.494686,0 days 00:00:05.086533,chebyshev,4,COMPLETE
839,3841.009957328154,2023-02-25 06:17:05.630856,2023-02-25 06:17:10.496781,0 days 00:00:04.865925,manhattan,4,COMPLETE
656,3841.009957328154,2023-02-25 06:02:14.338567,2023-02-25 06:02:19.217957,0 days 00:00:04.879390,manhattan,4,COMPLETE
842,3841.009957328154,2023-02-25 06:17:20.841712,2023-02-25 06:17:25.710325,0 days 00:00:04.868613,chebyshev,4,COMPLETE
653,3841.009957328154,2023-02-25 06:01:59.909525,2023-02-25 06:02:04.756537,0 days 00:00:04.847012,manhattan,4,COMPLETE
845,3841.009957328154,2023-02-25 06:17:35.393202,2023-02-25 06:17:40.266321,0 days 00:00:04.873119,chebyshev,4,COMPLETE
650,3841.009957328154,2023-02-25 06:01:45.317784,2023-02-25 06:01:50.138528,0 days 00:00:04.820744,chebyshev,4,COMPLETE
848,3841.009957328154,2023-02-25 06:17:49.966846,2023-02-25 06:17:54.800574,0 days 00:00:04.833728,manhattan,4,COMPLETE
647,3841.009957328154,2023-02-25 06:01:30.891530,2023-02-25 06:01:35.707327,0 days 00:00:04.815797,chebyshev,4,COMPLETE
853,3841.009957328154,2023-02-25 06:18:14.896747,2023-02-25 06:18:19.723926,0 days 00:00:04.827179,chebyshev,4,COMPLETE
641,3841.009957328154,2023-02-25 06:01:01.494222,2023-02-25 06:01:06.296576,0 days 00:00:04.802354,euclidean,4,COMPLETE
638,3841.009957328154,2023-02-25 06:00:46.789204,2023-02-25 06:00:51.853691,0 days 00:00:05.064487,chebyshev,4,COMPLETE
635,3841.009957328154,2023-02-25 06:00:32.396769,2023-02-25 06:00:37.222858,0 days 00:00:04.826089,manhattan,4,COMPLETE
857,3841.009957328154,2023-02-25 06:18:35.058978,2023-02-25 06:18:39.883496,0 days 00:00:04.824518,euclidean,4,COMPLETE
631,3841.009957328154,2023-02-25 06:00:12.582305,2023-02-25 06:00:17.395126,0 days 00:00:04.812821,manhattan,4,COMPLETE
863,3841.009957328154,2023-02-25 06:19:04.153637,2023-02-25 06:19:09.026594,0 days 00:00:04.872957,chebyshev,4,COMPLETE
628,3841.009957328154,2023-02-25 05:59:58.168544,2023-02-25 06:00:02.945901,0 days 00:00:04.777357,chebyshev,4,COMPLETE
623,3841.009957328154,2023-02-25 05:59:33.284169,2023-02-25 05:59:38.066750,0 days 00:00:04.782581,chebyshev,4,COMPLETE
866,3841.009957328154,2023-02-25 06:19:18.738848,2023-02-25 06:19:23.588574,0 days 00:00:04.849726,minkowski,4,COMPLETE
619,3841.009957328154,2023-02-25 05:59:13.748240,2023-02-25 05:59:18.550991,0 days 00:00:04.802751,manhattan,4,COMPLETE
867,3841.009957328154,2023-02-25 06:19:23.589304,2023-02-25 06:19:28.490061,0 days 00:00:04.900757,manhattan,4,COMPLETE
911,3841.009957328154,2023-02-25 06:23:00.408745,2023-02-25 06:23:05.341678,0 days 00:00:04.932933,manhattan,4,COMPLETE
499,3841.009957328154,2023-02-25 05:49:33.219753,2023-02-25 05:49:38.033741,0 days 00:00:04.813988,manhattan,4,COMPLETE
999,3841.009957328154,2023-02-25 06:30:14.323662,2023-02-25 06:30:19.215775,0 days 00:00:04.892113,manhattan,4,COMPLETE
263,3841.009957328154,2023-02-25 05:30:41.687373,2023-02-25 05:30:46.428167,0 days 00:00:04.740794,chebyshev,4,COMPLETE
156,3841.009957328154,2023-02-25 05:22:13.480222,2023-02-25 05:22:18.191075,0 days 00:00:04.710853,chebyshev,4,COMPLETE
152,3841.009957328154,2023-02-25 05:21:54.650093,2023-02-25 05:21:59.348739,0 days 00:00:04.698646,manhattan,4,COMPLETE
355,3841.009957328154,2023-02-25 05:38:00.030744,2023-02-25 05:38:04.759417,0 days 00:00:04.728673,manhattan,4,COMPLETE
222,3841.009957328154,2023-02-25 05:27:26.850817,2023-02-25 05:27:31.602733,0 days 00:00:04.751916,chebyshev,4,COMPLETE
357,3841.009957328154,2023-02-25 05:38:09.452902,2023-02-25 05:38:14.171732,0 days 00:00:04.718830,minkowski,4,COMPLETE
146,3841.009957328154,2023-02-25 05:21:25.805953,2023-02-25 05:21:30.533133,0 days 00:00:04.727180,manhattan,4,COMPLETE
360,3841.009957328154,2023-02-25 05:38:23.640266,2023-02-25 05:38:28.368139,0 days 00:00:04.727873,manhattan,4,COMPLETE
294,3841.009957328154,2023-02-25 05:33:09.376965,2023-02-25 05:33:14.105240,0 days 00:00:04.728275,manhattan,4,COMPLETE
142,3841.009957328154,2023-02-25 05:21:06.942425,2023-02-25 05:21:11.710852,0 days 00:00:04.768427,chebyshev,4,COMPLETE
139,3841.009957328154,2023-02-25 05:20:52.884597,2023-02-25 05:20:57.566390,0 days 00:00:04.681793,chebyshev,4,COMPLETE
225,3841.009957328154,2023-02-25 05:27:41.418948,2023-02-25 05:27:46.135062,0 days 00:00:04.716114,chebyshev,4,COMPLETE
364,3841.009957328154,2023-02-25 05:38:43.156708,2023-02-25 05:38:47.904909,0 days 00:00:04.748201,manhattan,4,COMPLETE
133,3841.009957328154,2023-02-25 05:20:24.230925,2023-02-25 05:20:29.003027,0 days 00:00:04.772102,chebyshev,4,COMPLETE
349,3841.009957328154,2023-02-25 05:37:31.250839,2023-02-25 05:37:36.087932,0 days 00:00:04.837093,euclidean,4,COMPLETE
367,3841.009957328154,2023-02-25 05:38:57.367000,2023-02-25 05:39:02.133034,0 days 00:00:04.766034,chebyshev,4,COMPLETE
129,3841.009957328154,2023-02-25 05:20:05.389573,2023-02-25 05:20:10.097602,0 days 00:00:04.708029,minkowski,4,COMPLETE
124,3841.009957328154,2023-02-25 05:19:41.681123,2023-02-25 05:19:46.379849,0 days 00:00:04.698726,chebyshev,4,COMPLETE
371,3841.009957328154,2023-02-25 05:39:16.387582,2023-02-25 05:39:21.130880,0 days 00:00:04.743298,chebyshev,4,COMPLETE
232,3841.009957328154,2023-02-25 05:28:14.701413,2023-02-25 05:28:19.421925,0 days 00:00:04.720512,chebyshev,4,COMPLETE
374,3841.009957328154,2023-02-25 05:39:31.232682,2023-02-25 05:39:35.963605,0 days 00:00:04.730923,chebyshev,4,COMPLETE
116,3841.009957328154,2023-02-25 05:19:03.944568,2023-02-25 05:19:08.622229,0 days 00:00:04.677661,manhattan,4,COMPLETE
377,3841.009957328154,2023-02-25 05:39:45.486314,2023-02-25 05:39:50.328660,0 days 00:00:04.842346,manhattan,4,COMPLETE
113,3841.009957328154,2023-02-25 05:18:49.788640,2023-02-25 05:18:54.451479,0 days 00:00:04.662839,chebyshev,4,COMPLETE
235,3841.009957328154,2023-02-25 05:28:28.834185,2023-02-25 05:28:33.543193,0 days 00:00:04.709008,chebyshev,4,COMPLETE
108,3841.009957328154,2023-02-25 05:18:25.694760,2023-02-25 05:18:30.367535,0 days 00:00:04.672775,manhattan,4,COMPLETE
287,3841.009957328154,2023-02-25 05:32:35.619313,2023-02-25 05:32:40.307106,0 days 00:00:04.687793,manhattan,4,COMPLETE
382,3841.009957328154,2023-02-25 05:40:09.525924,2023-02-25 05:40:14.277694,0 days 00:00:04.751770,minkowski,4,COMPLETE
286,3841.009957328154,2023-02-25 05:32:30.880585,2023-02-25 05:32:35.618980,0 days 00:00:04.738395,chebyshev,4,COMPLETE
291,3841.009957328154,2023-02-25 05:32:55.270135,2023-02-25 05:32:59.981052,0 days 00:00:04.710917,manhattan,4,COMPLETE
386,3841.009957328154,2023-02-25 05:40:28.455564,2023-02-25 05:40:33.218075,0 days 00:00:04.762511,chebyshev,4,COMPLETE
218,3841.009957328154,2023-02-25 05:27:08.028991,2023-02-25 05:27:12.716506,0 days 00:00:04.687515,manhattan,4,COMPLETE
164,3841.009957328154,2023-02-25 05:22:51.295646,2023-02-25 05:22:55.974596,0 days 00:00:04.678950,manhattan,4,COMPLETE
205,3841.009957328154,2023-02-25 05:26:06.634110,2023-02-25 05:26:11.344537,0 days 00:00:04.710427,chebyshev,4,COMPLETE
312,3841.009957328154,2023-02-25 05:34:34.411590,2023-02-25 05:34:39.150384,0 days 00:00:04.738794,manhattan,4,COMPLETE
202,3841.009957328154,2023-02-25 05:25:52.517974,2023-02-25 05:25:57.222523,0 days 00:00:04.704549,chebyshev,4,COMPLETE
199,3841.009957328154,2023-02-25 05:25:38.433705,2023-02-25 05:25:43.137322,0 days 00:00:04.703617,manhattan,4,COMPLETE
316,3841.009957328154,2023-02-25 05:34:53.872760,2023-02-25 05:34:58.602210,0 days 00:00:04.729450,manhattan,4,COMPLETE
209,3841.009957328154,2023-02-25 05:26:25.509564,2023-02-25 05:26:30.188064,0 days 00:00:04.678500,chebyshev,4,COMPLETE
195,3841.009957328154,2023-02-25 05:25:19.149424,2023-02-25 05:25:23.846217,0 days 00:00:04.696793,chebyshev,4,COMPLETE
320,3841.009957328154,2023-02-25 05:35:12.769759,2023-02-25 05:35:17.472613,0 days 00:00:04.702854,manhattan,4,COMPLETE
323,3841.009957328154,2023-02-25 05:35:26.981282,2023-02-25 05:35:31.711700,0 days 00:00:04.730418,manhattan,4,COMPLETE
192,3841.009957328154,2023-02-25 05:25:04.879148,2023-02-25 05:25:09.622732,0 days 00:00:04.743584,chebyshev,4,COMPLETE
306,3841.009957328154,2023-02-25 05:34:06.176134,2023-02-25 05:34:10.882905,0 days 00:00:04.706771,chebyshev,4,COMPLETE
188,3841.009957328154,2023-02-25 05:24:45.999930,2023-02-25 05:24:50.750613,0 days 00:00:04.750683,manhattan,4,COMPLETE
327,3841.009957328154,2023-02-25 05:35:46.249331,2023-02-25 05:35:50.989999,0 days 00:00:04.740668,chebyshev,4,COMPLETE
162,3841.009957328154,2023-02-25 05:22:41.779280,2023-02-25 05:22:46.574757,0 days 00:00:04.795477,manhattan,4,COMPLETE
435,3841.009957328154,2023-02-25 05:44:24.781456,2023-02-25 05:44:29.591992,0 days 00:00:04.810536,chebyshev,4,COMPLETE
184,3841.009957328154,2023-02-25 05:24:26.577091,2023-02-25 05:24:31.283993,0 days 00:00:04.706902,manhattan,4,COMPLETE
331,3841.009957328154,2023-02-25 05:36:05.197734,2023-02-25 05:36:09.935137,0 days 00:00:04.737403,chebyshev,4,COMPLETE
303,3841.009957328154,2023-02-25 05:33:51.971183,2023-02-25 05:33:56.708640,0 days 00:00:04.737457,manhattan,4,COMPLETE
180,3841.009957328154,2023-02-25 05:24:07.699722,2023-02-25 05:24:12.463892,0 days 00:00:04.764170,manhattan,4,COMPLETE
334,3841.009957328154,2023-02-25 05:36:19.377415,2023-02-25 05:36:24.112601,0 days 00:00:04.735186,minkowski,4,COMPLETE
301,3841.009957328154,2023-02-25 05:33:42.549042,2023-02-25 05:33:47.255011,0 days 00:00:04.705969,manhattan,4,COMPLETE
179,3841.009957328154,2023-02-25 05:24:02.981305,2023-02-25 05:24:07.699411,0 days 00:00:04.718106,manhattan,4,COMPLETE
214,3841.009957328154,2023-02-25 05:26:49.059275,2023-02-25 05:26:53.752593,0 days 00:00:04.693318,manhattan,4,COMPLETE
175,3841.009957328154,2023-02-25 05:23:44.136562,2023-02-25 05:23:48.832138,0 days 00:00:04.695576,chebyshev,4,COMPLETE
338,3841.009957328154,2023-02-25 05:36:38.494307,2023-02-25 05:36:43.224165,0 days 00:00:04.729858,chebyshev,4,COMPLETE
341,3841.009957328154,2023-02-25 05:36:52.708616,2023-02-25 05:36:57.438756,0 days 00:00:04.730140,manhattan,4,COMPLETE
170,3841.009957328154,2023-02-25 05:23:19.950176,2023-02-25 05:23:24.654423,0 days 00:00:04.704247,manhattan,4,COMPLETE
345,3841.009957328154,2023-02-25 05:37:11.724587,2023-02-25 05:37:16.472733,0 days 00:00:04.748146,manhattan,4,COMPLETE
213,3841.009957328154,2023-02-25 05:26:44.355087,2023-02-25 05:26:49.058896,0 days 00:00:04.703809,manhattan,4,COMPLETE
103,3841.009957328154,2023-02-25 05:18:01.715958,2023-02-25 05:18:06.468852,0 days 00:00:04.752894,manhattan,4,COMPLETE
228,3841.009957328154,2023-02-25 05:27:55.548370,2023-02-25 05:28:00.250750,0 days 00:00:04.702380,chebyshev,4,COMPLETE
309,3841.009957328154,2023-02-25 05:34:20.302055,2023-02-25 05:34:25.010671,0 days 00:00:04.708616,minkowski,4,COMPLETE
247,3841.009957328154,2023-02-25 05:29:25.432806,2023-02-25 05:29:30.123577,0 days 00:00:04.690771,manhattan,4,COMPLETE
245,3841.009957328154,2023-02-25 05:29:16.013261,2023-02-25 05:29:20.735515,0 days 00:00:04.722254,chebyshev,4,COMPLETE
426,3841.009957328154,2023-02-25 05:43:41.135955,2023-02-25 05:43:45.903544,0 days 00:00:04.767589,chebyshev,4,COMPLETE
270,3841.009957328154,2023-02-25 05:31:14.844195,2023-02-25 05:31:19.544495,0 days 00:00:04.700300,chebyshev,4,COMPLETE
254,3841.009957328154,2023-02-25 05:29:58.547011,2023-02-25 05:30:03.362607,0 days 00:00:04.815596,chebyshev,4,COMPLETE
420,3841.009957328154,2023-02-25 05:43:12.668988,2023-02-25 05:43:17.406864,0 days 00:00:04.737876,manhattan,4,COMPLETE
403,3841.009957328154,2023-02-25 05:41:51.226693,2023-02-25 05:41:55.981120,0 days 00:00:04.754427,chebyshev,4,COMPLETE
273,3841.009957328154,2023-02-25 05:31:29.036210,2023-02-25 05:31:33.769919,0 days 00:00:04.733709,manhattan,4,COMPLETE
68,3841.009957328154,2023-02-25 05:15:15.090425,2023-02-25 05:15:19.746850,0 days 00:00:04.656425,manhattan,4,COMPLETE
417,3841.009957328154,2023-02-25 05:42:58.391676,2023-02-25 05:43:03.168890,0 days 00:00:04.777214,chebyshev,4,COMPLETE
250,3841.009957328154,2023-02-25 05:29:39.579168,2023-02-25 05:29:44.296663,0 days 00:00:04.717495,euclidean,4,COMPLETE
278,3841.009957328154,2023-02-25 05:31:52.677010,2023-02-25 05:31:57.383159,0 days 00:00:04.706149,manhattan,4,COMPLETE
406,3841.009957328154,2023-02-25 05:42:05.508908,2023-02-25 05:42:10.262354,0 days 00:00:04.753446,manhattan,4,COMPLETE
409,3841.009957328154,2023-02-25 05:42:19.864445,2023-02-25 05:42:24.624538,0 days 00:00:04.760093,manhattan,4,COMPLETE
413,3841.009957328154,2023-02-25 05:42:39.298689,2023-02-25 05:42:44.084517,0 days 00:00:04.785828,manhattan,4,COMPLETE
281,3841.009957328154,2023-02-25 05:32:06.839804,2023-02-25 05:32:11.585663,0 days 00:00:04.745859,chebyshev,4,COMPLETE
399,3841.009957328154,2023-02-25 05:41:31.948365,2023-02-25 05:41:36.721045,0 days 00:00:04.772680,chebyshev,4,COMPLETE
82,3841.009957328154,2023-02-25 05:16:22.562288,2023-02-25 05:16:27.235474,0 days 00:00:04.673186,chebyshev,4,COMPLETE
239,3841.009957328154,2023-02-25 05:28:47.696725,2023-02-25 05:28:52.410333,0 days 00:00:04.713608,manhattan,4,COMPLETE
260,3841.009957328154,2023-02-25 05:30:27.566628,2023-02-25 05:30:32.256343,0 days 00:00:04.689715,chebyshev,4,COMPLETE
99,3841.009957328154,2023-02-25 05:17:42.830861,2023-02-25 05:17:47.527466,0 days 00:00:04.696605,euclidean,4,COMPLETE
267,3841.009957328154,2023-02-25 05:31:00.611402,2023-02-25 05:31:05.344733,0 days 00:00:04.733331,manhattan,4,COMPLETE
257,3841.009957328154,2023-02-25 05:30:12.783620,2023-02-25 05:30:17.490129,0 days 00:00:04.706509,manhattan,4,COMPLETE
11,3841.009957328154,2023-02-25 05:10:48.374412,2023-02-25 05:10:52.721239,0 days 00:00:04.346827,manhattan,4,COMPLETE
88,3841.009957328154,2023-02-25 05:16:50.759023,2023-02-25 05:16:55.435016,0 days 00:00:04.675993,manhattan,4,COMPLETE
390,3841.009957328154,2023-02-25 05:40:47.494257,2023-02-25 05:40:52.271827,0 days 00:00:04.777570,chebyshev,4,COMPLETE
431,3841.009957328154,2023-02-25 05:44:05.641695,2023-02-25 05:44:10.426718,0 days 00:00:04.785023,minkowski,4,COMPLETE
393,3841.009957328154,2023-02-25 05:41:01.784741,2023-02-25 05:41:06.508202,0 days 00:00:04.723461,manhattan,4,COMPLETE
242,3841.009957328154,2023-02-25 05:29:01.819424,2023-02-25 05:29:06.543322,0 days 00:00:04.723898,chebyshev,4,COMPLETE
92,3841.009957328154,2023-02-25 05:17:09.454728,2023-02-25 05:17:14.185520,0 days 00:00:04.730792,manhattan,4,COMPLETE
52,4005.9150305658145,2023-02-25 05:13:59.432802,2023-02-25 05:14:04.118591,0 days 00:00:04.685789,chebyshev,5,COMPLETE
737,4005.9150305658145,2023-02-25 06:08:47.405256,2023-02-25 06:08:52.242694,0 days 00:00:04.837438,euclidean,5,COMPLETE
340,4005.9150305658145,2023-02-25 05:36:47.938278,2023-02-25 05:36:52.708178,0 days 00:00:04.769900,chebyshev,5,COMPLETE
763,4005.9150305658145,2023-02-25 06:10:53.959149,2023-02-25 06:10:58.778219,0 days 00:00:04.819070,chebyshev,5,COMPLETE
169,4005.9150305658145,2023-02-25 05:23:15.269677,2023-02-25 05:23:19.949922,0 days 00:00:04.680245,manhattan,5,COMPLETE
768,4005.9150305658145,2023-02-25 06:11:18.125305,2023-02-25 06:11:22.933265,0 days 00:00:04.807960,manhattan,5,COMPLETE
203,4005.9150305658145,2023-02-25 05:25:57.222802,2023-02-25 05:26:01.963620,0 days 00:00:04.740818,chebyshev,5,COMPLETE
917,4005.9150305658145,2023-02-25 06:23:30.205276,2023-02-25 06:23:35.083878,0 days 00:00:04.878602,chebyshev,5,COMPLETE
649,4005.9150305658145,2023-02-25 06:01:40.512344,2023-02-25 06:01:45.317176,0 days 00:00:04.804832,minkowski,5,COMPLETE
193,4005.9150305658145,2023-02-25 05:25:09.623090,2023-02-25 05:25:14.446068,0 days 00:00:04.822978,chebyshev,5,COMPLETE
983,4005.9150305658145,2023-02-25 06:28:55.808723,2023-02-25 06:29:00.700051,0 days 00:00:04.891328,chebyshev,5,COMPLETE
575,4005.9150305658145,2023-02-25 05:55:41.561568,2023-02-25 05:55:46.348387,0 days 00:00:04.786819,chebyshev,5,COMPLETE
944,4005.9150305658145,2023-02-25 06:25:42.536010,2023-02-25 06:25:47.436504,0 days 00:00:04.900494,chebyshev,5,COMPLETE
602,4005.9150305658145,2023-02-25 05:57:51.400712,2023-02-25 05:57:56.205236,0 days 00:00:04.804524,manhattan,5,COMPLETE
424,4005.9150305658145,2023-02-25 05:43:31.692201,2023-02-25 05:43:36.430337,0 days 00:00:04.738136,chebyshev,5,COMPLETE
319,4005.9150305658145,2023-02-25 05:35:08.057162,2023-02-25 05:35:12.769412,0 days 00:00:04.712250,chebyshev,5,COMPLETE
449,4005.9150305658145,2023-02-25 05:45:32.401181,2023-02-25 05:45:37.186536,0 days 00:00:04.785355,chebyshev,5,COMPLETE
583,4005.9150305658145,2023-02-25 05:56:19.888340,2023-02-25 05:56:24.666418,0 days 00:00:04.778078,manhattan,5,COMPLETE
967,4005.9150305658145,2023-02-25 06:27:36.420384,2023-02-25 06:27:41.290786,0 days 00:00:04.870402,chebyshev,5,COMPLETE
266,4005.9150305658145,2023-02-25 05:30:55.836494,2023-02-25 05:31:00.611078,0 days 00:00:04.774584,chebyshev,5,COMPLETE
412,4005.9150305658145,2023-02-25 05:42:34.523892,2023-02-25 05:42:39.298253,0 days 00:00:04.774361,chebyshev,5,COMPLETE
850,4005.9150305658145,2023-02-25 06:17:59.712281,2023-02-25 06:18:04.592243,0 days 00:00:04.879962,manhattan,5,COMPLETE
469,4005.9150305658145,2023-02-25 05:47:08.507573,2023-02-25 05:47:13.275980,0 days 00:00:04.768407,manhattan,5,COMPLETE
402,4005.9150305658145,2023-02-25 05:41:46.498835,2023-02-25 05:41:51.226277,0 days 00:00:04.727442,manhattan,5,COMPLETE
533,4005.9150305658145,2023-02-25 05:52:17.261255,2023-02-25 05:52:22.028930,0 days 00:00:04.767675,manhattan,5,COMPLETE
297,4005.9150305658145,2023-02-25 05:33:23.547852,2023-02-25 05:33:28.272387,0 days 00:00:04.724535,chebyshev,5,COMPLETE
77,4005.9150305658145,2023-02-25 05:15:58.437176,2023-02-25 05:16:03.134894,0 days 00:00:04.697718,manhattan,5,COMPLETE
817,4005.9150305658145,2023-02-25 06:15:17.516094,2023-02-25 06:15:22.330957,0 days 00:00:04.814863,chebyshev,5,COMPLETE
86,4005.9150305658145,2023-02-25 05:16:41.305582,2023-02-25 05:16:46.029050,0 days 00:00:04.723468,chebyshev,5,COMPLETE
823,4005.9150305658145,2023-02-25 06:15:46.519490,2023-02-25 06:15:51.379794,0 days 00:00:04.860304,manhattan,5,COMPLETE
722,4005.9150305658145,2023-02-25 06:07:34.588232,2023-02-25 06:07:39.426635,0 days 00:00:04.838403,chebyshev,5,COMPLETE
122,4005.9150305658145,2023-02-25 05:19:32.250841,2023-02-25 05:19:36.928504,0 days 00:00:04.677663,chebyshev,5,COMPLETE
491,4005.9150305658145,2023-02-25 05:48:54.647074,2023-02-25 05:48:59.451370,0 days 00:00:04.804296,chebyshev,5,COMPLETE
233,4005.9150305658145,2023-02-25 05:28:19.422262,2023-02-25 05:28:24.118928,0 days 00:00:04.696666,chebyshev,5,COMPLETE
510,4005.9150305658145,2023-02-25 05:50:25.883663,2023-02-25 05:50:30.668789,0 days 00:00:04.785126,chebyshev,5,COMPLETE
860,4005.9150305658145,2023-02-25 06:18:49.612352,2023-02-25 06:18:54.447632,0 days 00:00:04.835280,chebyshev,5,COMPLETE
384,4005.9150305658145,2023-02-25 05:40:18.983280,2023-02-25 05:40:23.727203,0 days 00:00:04.743923,chebyshev,5,COMPLETE
238,4005.9150305658145,2023-02-25 05:28:42.977055,2023-02-25 05:28:47.696314,0 days 00:00:04.719259,chebyshev,5,COMPLETE
73,4005.9150305658145,2023-02-25 05:15:38.890402,2023-02-25 05:15:43.649204,0 days 00:00:04.758802,chebyshev,5,COMPLETE
618,4005.9150305658145,2023-02-25 05:59:08.966710,2023-02-25 05:59:13.747704,0 days 00:00:04.780994,chebyshev,5,COMPLETE
890,4005.9150305658145,2023-02-25 06:21:16.597643,2023-02-25 06:21:21.473871,0 days 00:00:04.876228,manhattan,5,COMPLETE
157,4005.9150305658145,2023-02-25 05:22:18.191345,2023-02-25 05:22:22.948183,0 days 00:00:04.756838,manhattan,5,COMPLETE
793,4005.9150305658145,2023-02-25 06:13:20.467295,2023-02-25 06:13:25.316450,0 days 00:00:04.849155,manhattan,5,COMPLETE
62,4005.9150305658145,2023-02-25 05:14:46.505196,2023-02-25 05:14:51.142863,0 days 00:00:04.637667,manhattan,5,COMPLETE
147,4005.9150305658145,2023-02-25 05:21:30.533370,2023-02-25 05:21:35.227719,0 days 00:00:04.694349,euclidean,5,COMPLETE
688,4005.9150305658145,2023-02-25 06:04:49.236007,2023-02-25 06:04:54.064542,0 days 00:00:04.828535,chebyshev,5,COMPLETE
543,4005.9150305658145,2023-02-25 05:53:05.860420,2023-02-25 05:53:10.616601,0 days 00:00:04.756181,euclidean,5,COMPLETE
659,4005.9150305658145,2023-02-25 06:02:28.849947,2023-02-25 06:02:33.634023,0 days 00:00:04.784076,chebyshev,5,COMPLETE
905,4005.9150305658145,2023-02-25 06:22:31.085559,2023-02-25 06:22:35.928236,0 days 00:00:04.842677,chebyshev,5,COMPLETE
352,4005.9150305658145,2023-02-25 05:37:45.855418,2023-02-25 05:37:50.579602,0 days 00:00:04.724184,manhattan,5,COMPLETE
679,4005.9150305658145,2023-02-25 06:04:05.562644,2023-02-25 06:04:10.593421,0 days 00:00:05.030777,chebyshev,5,COMPLETE
276,4005.9150305658145,2023-02-25 05:31:43.218589,2023-02-25 05:31:47.964811,0 days 00:00:04.746222,manhattan,5,COMPLETE
662,4121.887446545337,2023-02-25 06:02:43.495222,2023-02-25 06:02:48.331538,0 days 00:00:04.836316,manhattan,6,COMPLETE
707,4121.887446545337,2023-02-25 06:06:20.843551,2023-02-25 06:06:25.667742,0 days 00:00:04.824191,manhattan,6,COMPLETE
691,4121.887446545337,2023-02-25 06:05:03.664589,2023-02-25 06:05:08.466745,0 days 00:00:04.802156,chebyshev,6,COMPLETE
208,4121.887446545337,2023-02-25 05:26:20.759883,2023-02-25 05:26:25.509249,0 days 00:00:04.749366,manhattan,6,COMPLETE
220,4121.887446545337,2023-02-25 05:27:17.427546,2023-02-25 05:27:22.149155,0 days 00:00:04.721609,chebyshev,6,COMPLETE
253,4121.887446545337,2023-02-25 05:29:53.726303,2023-02-25 05:29:58.546617,0 days 00:00:04.820314,manhattan,6,COMPLETE
216,4121.887446545337,2023-02-25 05:26:58.593024,2023-02-25 05:27:03.320976,0 days 00:00:04.727952,manhattan,6,COMPLETE
248,4121.887446545337,2023-02-25 05:29:30.123878,2023-02-25 05:29:34.878983,0 days 00:00:04.755105,chebyshev,6,COMPLETE
667,4121.887446545337,2023-02-25 06:03:07.566317,2023-02-25 06:03:12.404623,0 days 00:00:04.838306,manhattan,6,COMPLETE
710,4121.887446545337,2023-02-25 06:06:35.244491,2023-02-25 06:06:40.046530,0 days 00:00:04.802039,chebyshev,6,COMPLETE
697,4121.887446545337,2023-02-25 06:05:32.445007,2023-02-25 06:05:37.269175,0 days 00:00:04.824168,minkowski,6,COMPLETE
