iteration,rmse,datetime_start,datetime_complete,duration,alpha,solver,state
303,4784.998046875,2022-06-04 18:27:11.137136,2022-06-04 18:27:11.366847,0 days 00:00:00.229711,0.5673124440869661,svd,COMPLETE
394,4785.0078125,2022-06-04 18:27:34.271162,2022-06-04 18:27:34.498705,0 days 00:00:00.227543,0.568212437348753,svd,COMPLETE
127,4785.05712890625,2022-06-04 18:26:30.762052,2022-06-04 18:26:30.964409,0 days 00:00:00.202357,0.5727596750428936,svd,COMPLETE
718,4785.0693359375,2022-06-04 18:29:08.305638,2022-06-04 18:29:08.588583,0 days 00:00:00.282945,0.5739509087455653,svd,COMPLETE
598,4785.1845703125,2022-06-04 18:28:31.841841,2022-06-04 18:28:32.112587,0 days 00:00:00.270746,0.5848732821370733,svd,COMPLETE
560,4785.2314453125,2022-06-04 18:28:20.414884,2022-06-04 18:28:20.969125,0 days 00:00:00.554241,0.5894874876051786,svd,COMPLETE
319,4785.23974609375,2022-06-04 18:27:15.140019,2022-06-04 18:27:15.449343,0 days 00:00:00.309324,0.5903131960238518,svd,COMPLETE
281,4785.25732421875,2022-06-04 18:27:06.197851,2022-06-04 18:27:06.413917,0 days 00:00:00.216066,0.5921740944837722,svd,COMPLETE
767,4785.267578125,2022-06-04 18:29:26.233267,2022-06-04 18:29:26.602317,0 days 00:00:00.369050,0.5930449680697142,svd,COMPLETE
851,4785.30615234375,2022-06-04 18:29:58.675451,2022-06-04 18:29:59.054200,0 days 00:00:00.378749,0.5968185468477917,svd,COMPLETE
30,4785.3125,2022-06-04 18:26:09.997016,2022-06-04 18:26:10.248405,0 days 00:00:00.251389,0.5975985594070206,svd,COMPLETE
707,4785.3251953125,2022-06-04 18:29:05.082754,2022-06-04 18:29:05.360429,0 days 00:00:00.277675,0.5989116517071998,svd,COMPLETE
186,4785.3662109375,2022-06-04 18:26:43.989456,2022-06-04 18:26:44.229929,0 days 00:00:00.240473,0.6030199687665742,svd,COMPLETE
512,4785.37109375,2022-06-04 18:28:06.665778,2022-06-04 18:28:06.916614,0 days 00:00:00.250836,0.6035330555565414,svd,COMPLETE
949,4785.42724609375,2022-06-04 18:30:38.895483,2022-06-04 18:30:39.270935,0 days 00:00:00.375452,0.6093487439814984,svd,COMPLETE
781,4785.44482421875,2022-06-04 18:29:31.517622,2022-06-04 18:29:31.862821,0 days 00:00:00.345199,0.611158742617579,svd,COMPLETE
545,4785.46923828125,2022-06-04 18:28:16.364975,2022-06-04 18:28:16.654176,0 days 00:00:00.289201,0.6138164081421472,svd,COMPLETE
530,4785.52880859375,2022-06-04 18:28:11.587059,2022-06-04 18:28:11.919617,0 days 00:00:00.332558,0.6201143759419632,svd,COMPLETE
157,4785.541015625,2022-06-04 18:26:37.343938,2022-06-04 18:26:37.540353,0 days 00:00:00.196415,0.6214806957553035,svd,COMPLETE
375,4785.5693359375,2022-06-04 18:27:28.848471,2022-06-04 18:27:29.079633,0 days 00:00:00.231162,0.6245265839900637,svd,COMPLETE
940,4785.57080078125,2022-06-04 18:30:35.118083,2022-06-04 18:30:35.531678,0 days 00:00:00.413595,0.6247496343102732,svd,COMPLETE
480,4785.5859375,2022-06-04 18:27:57.769375,2022-06-04 18:27:58.039009,0 days 00:00:00.269634,0.6263041153873314,svd,COMPLETE
901,4785.6103515625,2022-06-04 18:30:18.874285,2022-06-04 18:30:19.270330,0 days 00:00:00.396045,0.6291002379035447,svd,COMPLETE
629,4785.6396484375,2022-06-04 18:28:41.171856,2022-06-04 18:28:41.503380,0 days 00:00:00.331524,0.6323286832551954,svd,COMPLETE
33,4785.6572265625,2022-06-04 18:26:10.647409,2022-06-04 18:26:10.879470,0 days 00:00:00.232061,0.6342812835747004,svd,COMPLETE
735,4785.66552734375,2022-06-04 18:29:13.855389,2022-06-04 18:29:14.191228,0 days 00:00:00.335839,0.6352062927025903,svd,COMPLETE
428,4785.66748046875,2022-06-04 18:27:43.350953,2022-06-04 18:27:43.627815,0 days 00:00:00.276862,0.6354740539566972,svd,COMPLETE
332,4785.69384765625,2022-06-04 18:27:18.141826,2022-06-04 18:27:18.369216,0 days 00:00:00.227390,0.6384014712376199,svd,COMPLETE
79,4785.71240234375,2022-06-04 18:26:20.824872,2022-06-04 18:26:21.053961,0 days 00:00:00.229089,0.6405440967255022,svd,COMPLETE
105,4785.7421875,2022-06-04 18:26:26.328020,2022-06-04 18:26:26.517627,0 days 00:00:00.189607,0.6439346334930066,svd,COMPLETE
861,4785.78857421875,2022-06-04 18:30:02.431571,2022-06-04 18:30:02.805602,0 days 00:00:00.374031,0.6493649130458282,svd,COMPLETE
960,4785.798828125,2022-06-04 18:30:42.908797,2022-06-04 18:30:43.524032,0 days 00:00:00.615235,0.6505018620851422,svd,COMPLETE
797,4785.82080078125,2022-06-04 18:29:37.796826,2022-06-04 18:29:38.166864,0 days 00:00:00.370038,0.6532108071271379,svd,COMPLETE
439,4785.82666015625,2022-06-04 18:27:46.270790,2022-06-04 18:27:46.511271,0 days 00:00:00.240481,0.653900989808975,svd,COMPLETE
504,4785.8486328125,2022-06-04 18:28:04.031389,2022-06-04 18:28:04.285198,0 days 00:00:00.253809,0.6564709758214151,svd,COMPLETE
115,4785.85498046875,2022-06-04 18:26:28.232028,2022-06-04 18:26:28.418343,0 days 00:00:00.186315,0.6572617009849269,svd,COMPLETE
575,4785.85693359375,2022-06-04 18:28:25.092609,2022-06-04 18:28:25.419800,0 days 00:00:00.327191,0.6575762071391109,svd,COMPLETE
463,4785.86669921875,2022-06-04 18:27:52.769717,2022-06-04 18:27:53.044662,0 days 00:00:00.274945,0.6586975747952571,svd,COMPLETE
136,4785.91259765625,2022-06-04 18:26:32.862020,2022-06-04 18:26:33.058079,0 days 00:00:00.196059,0.6643446595011389,svd,COMPLETE
404,4785.91455078125,2022-06-04 18:27:36.890089,2022-06-04 18:27:37.122211,0 days 00:00:00.232122,0.6645565310764506,svd,COMPLETE
755,4785.94580078125,2022-06-04 18:29:21.814708,2022-06-04 18:29:22.190015,0 days 00:00:00.375307,0.6683364662649252,svd,COMPLETE
619,4785.9609375,2022-06-04 18:28:38.007915,2022-06-04 18:28:38.288049,0 days 00:00:00.280134,0.6701842429670709,svd,COMPLETE
918,4785.9755859375,2022-06-04 18:30:25.695330,2022-06-04 18:30:26.112639,0 days 00:00:00.417309,0.6719902043856242,svd,COMPLETE
812,4785.9970703125,2022-06-04 18:29:43.560794,2022-06-04 18:29:43.911660,0 days 00:00:00.350866,0.6748076378911753,svd,COMPLETE
892,4786.03173828125,2022-06-04 18:30:15.029948,2022-06-04 18:30:15.426833,0 days 00:00:00.396885,0.6791011730677792,svd,COMPLETE
75,4786.0390625,2022-06-04 18:26:19.995644,2022-06-04 18:26:20.179694,0 days 00:00:00.184050,0.6800550129978777,svd,COMPLETE
70,4786.0517578125,2022-06-04 18:26:18.888735,2022-06-04 18:26:19.078704,0 days 00:00:00.189969,0.6815962092636922,svd,COMPLETE
987,4786.06396484375,2022-06-04 18:30:53.823227,2022-06-04 18:30:54.250060,0 days 00:00:00.426833,0.6831846145030219,svd,COMPLETE
351,4786.14013671875,2022-06-04 18:27:23.008214,2022-06-04 18:27:23.254689,0 days 00:00:00.246475,0.6932201182728468,svd,COMPLETE
169,4786.2080078125,2022-06-04 18:26:39.725851,2022-06-04 18:26:39.934082,0 days 00:00:00.208231,0.7023213840640119,svd,COMPLETE
684,4786.21435546875,2022-06-04 18:28:57.918111,2022-06-04 18:28:58.198043,0 days 00:00:00.279932,0.7032517521566425,svd,COMPLETE
664,4786.2255859375,2022-06-04 18:28:51.943163,2022-06-04 18:28:52.225015,0 days 00:00:00.281852,0.7047369644286444,svd,COMPLETE
293,4786.26220703125,2022-06-04 18:27:08.747896,2022-06-04 18:27:08.961357,0 days 00:00:00.213461,0.709640352006137,svd,COMPLETE
830,4786.29443359375,2022-06-04 18:29:50.601817,2022-06-04 18:29:50.962553,0 days 00:00:00.360736,0.7141140265580187,svd,COMPLETE
220,4786.29833984375,2022-06-04 18:26:51.707131,2022-06-04 18:26:51.911748,0 days 00:00:00.204617,0.7149429771420351,svd,COMPLETE
310,4786.35205078125,2022-06-04 18:27:12.790820,2022-06-04 18:27:13.022454,0 days 00:00:00.231634,0.7223969511624201,svd,COMPLETE
589,4786.3896484375,2022-06-04 18:28:29.146556,2022-06-04 18:28:29.412618,0 days 00:00:00.266062,0.7277769001265256,svd,COMPLETE
723,4786.43896484375,2022-06-04 18:29:10.009299,2022-06-04 18:29:10.306208,0 days 00:00:00.296909,0.7348576152554033,svd,COMPLETE
488,4786.4521484375,2022-06-04 18:27:59.786131,2022-06-04 18:28:00.027982,0 days 00:00:00.241851,0.7369843699375054,svd,COMPLETE
874,4786.49755859375,2022-06-04 18:30:07.529716,2022-06-04 18:30:08.160988,0 days 00:00:00.631272,0.7437026014769041,svd,COMPLETE
272,4786.51123046875,2022-06-04 18:27:04.015596,2022-06-04 18:27:04.228353,0 days 00:00:00.212757,0.7456045207508152,svd,COMPLETE
125,4786.5205078125,2022-06-04 18:26:30.332765,2022-06-04 18:26:30.563664,0 days 00:00:00.230899,0.7471242207838972,svd,COMPLETE
555,4786.533203125,2022-06-04 18:28:18.962144,2022-06-04 18:28:19.225067,0 days 00:00:00.262923,0.7489586191574368,svd,COMPLETE
418,4786.53564453125,2022-06-04 18:27:40.311387,2022-06-04 18:27:40.620529,0 days 00:00:00.309142,0.7493056781472476,svd,COMPLETE
772,4786.564453125,2022-06-04 18:29:28.306393,2022-06-04 18:29:28.650958,0 days 00:00:00.344565,0.7537846254643656,svd,COMPLETE
145,4786.59228515625,2022-06-04 18:26:34.914203,2022-06-04 18:26:35.182773,0 days 00:00:00.268570,0.7581460922992062,svd,COMPLETE
385,4786.7626953125,2022-06-04 18:27:31.860543,2022-06-04 18:27:32.080277,0 days 00:00:00.219734,0.7855547622036855,svd,COMPLETE
699,4786.77099609375,2022-06-04 18:29:02.616028,2022-06-04 18:29:02.896376,0 days 00:00:00.280348,0.7870385759605404,svd,COMPLETE
90,4786.77490234375,2022-06-04 18:26:23.141871,2022-06-04 18:26:23.329774,0 days 00:00:00.187903,0.7876171146985633,svd,COMPLETE
64,4786.775390625,2022-06-04 18:26:17.604780,2022-06-04 18:26:17.839930,0 days 00:00:00.235150,0.7878143494676644,svd,COMPLETE
611,4786.8212890625,2022-06-04 18:28:35.649609,2022-06-04 18:28:35.924428,0 days 00:00:00.274819,0.7954797115389267,svd,COMPLETE
933,4786.85546875,2022-06-04 18:30:32.070415,2022-06-04 18:30:32.569271,0 days 00:00:00.498856,0.8014101251390744,svd,COMPLETE
521,4786.8720703125,2022-06-04 18:28:08.950925,2022-06-04 18:28:09.204473,0 days 00:00:00.253548,0.8041894050632281,svd,COMPLETE
360,4786.892578125,2022-06-04 18:27:25.347441,2022-06-04 18:27:25.648177,0 days 00:00:00.300736,0.8078285866060864,svd,COMPLETE
98,4786.89892578125,2022-06-04 18:26:24.935643,2022-06-04 18:26:25.165611,0 days 00:00:00.229968,0.8090079872783867,svd,COMPLETE
971,4786.99365234375,2022-06-04 18:30:47.230109,2022-06-04 18:30:47.896723,0 days 00:00:00.666614,0.8258980064693626,svd,COMPLETE
448,4787.02294921875,2022-06-04 18:27:48.451537,2022-06-04 18:27:48.688861,0 days 00:00:00.237324,0.8312907725577023,svd,COMPLETE
108,4787.12939453125,2022-06-04 18:26:26.890844,2022-06-04 18:26:27.072914,0 days 00:00:00.182070,0.8514338240996105,svd,COMPLETE
790,4787.16064453125,2022-06-04 18:29:35.036037,2022-06-04 18:29:35.379418,0 days 00:00:00.343381,0.857428206663674,svd,COMPLETE
68,4787.21044921875,2022-06-04 18:26:18.492924,2022-06-04 18:26:18.673792,0 days 00:00:00.180868,0.8673352555205808,svd,COMPLETE
642,4787.21240234375,2022-06-04 18:28:45.101316,2022-06-04 18:28:45.378694,0 days 00:00:00.277378,0.8678508865673425,svd,COMPLETE
899,4787.2265625,2022-06-04 18:30:17.866735,2022-06-04 18:30:18.268735,0 days 00:00:00.402000,0.8705567946125019,svd,COMPLETE
572,4787.32080078125,2022-06-04 18:28:24.259287,2022-06-04 18:28:24.525547,0 days 00:00:00.266260,0.8900051461149674,svd,COMPLETE
740,4787.34521484375,2022-06-04 18:29:15.782106,2022-06-04 18:29:16.211252,0 days 00:00:00.429146,0.8951823289592287,svd,COMPLETE
475,4787.3466796875,2022-06-04 18:27:56.319378,2022-06-04 18:27:56.567367,0 days 00:00:00.247989,0.895494596934611,svd,COMPLETE
150,4787.37548828125,2022-06-04 18:26:35.966213,2022-06-04 18:26:36.161260,0 days 00:00:00.195047,0.9015906988465382,svd,COMPLETE
327,4787.4521484375,2022-06-04 18:27:17.014937,2022-06-04 18:27:17.242225,0 days 00:00:00.227288,0.9185405049686292,svd,COMPLETE
117,4787.4931640625,2022-06-04 18:26:28.604884,2022-06-04 18:26:28.796918,0 days 00:00:00.192034,0.927752575634243,svd,COMPLETE
58,4787.52490234375,2022-06-04 18:26:16.469819,2022-06-04 18:26:16.657537,0 days 00:00:00.187718,0.9350066034311663,svd,COMPLETE
22,4787.55078125,2022-06-04 18:26:08.264552,2022-06-04 18:26:08.512023,0 days 00:00:00.247471,0.9409638366422487,svd,COMPLETE
9,4787.63037109375,2022-06-04 18:26:05.243102,2022-06-04 18:26:05.531750,0 days 00:00:00.288648,0.9597673132092854,svd,COMPLETE
959,4787.703125,2022-06-04 18:30:42.581228,2022-06-04 18:30:42.908239,0 days 00:00:00.327011,0.977688811077623,svd,COMPLETE
837,4787.76611328125,2022-06-04 18:29:53.358534,2022-06-04 18:29:53.719967,0 days 00:00:00.361433,0.9938188115129901,svd,COMPLETE
411,4787.8095703125,2022-06-04 18:27:38.537279,2022-06-04 18:27:38.768912,0 days 00:00:00.231633,1.0049294778972762,svd,COMPLETE
86,4787.8291015625,2022-06-04 18:26:22.314039,2022-06-04 18:26:22.498909,0 days 00:00:00.184870,1.0102038524861299,svd,COMPLETE
77,4787.857421875,2022-06-04 18:26:20.415280,2022-06-04 18:26:20.590898,0 days 00:00:00.175618,1.0177882285120743,svd,COMPLETE
681,4787.865234375,2022-06-04 18:28:57.076737,2022-06-04 18:28:57.352107,0 days 00:00:00.275370,1.020111261361679,svd,COMPLETE
43,4787.95556640625,2022-06-04 18:26:12.626430,2022-06-04 18:26:12.848978,0 days 00:00:00.222548,1.0451273909059402,svd,COMPLETE
536,4787.966796875,2022-06-04 18:28:13.671929,2022-06-04 18:28:14.117235,0 days 00:00:00.445306,1.0482331484629746,svd,COMPLETE
128,4788.11572265625,2022-06-04 18:26:30.964573,2022-06-04 18:26:31.254089,0 days 00:00:00.289516,1.0925820366512509,svd,COMPLETE
722,4788.29052734375,2022-06-04 18:29:09.700640,2022-06-04 18:29:10.008881,0 days 00:00:00.308241,1.1491493491959184,svd,COMPLETE
926,4788.2919921875,2022-06-04 18:30:29.010677,2022-06-04 18:30:29.408582,0 days 00:00:00.397905,1.1499203540557559,svd,COMPLETE
97,4788.32958984375,2022-06-04 18:26:24.749266,2022-06-04 18:26:24.935509,0 days 00:00:00.186243,1.1627410482975244,svd,COMPLETE
59,4788.39501953125,2022-06-04 18:26:16.657657,2022-06-04 18:26:16.887807,0 days 00:00:00.230150,1.1859137109016389,svd,COMPLETE
16,4788.42431640625,2022-06-04 18:26:07.082851,2022-06-04 18:26:07.269164,0 days 00:00:00.186313,1.196485500222304,svd,COMPLETE
74,4788.44091796875,2022-06-04 18:26:19.712924,2022-06-04 18:26:19.995522,0 days 00:00:00.282598,1.2027143088278407,svd,COMPLETE
54,4788.4453125,2022-06-04 18:26:15.309381,2022-06-04 18:26:15.691594,0 days 00:00:00.382213,1.2043389695851516,svd,COMPLETE
471,4788.81005859375,2022-06-04 18:27:55.038218,2022-06-04 18:27:55.402199,0 days 00:00:00.363981,1.3561777922542504,svd,COMPLETE
649,4788.81591796875,2022-06-04 18:28:47.439917,2022-06-04 18:28:47.731593,0 days 00:00:00.291676,1.3588704897760513,svd,COMPLETE
25,4788.82568359375,2022-06-04 18:26:08.957843,2022-06-04 18:26:09.126174,0 days 00:00:00.168331,1.3634461526715511,svd,COMPLETE
65,4788.85595703125,2022-06-04 18:26:17.840063,2022-06-04 18:26:18.071989,0 days 00:00:00.231926,1.3779570000577548,svd,COMPLETE
35,4788.95263671875,2022-06-04 18:26:11.057422,2022-06-04 18:26:11.236425,0 days 00:00:00.179003,1.4260153025492053,svd,COMPLETE
85,4789.03369140625,2022-06-04 18:26:22.089181,2022-06-04 18:26:22.313904,0 days 00:00:00.224723,1.4688318411431416,svd,COMPLETE
927,4789.10986328125,2022-06-04 18:30:29.409132,2022-06-04 18:30:29.828450,0 days 00:00:00.419318,1.5115073946979471,svd,COMPLETE
0,4789.25146484375,2022-06-04 18:26:03.499590,2022-06-04 18:26:03.687475,0 days 00:00:00.187885,1.597107163117517,svd,COMPLETE
32,4789.255859375,2022-06-04 18:26:10.481396,2022-06-04 18:26:10.647304,0 days 00:00:00.165908,1.6000150590831157,svd,COMPLETE
396,4789.33544921875,2022-06-04 18:27:34.768433,2022-06-04 18:27:34.997819,0 days 00:00:00.229386,1.652692840430329,svd,COMPLETE
29,4789.35693359375,2022-06-04 18:26:09.655614,2022-06-04 18:26:09.996918,0 days 00:00:00.341304,1.6674671676312451,svd,COMPLETE
67,4789.40087890625,2022-06-04 18:26:18.319329,2022-06-04 18:26:18.492811,0 days 00:00:00.173482,1.6983656782001433,svd,COMPLETE
995,4789.5234375,2022-06-04 18:30:57.308317,2022-06-04 18:30:57.716016,0 days 00:00:00.407699,1.791232085984377,svd,COMPLETE
39,4789.6494140625,2022-06-04 18:26:11.843848,2022-06-04 18:26:12.085457,0 days 00:00:00.241609,1.8972721944122888,svd,COMPLETE
535,4789.65771484375,2022-06-04 18:28:13.409646,2022-06-04 18:28:13.671559,0 days 00:00:00.261913,1.905221559421215,svd,COMPLETE
340,4789.7734375,2022-06-04 18:27:20.007854,2022-06-04 18:27:20.296544,0 days 00:00:00.288690,2.0150505554991383,svd,COMPLETE
967,4789.8466796875,2022-06-04 18:30:45.665442,2022-06-04 18:30:46.032573,0 days 00:00:00.367131,2.091016988256066,svd,COMPLETE
665,4789.89111328125,2022-06-04 18:28:52.225413,2022-06-04 18:28:52.504503,0 days 00:00:00.279090,2.1400266517551354,svd,COMPLETE
23,4789.93212890625,2022-06-04 18:26:08.512123,2022-06-04 18:26:08.748758,0 days 00:00:00.236635,2.186907880668574,svd,COMPLETE
78,4789.9775390625,2022-06-04 18:26:20.591023,2022-06-04 18:26:20.824749,0 days 00:00:00.233726,2.2417904095328285,svd,COMPLETE
459,4790.005859375,2022-06-04 18:27:51.774047,2022-06-04 18:27:52.008849,0 days 00:00:00.234802,2.2770882262252896,svd,COMPLETE
855,4790.064453125,2022-06-04 18:30:00.146636,2022-06-04 18:30:00.539627,0 days 00:00:00.392991,2.3544110005952583,svd,COMPLETE
37,4790.1044921875,2022-06-04 18:26:11.440698,2022-06-04 18:26:11.700983,0 days 00:00:00.260285,2.4108014764615078,svd,COMPLETE
546,4790.1708984375,2022-06-04 18:28:16.654536,2022-06-04 18:28:16.908368,0 days 00:00:00.253832,2.508752717027796,svd,COMPLETE
315,4790.212890625,2022-06-04 18:27:13.905595,2022-06-04 18:27:14.184221,0 days 00:00:00.278626,2.574353657978131,svd,COMPLETE
994,4790.2626953125,2022-06-04 18:30:56.691962,2022-06-04 18:30:57.307772,0 days 00:00:00.615810,2.6575868289949764,svd,COMPLETE
154,4790.28955078125,2022-06-04 18:26:36.754524,2022-06-04 18:26:36.945728,0 days 00:00:00.191204,2.7046170739521203,svd,COMPLETE
27,4790.2978515625,2022-06-04 18:26:09.270144,2022-06-04 18:26:09.435248,0 days 00:00:00.165104,2.7189555261276217,svd,COMPLETE
734,4790.33154296875,2022-06-04 18:29:13.556293,2022-06-04 18:29:13.854928,0 days 00:00:00.298635,2.7808359641114975,svd,COMPLETE
14,4790.3779296875,2022-06-04 18:26:06.679737,2022-06-04 18:26:06.916225,0 days 00:00:00.236488,2.871513030641228,svd,COMPLETE
527,4790.4033203125,2022-06-04 18:28:10.627527,2022-06-04 18:28:10.952451,0 days 00:00:00.324924,2.9241349676227384,svd,COMPLETE
979,4790.41650390625,2022-06-04 18:30:50.436780,2022-06-04 18:30:50.841076,0 days 00:00:00.404296,2.9515074811561086,svd,COMPLETE
297,4790.4755859375,2022-06-04 18:27:09.612368,2022-06-04 18:27:09.833414,0 days 00:00:00.221046,3.0821781768674357,svd,COMPLETE
50,4790.48486328125,2022-06-04 18:26:14.135374,2022-06-04 18:26:14.409190,0 days 00:00:00.273816,3.1042335602675992,svd,COMPLETE
815,4790.4921875,2022-06-04 18:29:44.675027,2022-06-04 18:29:45.046482,0 days 00:00:00.371455,3.121274119562521,svd,COMPLETE
639,4790.56103515625,2022-06-04 18:28:44.231000,2022-06-04 18:28:44.511325,0 days 00:00:00.280325,3.293309276802412,svd,COMPLETE
454,4790.564453125,2022-06-04 18:27:50.227528,2022-06-04 18:27:50.549269,0 days 00:00:00.321741,3.302661306017905,svd,COMPLETE
17,4790.6357421875,2022-06-04 18:26:07.269266,2022-06-04 18:26:07.495598,0 days 00:00:00.226332,3.503353105482889,svd,COMPLETE
163,4790.6416015625,2022-06-04 18:26:38.542687,2022-06-04 18:26:38.742632,0 days 00:00:00.199945,3.520183490062764,svd,COMPLETE
398,4790.65966796875,2022-06-04 18:27:35.231983,2022-06-04 18:27:35.661127,0 days 00:00:00.429144,3.576840925080327,svd,COMPLETE
863,4790.67236328125,2022-06-04 18:30:03.423208,2022-06-04 18:30:03.798660,0 days 00:00:00.375452,3.6158236041121903,svd,COMPLETE
28,4790.70654296875,2022-06-04 18:26:09.435352,2022-06-04 18:26:09.655514,0 days 00:00:00.220162,3.726628225474522,svd,COMPLETE
594,4790.71484375,2022-06-04 18:28:30.681259,2022-06-04 18:28:31.007877,0 days 00:00:00.326618,3.7536211162302866,svd,COMPLETE
268,4790.7490234375,2022-06-04 18:27:03.065909,2022-06-04 18:27:03.275415,0 days 00:00:00.209506,3.8748633864120507,svd,COMPLETE
801,4790.7626953125,2022-06-04 18:29:39.300424,2022-06-04 18:29:39.681817,0 days 00:00:00.381393,3.924696664850456,svd,COMPLETE
47,4790.77490234375,2022-06-04 18:26:13.519114,2022-06-04 18:26:13.749633,0 days 00:00:00.230519,3.9706167515539974,svd,COMPLETE
399,4790.81396484375,2022-06-04 18:27:35.661414,2022-06-04 18:27:35.977470,0 days 00:00:00.316056,4.126543961246291,svd,COMPLETE
658,4790.83203125,2022-06-04 18:28:49.900501,2022-06-04 18:28:50.235989,0 days 00:00:00.335488,4.200911135810641,svd,COMPLETE
828,4790.86962890625,2022-06-04 18:29:49.862960,2022-06-04 18:29:50.247909,0 days 00:00:00.384949,4.370261479136647,svd,COMPLETE
288,4790.8759765625,2022-06-04 18:27:07.676366,2022-06-04 18:27:07.894650,0 days 00:00:00.218284,4.398455411311664,svd,COMPLETE
100,4790.87646484375,2022-06-04 18:26:25.380828,2022-06-04 18:26:25.574161,0 days 00:00:00.193333,4.400148658959072,svd,COMPLETE
497,4790.9072265625,2022-06-04 18:28:02.288500,2022-06-04 18:28:02.539485,0 days 00:00:00.250985,4.552192726441689,svd,COMPLETE
3,4790.92041015625,2022-06-04 18:26:04.045709,2022-06-04 18:26:04.239714,0 days 00:00:00.194005,4.618116730635427,svd,COMPLETE
758,4790.94580078125,2022-06-04 18:29:22.914639,2022-06-04 18:29:23.276382,0 days 00:00:00.361743,4.753695904809105,svd,COMPLETE
343,4790.96630859375,2022-06-04 18:27:20.872071,2022-06-04 18:27:21.173743,0 days 00:00:00.301672,4.8665675564693025,svd,COMPLETE
668,4790.9873046875,2022-06-04 18:28:53.305098,2022-06-04 18:28:53.580375,0 days 00:00:00.275277,4.992807934629228,svd,COMPLETE
109,4790.9951171875,2022-06-04 18:26:27.073070,2022-06-04 18:26:27.268868,0 days 00:00:00.195798,5.036553060705942,svd,COMPLETE
785,4791.01708984375,2022-06-04 18:29:33.228302,2022-06-04 18:29:33.596007,0 days 00:00:00.367705,5.178008194223966,svd,COMPLETE
278,4791.02685546875,2022-06-04 18:27:05.562441,2022-06-04 18:27:05.774931,0 days 00:00:00.212490,5.2456687591724815,svd,COMPLETE
533,4791.0439453125,2022-06-04 18:28:12.584786,2022-06-04 18:28:13.081010,0 days 00:00:00.496224,5.358764428303111,svd,COMPLETE
40,4791.05126953125,2022-06-04 18:26:12.085702,2022-06-04 18:26:12.277294,0 days 00:00:00.191592,5.408643645627629,svd,COMPLETE
695,4791.06689453125,2022-06-04 18:29:01.479997,2022-06-04 18:29:01.764280,0 days 00:00:00.284283,5.526369525834986,svd,COMPLETE
372,4791.08642578125,2022-06-04 18:27:28.160902,2022-06-04 18:27:28.390183,0 days 00:00:00.229281,5.6712130398880785,svd,COMPLETE
19,4791.10107421875,2022-06-04 18:26:07.677542,2022-06-04 18:26:07.847249,0 days 00:00:00.169707,5.791867769831352,svd,COMPLETE
663,4791.10302734375,2022-06-04 18:28:51.605963,2022-06-04 18:28:51.942754,0 days 00:00:00.336791,5.804901204985954,svd,COMPLETE
208,4791.115234375,2022-06-04 18:26:48.754587,2022-06-04 18:26:48.958117,0 days 00:00:00.203530,5.909298691621823,svd,COMPLETE
974,4791.12109375,2022-06-04 18:30:48.679814,2022-06-04 18:30:49.008948,0 days 00:00:00.329134,5.957864541233337,svd,COMPLETE
671,4791.1376953125,2022-06-04 18:28:54.205892,2022-06-04 18:28:54.483359,0 days 00:00:00.277467,6.103869454831572,svd,COMPLETE
462,4791.142578125,2022-06-04 18:27:52.529412,2022-06-04 18:27:52.769352,0 days 00:00:00.239940,6.152818972470729,svd,COMPLETE
13,4791.14404296875,2022-06-04 18:26:06.472288,2022-06-04 18:26:06.679649,0 days 00:00:00.207361,6.1640407442385134,svd,COMPLETE
887,4791.16064453125,2022-06-04 18:30:12.783257,2022-06-04 18:30:13.416773,0 days 00:00:00.633516,6.318670436182925,svd,COMPLETE
129,4791.1689453125,2022-06-04 18:26:31.254235,2022-06-04 18:26:31.482958,0 days 00:00:00.228723,6.399792059243312,svd,COMPLETE
48,4791.1708984375,2022-06-04 18:26:13.749748,2022-06-04 18:26:13.923354,0 days 00:00:00.173606,6.421298720214351,svd,COMPLETE
632,4791.18359375,2022-06-04 18:28:42.234998,2022-06-04 18:28:42.512001,0 days 00:00:00.277003,6.55292380422151,svd,COMPLETE
932,4791.19775390625,2022-06-04 18:30:31.673455,2022-06-04 18:30:32.069839,0 days 00:00:00.396384,6.708551204595022,svd,COMPLETE
228,4791.21533203125,2022-06-04 18:26:53.543447,2022-06-04 18:26:53.757551,0 days 00:00:00.214104,6.908593541405415,svd,COMPLETE
366,4791.2216796875,2022-06-04 18:27:26.765686,2022-06-04 18:27:26.998913,0 days 00:00:00.233227,6.981774276456694,svd,COMPLETE
4,4791.22607421875,2022-06-04 18:26:04.239806,2022-06-04 18:26:04.499699,0 days 00:00:00.259893,7.031186416650371,svd,COMPLETE
622,4791.24951171875,2022-06-04 18:28:38.839792,2022-06-04 18:28:39.109794,0 days 00:00:00.270002,7.3272405827878195,svd,COMPLETE
387,4791.2548828125,2022-06-04 18:27:32.444663,2022-06-04 18:27:32.685496,0 days 00:00:00.240833,7.397437818338067,svd,COMPLETE
114,4791.2626953125,2022-06-04 18:26:28.032252,2022-06-04 18:26:28.231857,0 days 00:00:00.199605,7.5082043217105685,svd,COMPLETE
45,4791.27734375,2022-06-04 18:26:13.021162,2022-06-04 18:26:13.268986,0 days 00:00:00.247824,7.723577411937613,svd,COMPLETE
879,4791.28515625,2022-06-04 18:30:09.722890,2022-06-04 18:30:10.118745,0 days 00:00:00.395855,7.838321099204357,svd,COMPLETE
