iteration,rmse,datetime_start,datetime_complete,duration,alpha,fit_intercept,max_iter,normalize,selection,tol,state
111,4752.440505804308,2023-02-25 23:35:58.367653,2023-02-25 23:35:58.706491,0 days 00:00:00.338838,0.0015423432918390879,True,7310542,False,random,0.0064191919376623465,COMPLETE
174,4752.994129181861,2023-02-25 23:36:20.312543,2023-02-25 23:36:20.686334,0 days 00:00:00.373791,0.0037592665777273016,True,4235601,False,random,0.005175069310334551,COMPLETE
157,4753.053949539362,2023-02-25 23:36:13.437506,2023-02-25 23:36:13.770783,0 days 00:00:00.333277,0.001996550976918468,True,2803824,False,random,0.007246711163571452,COMPLETE
116,4753.49179084889,2023-02-25 23:35:59.954358,2023-02-25 23:36:00.274043,0 days 00:00:00.319685,0.0022960936375601027,True,7325552,False,random,0.008211706830170336,COMPLETE
84,4753.887887673102,2023-02-25 23:35:49.711806,2023-02-25 23:35:50.010697,0 days 00:00:00.298891,0.0025501918913570856,True,5472473,False,random,0.00875506297964951,COMPLETE
113,4754.265687583906,2023-02-25 23:35:59.047377,2023-02-25 23:35:59.357330,0 days 00:00:00.309953,0.0010737999298670595,True,7214425,False,random,0.008897048097674082,COMPLETE
101,4754.376689349604,2023-02-25 23:35:55.062843,2023-02-25 23:35:55.397258,0 days 00:00:00.334415,0.00438033450281504,True,6395923,False,random,0.005765902469787335,COMPLETE
229,4754.449107772513,2023-02-25 23:36:44.102619,2023-02-25 23:36:44.485313,0 days 00:00:00.382694,0.00288676411564987,True,6131365,False,random,0.006352904658629418,COMPLETE
222,4754.651910693421,2023-02-25 23:36:40.292425,2023-02-25 23:36:40.700255,0 days 00:00:00.407830,0.004525271725647385,True,3959141,False,random,0.00557231401489907,COMPLETE
149,4754.724742017739,2023-02-25 23:36:10.751661,2023-02-25 23:36:11.059468,0 days 00:00:00.307807,0.0014995523655415666,True,4257530,False,random,0.009955846945155165,COMPLETE
233,4755.005395773637,2023-02-25 23:36:46.034374,2023-02-25 23:36:46.524516,0 days 00:00:00.490142,0.006389756508018815,True,6264952,False,random,0.0017543920831272887,COMPLETE
147,4755.497769624021,2023-02-25 23:36:10.148548,2023-02-25 23:36:10.451925,0 days 00:00:00.303377,0.001706336625441409,True,4234214,False,random,0.010736829787058222,COMPLETE
151,4755.640498978478,2023-02-25 23:36:11.264554,2023-02-25 23:36:11.575145,0 days 00:00:00.310591,0.0018139952783053793,True,3711688,False,random,0.010163691049022395,COMPLETE
72,4755.806035218258,2023-02-25 23:35:45.107959,2023-02-25 23:35:45.576315,0 days 00:00:00.468356,0.006935128573355394,True,4216346,False,random,0.0008398918119578175,COMPLETE
140,4755.828746968966,2023-02-25 23:36:07.922926,2023-02-25 23:36:08.257956,0 days 00:00:00.335030,0.001954910519646115,True,8377567,False,random,0.010913971728041087,COMPLETE
532,4755.88366636672,2023-02-25 23:39:04.256951,2023-02-25 23:39:04.770981,0 days 00:00:00.514030,0.0023396434617805263,True,3813768,False,random,0.01004721474624817,COMPLETE
127,4756.12391048985,2023-02-25 23:36:03.459119,2023-02-25 23:36:03.782587,0 days 00:00:00.323468,0.002158155239226235,True,7271143,False,random,0.01161673355060558,COMPLETE
172,4756.199677011217,2023-02-25 23:36:19.600068,2023-02-25 23:36:19.952029,0 days 00:00:00.351961,0.0031565431125607614,True,4002129,False,random,0.009019725459758808,COMPLETE
123,4756.345243611349,2023-02-25 23:36:02.127079,2023-02-25 23:36:02.453248,0 days 00:00:00.326169,0.002312575282339571,True,7733040,False,random,0.01094111471306202,COMPLETE
586,4756.509345033312,2023-02-25 23:39:32.558119,2023-02-25 23:39:33.160707,0 days 00:00:00.602588,0.002415656249308265,True,1205898,False,random,0.012348955509281497,COMPLETE
152,4756.820191837348,2023-02-25 23:36:11.575490,2023-02-25 23:36:12.142220,0 days 00:00:00.566730,0.002924262323763538,True,4063161,False,random,0.00934153772080008,COMPLETE
201,4757.4999091322325,2023-02-25 23:36:31.193795,2023-02-25 23:36:31.572820,0 days 00:00:00.379025,0.00594043322842288,True,4301655,False,random,0.005877157951150842,COMPLETE
131,4758.747059373238,2023-02-25 23:36:04.641105,2023-02-25 23:36:04.963299,0 days 00:00:00.322194,0.0037325700948813018,True,7018168,False,random,0.011689628899001235,COMPLETE
93,4759.622779008051,2023-02-25 23:35:52.632423,2023-02-25 23:35:52.923313,0 days 00:00:00.290890,0.004202841818298505,True,6785736,False,random,0.011788614506538342,COMPLETE
92,4759.779439584302,2023-02-25 23:35:52.362403,2023-02-25 23:35:52.632159,0 days 00:00:00.269756,0.0015812287537900881,True,6769692,False,random,0.012664990709924141,COMPLETE
107,4764.643376271506,2023-02-25 23:35:57.254537,2023-02-25 23:35:57.558036,0 days 00:00:00.303499,0.006441602725887279,True,6579788,False,random,0.012763153404392033,COMPLETE
71,4767.525868821911,2023-02-25 23:35:44.536313,2023-02-25 23:35:45.107649,0 days 00:00:00.571336,0.012539737496931077,True,4965428,False,random,0.00018625311567631482,COMPLETE
61,4769.809886501013,2023-02-25 23:35:41.152493,2023-02-25 23:35:41.685112,0 days 00:00:00.532619,0.01364084369928758,True,6582742,False,random,0.0003292814861574748,COMPLETE
54,4770.27008445156,2023-02-25 23:35:39.146703,2023-02-25 23:35:39.608654,0 days 00:00:00.461951,0.01381637253222381,True,7523316,False,random,0.0008973779968069785,COMPLETE
83,4770.461370452463,2023-02-25 23:35:49.423020,2023-02-25 23:35:49.711549,0 days 00:00:00.288529,0.010192590893154756,True,5547183,False,random,0.00958684465505921,COMPLETE
163,4770.591140146754,2023-02-25 23:36:15.448021,2023-02-25 23:36:15.728150,0 days 00:00:00.280129,0.004542192913154114,True,2577442,False,random,0.016285817319506086,COMPLETE
112,4770.97789136053,2023-02-25 23:35:58.706800,2023-02-25 23:35:59.047001,0 days 00:00:00.340201,0.012404697418968057,True,6555258,False,random,0.0064538926132627185,COMPLETE
24,4774.185516376747,2023-02-25 23:35:31.548257,2023-02-25 23:35:32.017287,0 days 00:00:00.469030,0.015782052547339706,True,9053118,False,random,0.0005839635300532483,COMPLETE
162,4775.029831550645,2023-02-25 23:36:15.164212,2023-02-25 23:36:15.447754,0 days 00:00:00.283542,0.006836355509565249,True,4013342,False,random,0.01264615200054066,COMPLETE
171,4776.1147916306945,2023-02-25 23:36:19.241952,2023-02-25 23:36:19.599776,0 days 00:00:00.357824,0.012961260241098643,True,4016199,False,random,0.009223250098132947,COMPLETE
137,4777.310204488609,2023-02-25 23:36:06.676939,2023-02-25 23:36:06.960169,0 days 00:00:00.283230,0.0017855152959256949,True,7891751,False,random,0.018468040056214184,COMPLETE
21,4787.846001020946,2023-02-25 23:35:30.755025,2023-02-25 23:35:30.965565,0 days 00:00:00.210540,0.013318185802721677,True,6815988,False,random,0.01225424927473718,COMPLETE
204,4791.277775215504,2023-02-25 23:36:32.194739,2023-02-25 23:36:32.480361,0 days 00:00:00.285622,0.0016320124577903095,True,3698897,False,random,0.027080842125012244,COMPLETE
31,4791.341023483799,2023-02-25 23:35:33.345668,2023-02-25 23:35:33.559355,0 days 00:00:00.213687,0.006305569917699435,True,7571160,False,random,0.030642172163145277,COMPLETE
42,4793.826030576633,2023-02-25 23:35:35.782295,2023-02-25 23:35:36.002625,0 days 00:00:00.220330,0.007652831010168715,True,7718954,False,random,0.027492152759949873,COMPLETE
143,4794.032200433714,2023-02-25 23:36:08.886453,2023-02-25 23:36:09.153369,0 days 00:00:00.266916,0.007765646490250348,True,7610170,False,random,0.023989243991724564,COMPLETE
65,4801.163842362772,2023-02-25 23:35:42.580481,2023-02-25 23:35:42.886149,0 days 00:00:00.305668,0.02812128439110273,True,5046863,False,random,0.008095950432056968,COMPLETE
647,4802.898576220276,2023-02-25 23:40:09.766943,2023-02-25 23:40:10.299386,0 days 00:00:00.532443,0.001712457216706713,True,2442308,False,random,0.031436920053702105,COMPLETE
