boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.5045097176926833,+,0.030677378228051205,11,0,161,0.41526415100484604,0.32622313409837445,0.5309711315326998,2435.031046574737,281
gbdt,0.5827824266167875,+,0.02625778451934083,12,0,183,0.014335792445257678,0.3970528710388459,0.7149117909737467,2435.2994319273844,460
gbdt,0.6367347313087701,+,0.1309685987333948,14,0,78,0.3480133510646549,0.07979575890832777,0.5814506041251322,2435.592264389468,463
gbdt,0.6312808221585551,+,0.06599874881556318,8,0,102,0.3712369406522298,0.46798442779220745,0.5532212833925132,2436.5488035472004,416
gbdt,0.5325933606241686,+,0.09970489527324122,11,0,67,0.21004602582815463,0.3457713716883476,0.6527272189616687,2436.5730255423878,480
gbdt,0.7588190458197782,+,0.04238510262485104,12,0,122,0.0027407181382831103,0.8941642241583895,0.9857532819285706,2436.818151391692,198
gbdt,0.6159350746050984,+,0.04442873116170245,12,0,112,0.27191894730186267,0.27848133211231085,0.6407120456843072,2436.865311304553,404
gbdt,0.5813959881519888,+,0.03265298104743421,12,0,142,0.7798127490368356,0.37613524077198446,0.6313957224505987,2437.297318551752,363
gbdt,0.5308334560649093,+,0.16640314428952663,9,0,179,0.5988696831406107,0.27706445749968983,0.5129207081149976,2438.6248069643843,282
gbdt,0.5011862606460501,+,0.043870220094963615,10,0,116,0.4010622326637795,0.6339237028291119,0.6662552120559518,2439.036135772128,134
gbdt,0.7045115087576029,+,0.05487561331923901,14,0,93,0.5868775847753778,0.2117473965706687,0.5546646444078371,2439.375554847686,466
gbdt,0.5997807639838483,+,0.1258471604237994,14,0,58,0.41744634619611554,0.34163734945816465,0.43883564665174984,2439.6657583832166,323
gbdt,0.6501340112023339,+,0.1222731798399652,7,0,99,0.47448715493193416,0.4162227126194674,0.5388044443984651,2439.8197221999712,446
gbdt,0.5236274618188993,+,0.04879416856721717,11,0,101,0.45557492302045305,0.7316820254235139,0.6876745733118649,2439.939631796499,163
gbdt,0.5736096755960599,+,0.024934386063635516,11,0,183,0.5786986911383944,0.42885894283779114,0.6339711728069639,2440.696834238357,295
gbdt,0.7261532127118019,+,0.1526603919639555,13,0,117,0.1884699344387699,0.12269409617230823,0.7148873059263696,2441.20359139902,71
gbdt,0.6975624020416537,+,0.18090340049894402,12,0,189,0.8932795665133589,0.8209154212210982,0.6927387813974178,2441.227207568896,240
gbdt,0.6834829591912491,+,0.17037525822941613,9,0,133,0.44800689340995037,0.30429755888435306,0.7301019411269748,2441.3961389242545,24
gbdt,0.6295479703535255,+,0.1577325170991631,12,0,129,0.5023427365211213,0.5162687530267522,0.7547253466971591,2441.4430874719114,177
gbdt,0.5295308316044084,+,0.15585037830419285,10,0,90,0.4992936745345023,0.06093029608087739,0.5865975037873559,2441.724697685349,303
gbdt,0.5861068478261913,+,0.10369425236604152,12,0,57,0.4747169568876759,0.5700685923718329,0.7826959691907722,2441.775252266356,50
