iteration,rmse,datetime_start,datetime_complete,duration,C,change_tol,epsilon,grad_tol,lbfgs_memory,linesearch_max_iter,max_iter,penatly,state
739,7530.111394279,2023-02-25 23:58:36.243005,2023-02-25 23:58:36.927268,0 days 00:00:00.684263,9.9,0.00011080318037937351,1.0,0.05685518980674471,20,2808,1929374,l1,COMPLETE
792,7530.111394279,2023-02-25 23:59:16.986126,2023-02-25 23:59:17.680485,0 days 00:00:00.694359,10.7,0.07181117253658101,1.0,0.033615527624720934,22,2792,1247314,l1,COMPLETE
894,7530.111394279,2023-02-26 00:00:45.309189,2023-02-26 00:00:46.157282,0 days 00:00:00.848093,11.2,0.043706287630735856,1.0,0.03682868213762744,17,2868,3023399,l1,COMPLETE
24,7530.113063325333,2023-02-25 23:52:14.672687,2023-02-25 23:52:14.897333,0 days 00:00:00.224646,10.5,0.06877130467607305,1.0,0.0288406228665773,14,2500,1683159,l1,COMPLETE
979,7530.143554923101,2023-02-26 00:02:00.347982,2023-02-26 00:02:01.173272,0 days 00:00:00.825290,10.8,0.06171643031774481,1.3,0.032722636743220755,23,2934,2096921,l1,COMPLETE
17,7530.153468157979,2023-02-25 23:52:13.313737,2023-02-25 23:52:13.488014,0 days 00:00:00.174277,13.9,0.05190596160131757,1.2,0.03417397145751081,24,2514,430806,l1,COMPLETE
831,7530.153468157979,2023-02-25 23:59:50.497960,2023-02-25 23:59:51.226155,0 days 00:00:00.728195,10.1,0.09455854290170666,1.2,0.04520203318661189,17,2881,1500205,l1,COMPLETE
995,7530.153468157979,2023-02-26 00:02:14.526925,2023-02-26 00:02:15.618859,0 days 00:00:01.091934,11.100000000000001,0.06236848345113392,1.2,0.05047396314050297,19,2793,1728227,l1,COMPLETE
826,7530.153468157979,2023-02-25 23:59:45.107999,2023-02-25 23:59:46.090337,0 days 00:00:00.982338,11.0,0.02410552368871894,1.2,0.055488912063661924,21,2759,1662887,l1,COMPLETE
804,7530.153468157979,2023-02-25 23:59:26.060904,2023-02-25 23:59:26.827288,0 days 00:00:00.766384,10.6,0.021534515168286368,1.2,0.051068570558681414,22,2850,1821339,l1,COMPLETE
822,7530.153468157979,2023-02-25 23:59:40.728384,2023-02-25 23:59:42.102037,0 days 00:00:01.373653,11.0,0.0037534625476492215,1.2,0.04665417825818809,21,2732,1363825,l1,COMPLETE
811,7530.153468157979,2023-02-25 23:59:31.350941,2023-02-25 23:59:32.026487,0 days 00:00:00.675546,10.5,0.0616791195767629,1.2,0.05554172686859089,19,2785,1904643,l1,COMPLETE
828,7530.153468157979,2023-02-25 23:59:47.473992,2023-02-25 23:59:48.441256,0 days 00:00:00.967264,11.2,0.00579624527921417,1.2,0.053024979196397995,22,2742,989780,l1,COMPLETE
544,7530.153468157979,2023-02-25 23:56:15.528051,2023-02-25 23:56:16.030750,0 days 00:00:00.502699,10.8,0.004224482349108011,1.2,0.03677615781637545,21,2903,2527745,l1,COMPLETE
753,7530.153468157979,2023-02-25 23:58:46.227408,2023-02-25 23:58:46.879042,0 days 00:00:00.651634,10.6,0.002216305191722249,1.2,0.060694528899104046,23,2843,1204390,l1,COMPLETE
438,7530.153468157979,2023-02-25 23:55:10.975338,2023-02-25 23:55:11.443169,0 days 00:00:00.467831,10.8,0.0018898450580575065,1.2,0.03485624821731558,18,2828,1999827,l1,COMPLETE
860,7530.153468157979,2023-02-26 00:00:16.013149,2023-02-26 00:00:16.688914,0 days 00:00:00.675765,10.8,0.003399679999567044,1.2,0.028663673015881668,20,2962,2099956,l1,COMPLETE
960,7530.153468157979,2023-02-26 00:01:43.228448,2023-02-26 00:01:43.962981,0 days 00:00:00.734533,10.6,0.00012385703637715696,1.2,0.04877446057586959,23,2918,1501553,l1,COMPLETE
633,7530.153468157979,2023-02-25 23:57:13.828737,2023-02-25 23:57:14.465793,0 days 00:00:00.637056,11.5,0.09210332364841894,1.2,0.045825924443956334,21,2708,1609567,l1,COMPLETE
479,7530.153468157979,2023-02-25 23:55:34.111518,2023-02-25 23:55:34.599232,0 days 00:00:00.487714,10.4,0.054238787254355214,1.2,0.028689608191153945,20,2848,1303591,l1,COMPLETE
623,7530.153468157979,2023-02-25 23:57:07.008008,2023-02-25 23:57:07.629705,0 days 00:00:00.621697,10.5,0.00533355314938307,1.2,0.04441102367738046,24,2829,530447,l1,COMPLETE
490,7530.153468157979,2023-02-25 23:55:40.213105,2023-02-25 23:55:40.780385,0 days 00:00:00.567280,11.3,0.0019246187132800133,1.2,0.040774908955468155,16,2843,2042794,l1,COMPLETE
613,7530.153468157979,2023-02-25 23:57:00.470394,2023-02-25 23:57:01.087523,0 days 00:00:00.617129,11.4,0.00021909096163019465,1.2,0.03794679300724674,21,2924,2285639,l1,COMPLETE
434,7530.153468157979,2023-02-25 23:55:09.065841,2023-02-25 23:55:09.512293,0 days 00:00:00.446452,11.4,0.0019255635829838495,1.2,0.04411125294978177,17,2757,2292818,l1,COMPLETE
607,7530.153468157979,2023-02-25 23:56:55.932829,2023-02-25 23:56:56.661146,0 days 00:00:00.728317,11.2,0.08021680257163585,1.2,0.04191856348340902,22,2743,1031611,l1,COMPLETE
515,7530.153468157979,2023-02-25 23:55:55.882564,2023-02-25 23:55:56.375763,0 days 00:00:00.493199,10.7,0.06479742404451354,1.2,0.03473616773549426,25,2744,2182534,l1,COMPLETE
516,7530.153468157979,2023-02-25 23:55:56.376204,2023-02-25 23:55:56.874241,0 days 00:00:00.498037,10.8,0.002765187041718403,1.2,0.05400089861588676,19,2712,2015084,l1,COMPLETE
517,7530.153468157979,2023-02-25 23:55:56.874710,2023-02-25 23:55:57.366702,0 days 00:00:00.491992,10.5,0.006223845686850972,1.2,0.056550012664071544,21,2842,2429927,l1,COMPLETE
927,7530.153468157979,2023-02-26 00:01:14.073717,2023-02-26 00:01:15.189628,0 days 00:00:01.115911,11.0,0.06056155888825409,1.2,0.04493033475245302,22,2765,655956,l1,COMPLETE
534,7530.153468157979,2023-02-25 23:56:08.268472,2023-02-25 23:56:08.839148,0 days 00:00:00.570676,10.8,0.00604793754887949,1.2,0.04395049910692363,19,2866,2048156,l1,COMPLETE
559,7530.153468157979,2023-02-25 23:56:24.322092,2023-02-25 23:56:24.916399,0 days 00:00:00.594307,10.9,0.00010443200065482937,1.2,0.031868586868423296,18,2848,1101599,l1,COMPLETE
556,7530.153468157979,2023-02-25 23:56:22.587037,2023-02-25 23:56:23.164295,0 days 00:00:00.577258,10.6,0.013967026713944009,1.2,0.047028129299029366,21,2762,1899784,l1,COMPLETE
553,7530.153468157979,2023-02-25 23:56:20.974796,2023-02-25 23:56:21.508246,0 days 00:00:00.533450,10.7,0.0023671063445589785,1.2,0.03371913450033452,20,2713,710935,l1,COMPLETE
594,7530.153468157979,2023-02-25 23:56:46.907257,2023-02-25 23:56:47.522423,0 days 00:00:00.615166,11.3,0.07308007611672587,1.2,0.034998698704784406,16,2822,1552147,l1,COMPLETE
963,7530.153468157979,2023-02-26 00:01:45.703056,2023-02-26 00:01:46.451681,0 days 00:00:00.748625,11.4,0.0034235092493482286,1.2,0.03735595853990112,22,2901,1881004,l1,COMPLETE
441,7530.153468157979,2023-02-25 23:55:12.992062,2023-02-25 23:55:13.446629,0 days 00:00:00.454567,10.9,0.005842668540988756,1.2,0.055108063995723905,16,2814,2264338,l1,COMPLETE
679,7530.153468157979,2023-02-25 23:57:46.901789,2023-02-25 23:57:47.498657,0 days 00:00:00.596868,9.8,0.0018643779058326794,1.2,0.059895647392801385,20,2864,1611968,l1,COMPLETE
751,7530.153468157979,2023-02-25 23:58:44.882155,2023-02-25 23:58:45.559316,0 days 00:00:00.677161,10.9,0.006484072769810297,1.2,0.03864569609739261,22,2878,1955948,l1,COMPLETE
749,7530.153468157979,2023-02-25 23:58:43.465585,2023-02-25 23:58:44.163362,0 days 00:00:00.697777,10.8,0.00015048230891256123,1.2,0.048205184218275056,20,2929,2544514,l1,COMPLETE
746,7530.153468157979,2023-02-25 23:58:41.097419,2023-02-25 23:58:41.789029,0 days 00:00:00.691610,9.8,0.0020579460845076983,1.2,0.03151443607520628,22,2787,1963858,l1,COMPLETE
737,7530.153468157979,2023-02-25 23:58:34.551909,2023-02-25 23:58:35.266370,0 days 00:00:00.714461,10.2,0.012918952176829377,1.2,0.050982838651169496,21,2827,1574692,l1,COMPLETE
735,7530.153468157979,2023-02-25 23:58:33.196335,2023-02-25 23:58:33.853249,0 days 00:00:00.656914,10.2,0.001888268683989681,1.2,0.049670291838750845,21,2847,2056263,l1,COMPLETE
724,7530.153468157979,2023-02-25 23:58:24.216309,2023-02-25 23:58:24.818693,0 days 00:00:00.602384,9.7,0.0001670935880548522,1.2,0.039859078512650026,21,2850,2246782,l1,COMPLETE
719,7530.153468157979,2023-02-25 23:58:18.191531,2023-02-25 23:58:18.847142,0 days 00:00:00.655611,10.5,0.002088553428216614,1.2,0.04225797873102808,22,2836,1695190,l1,COMPLETE
986,7530.153468157979,2023-02-26 00:02:06.574992,2023-02-26 00:02:07.329921,0 days 00:00:00.754929,10.9,0.0020608346975644187,1.2,0.04787281390529234,23,2976,2786690,l1,COMPLETE
677,7530.153468157979,2023-02-25 23:57:45.432272,2023-02-25 23:57:46.013139,0 days 00:00:00.580867,10.8,0.0019960245107224625,1.2,0.05322351065964155,20,2845,2133050,l1,COMPLETE
705,7530.153468157979,2023-02-25 23:58:07.049314,2023-02-25 23:58:07.662054,0 days 00:00:00.612740,10.8,0.00018061515184600603,1.2,0.051854564356869484,21,2865,2294611,l1,COMPLETE
851,7530.153468157979,2023-02-26 00:00:08.346634,2023-02-26 00:00:09.067973,0 days 00:00:00.721339,11.0,0.0001035500798319862,1.2,0.03891415266298931,21,2804,2316637,l1,COMPLETE
813,7530.153468157979,2023-02-25 23:59:32.691246,2023-02-25 23:59:33.458766,0 days 00:00:00.767520,11.0,0.003609460557421916,1.2,0.043593703981302585,23,2810,1229461,l1,COMPLETE
964,7530.153468157979,2023-02-26 00:01:46.452289,2023-02-26 00:01:47.196382,0 days 00:00:00.744093,11.2,0.01336279144745047,1.2,0.06016766553591356,23,2936,1972335,l1,COMPLETE
703,7530.153468157979,2023-02-25 23:58:05.810000,2023-02-25 23:58:06.432647,0 days 00:00:00.622647,11.100000000000001,0.02383885555499888,1.2,0.04638842988042032,23,2905,2915609,l1,COMPLETE
546,7530.153468157979,2023-02-25 23:56:16.794448,2023-02-25 23:56:17.300167,0 days 00:00:00.505719,10.2,0.006410306486938809,1.2,0.04505212598260228,22,2867,2028751,l1,COMPLETE
704,7530.153468157979,2023-02-25 23:58:06.433337,2023-02-25 23:58:07.048473,0 days 00:00:00.615136,10.1,0.06033761116067255,1.2,0.0543458848948466,23,2825,398136,l1,COMPLETE
981,7530.153468157979,2023-02-26 00:02:02.343538,2023-02-26 00:02:03.099506,0 days 00:00:00.755968,10.7,0.0001363660500463786,1.2,0.041968988940957616,23,2998,1097270,l1,COMPLETE
695,7530.153468157979,2023-02-25 23:57:59.991406,2023-02-25 23:58:00.639352,0 days 00:00:00.647946,10.7,0.08830018449548399,1.2,0.03417915923450112,23,2921,3305864,l1,COMPLETE
685,7530.153468157979,2023-02-25 23:57:51.868393,2023-02-25 23:57:52.496704,0 days 00:00:00.628311,10.8,0.005267275826455907,1.2,0.048336834190756114,24,2859,2168143,l1,COMPLETE
619,7530.154029549064,2023-02-25 23:57:04.184480,2023-02-25 23:57:04.811132,0 days 00:00:00.626652,10.7,0.009561460698588537,1.2,0.04324539464907094,14,2897,1902610,l1,COMPLETE
707,7530.154029549064,2023-02-25 23:58:08.313910,2023-02-25 23:58:08.928840,0 days 00:00:00.614930,11.0,0.0001335435451055391,1.2,0.06179867381597498,14,2804,2173227,l1,COMPLETE
444,7530.1541908834615,2023-02-25 23:55:14.408200,2023-02-25 23:55:14.872099,0 days 00:00:00.463899,11.3,0.00010494414744716903,1.2,0.029660496628464615,15,2824,2454590,l1,COMPLETE
842,7530.1541908834615,2023-02-26 00:00:00.396676,2023-02-26 00:00:01.084147,0 days 00:00:00.687471,11.0,0.00010017859039874796,1.2,0.03095006691452218,15,2788,2311695,l1,COMPLETE
922,7530.1541908834615,2023-02-26 00:01:09.977273,2023-02-26 00:01:10.787231,0 days 00:00:00.809958,11.3,0.0036477895744696474,1.2,0.053493446246077755,15,2945,2024294,l1,COMPLETE
591,7530.1541908834615,2023-02-25 23:56:45.075496,2023-02-25 23:56:45.683229,0 days 00:00:00.607733,11.7,0.0001463016266857589,1.2,0.030368561191216475,15,2793,1751057,l1,COMPLETE
994,7530.185307460156,2023-02-26 00:02:13.694902,2023-02-26 00:02:14.526168,0 days 00:00:00.831266,10.6,0.00011422058878238618,1.2,0.033977297214732825,10,2943,402539,l1,COMPLETE
992,7530.185307460156,2023-02-26 00:02:12.018408,2023-02-26 00:02:12.811593,0 days 00:00:00.793185,11.2,0.055356090482197695,1.2,0.029484717858085034,10,2994,929206,l1,COMPLETE
967,7530.185307460156,2023-02-26 00:01:49.097223,2023-02-26 00:01:49.867272,0 days 00:00:00.770049,11.9,0.09030461207652637,1.2,0.05883404685456428,10,2849,1276285,l1,COMPLETE
999,7530.185307460156,2023-02-26 00:02:18.335883,2023-02-26 00:02:19.155959,0 days 00:00:00.820076,11.0,0.04211023241229046,1.2,0.045362327064646976,10,2945,714050,l1,COMPLETE
528,7530.185307460156,2023-02-25 23:56:03.667886,2023-02-25 23:56:04.231532,0 days 00:00:00.563646,11.2,0.09973682194660449,1.2,0.06106275015182089,10,2854,1266214,l1,COMPLETE
416,7530.185307460156,2023-02-25 23:54:58.931285,2023-02-25 23:54:59.425700,0 days 00:00:00.494415,10.5,0.002398354448008867,1.2,0.05183779965949935,10,2809,1633608,l1,COMPLETE
420,7530.185307460156,2023-02-25 23:55:00.991344,2023-02-25 23:55:01.508991,0 days 00:00:00.517647,10.3,0.003620167785268541,1.2,0.051457892332109664,10,2829,833194,l1,COMPLETE
423,7530.185307460156,2023-02-25 23:55:02.577300,2023-02-25 23:55:03.083366,0 days 00:00:00.506066,10.3,0.00016849695722705312,1.2,0.031920873688732296,10,2844,1467673,l1,COMPLETE
426,7530.185307460156,2023-02-25 23:55:04.140406,2023-02-25 23:55:04.657494,0 days 00:00:00.517088,11.8,0.08186880282291582,1.2,0.059529344250169064,10,2824,199899,l1,COMPLETE
435,7530.185307460156,2023-02-25 23:55:09.512706,2023-02-25 23:55:09.980107,0 days 00:00:00.467401,11.3,0.00013617084557350474,1.2,0.0460506833241133,10,2844,1658422,l1,COMPLETE
596,7530.185307460156,2023-02-25 23:56:48.147128,2023-02-25 23:56:48.745174,0 days 00:00:00.598046,11.2,0.025554273760171595,1.2,0.048892613601673234,10,2765,1641463,l1,COMPLETE
450,7530.185307460156,2023-02-25 23:55:17.671593,2023-02-25 23:55:18.175866,0 days 00:00:00.504273,11.0,0.07200574107334905,1.2,0.032780333476639556,10,2793,1832125,l1,COMPLETE
657,7530.185307460156,2023-02-25 23:57:30.228563,2023-02-25 23:57:31.149041,0 days 00:00:00.920478,10.9,0.0021108653542172874,1.2,0.062117257513496206,10,2828,2148360,l1,COMPLETE
452,7530.185307460156,2023-02-25 23:55:18.675833,2023-02-25 23:55:19.200788,0 days 00:00:00.524955,11.4,0.0001273640453875574,1.2,0.030633234669919705,10,2835,1479192,l1,COMPLETE
652,7530.185307460156,2023-02-25 23:57:26.989252,2023-02-25 23:57:27.587981,0 days 00:00:00.598729,9.5,0.009910377082796257,1.2,0.03185257375693713,10,2759,2694377,l1,COMPLETE
456,7530.185307460156,2023-02-25 23:55:20.844428,2023-02-25 23:55:21.361138,0 days 00:00:00.516710,11.100000000000001,0.0020397332755958193,1.2,0.046757559021744284,10,2803,1576768,l1,COMPLETE
465,7530.185307460156,2023-02-25 23:55:26.043169,2023-02-25 23:55:26.567809,0 days 00:00:00.524640,11.4,0.016576398070765712,1.2,0.030779682777698315,10,2796,2388026,l1,COMPLETE
415,7530.185307460156,2023-02-25 23:54:58.453837,2023-02-25 23:54:58.930785,0 days 00:00:00.476948,10.1,0.00012746349645278822,1.2,0.0282398003011855,10,2782,1802963,l1,COMPLETE
481,7530.185307460156,2023-02-25 23:55:35.120392,2023-02-25 23:55:35.612871,0 days 00:00:00.492479,11.4,0.021274485913293808,1.2,0.047417462117449995,10,2713,2138172,l1,COMPLETE
486,7530.185307460156,2023-02-25 23:55:38.159830,2023-02-25 23:55:38.627447,0 days 00:00:00.467617,10.9,0.0021450475079527534,1.2,0.0525653901900171,10,2857,396720,l1,COMPLETE
629,7530.185307460156,2023-02-25 23:57:11.344814,2023-02-25 23:57:11.961192,0 days 00:00:00.616378,9.8,0.06308395169756657,1.2,0.033479231828412434,10,2841,1083811,l1,COMPLETE
488,7530.185307460156,2023-02-25 23:55:39.119727,2023-02-25 23:55:39.667338,0 days 00:00:00.547611,11.3,0.02350480331033558,1.2,0.04833497569350162,10,2816,2212721,l1,COMPLETE
489,7530.185307460156,2023-02-25 23:55:39.667968,2023-02-25 23:55:40.212624,0 days 00:00:00.544656,11.7,0.004068060270205546,1.2,0.056859922610887466,10,2866,1843890,l1,COMPLETE
618,7530.185307460156,2023-02-25 23:57:03.574942,2023-02-25 23:57:04.183854,0 days 00:00:00.608912,11.3,0.00011843055112673517,1.2,0.02952159575443867,10,2818,817808,l1,COMPLETE
614,7530.185307460156,2023-02-25 23:57:01.088174,2023-02-25 23:57:01.693759,0 days 00:00:00.605585,10.2,0.05541709672953494,1.2,0.05489740194918837,10,2764,1205295,l1,COMPLETE
494,7530.185307460156,2023-02-25 23:55:42.669948,2023-02-25 23:55:43.198310,0 days 00:00:00.528362,11.600000000000001,0.02269310044598851,1.2,0.06228294617921802,10,2773,1744442,l1,COMPLETE
508,7530.185307460156,2023-02-25 23:55:51.141749,2023-02-25 23:55:51.654518,0 days 00:00:00.512769,11.100000000000001,0.06160471430330832,1.2,0.050715356040712437,10,2758,1758882,l1,COMPLETE
602,7530.185307460156,2023-02-25 23:56:52.402612,2023-02-25 23:56:53.013495,0 days 00:00:00.610883,10.6,0.06792946615319423,1.2,0.040029085986032595,10,2827,1769489,l1,COMPLETE
601,7530.185307460156,2023-02-25 23:56:51.820858,2023-02-25 23:56:52.402107,0 days 00:00:00.581249,11.9,0.004893910405283356,1.2,0.057561172237952755,10,2754,284760,l1,COMPLETE
599,7530.185307460156,2023-02-25 23:56:49.979570,2023-02-25 23:56:50.596477,0 days 00:00:00.616907,11.0,0.0017696601887375212,1.2,0.059576157457711026,10,2811,1963447,l1,COMPLETE
598,7530.185307460156,2023-02-25 23:56:49.369323,2023-02-25 23:56:49.979006,0 days 00:00:00.609683,10.8,0.07504320204317802,1.2,0.05042046622814163,10,2725,930081,l1,COMPLETE
482,7530.185307460156,2023-02-25 23:55:35.613282,2023-02-25 23:55:36.366973,0 days 00:00:00.753691,10.7,0.003993673602920383,1.2,0.03718254170085197,10,2829,1518849,l1,COMPLETE
410,7530.185307460156,2023-02-25 23:54:55.309258,2023-02-25 23:54:56.031658,0 days 00:00:00.722400,10.9,0.0024467914190116243,1.2,0.04650385311113395,10,2838,1556569,l1,COMPLETE
506,7530.185307460156,2023-02-25 23:55:50.110551,2023-02-25 23:55:50.622551,0 days 00:00:00.512000,10.9,0.0039083575844856095,1.2,0.050152928777243935,10,2730,2445788,l1,COMPLETE
357,7530.185307460156,2023-02-25 23:54:24.144616,2023-02-25 23:54:24.545252,0 days 00:00:00.400636,11.4,0.0002586742764534118,1.2,0.04895633880894901,10,2769,1552901,l1,COMPLETE
382,7530.185307460156,2023-02-25 23:54:40.681059,2023-02-25 23:54:41.137895,0 days 00:00:00.456836,11.4,0.0020161817682527207,1.2,0.041325480853237166,10,2783,1524523,l1,COMPLETE
359,7530.185307460156,2023-02-25 23:54:25.200421,2023-02-25 23:54:25.604554,0 days 00:00:00.404133,10.8,0.001271562533713741,1.2,0.039100920776635295,10,2835,735840,l1,COMPLETE
392,7530.185307460156,2023-02-25 23:54:46.150085,2023-02-25 23:54:46.580750,0 days 00:00:00.430665,11.4,0.0020568598324785347,1.2,0.03971355083022204,10,2771,2147800,l1,COMPLETE
394,7530.185307460156,2023-02-25 23:54:47.386432,2023-02-25 23:54:47.847956,0 days 00:00:00.461524,11.0,0.004686763759833033,1.2,0.037363836496654285,10,2691,1899162,l1,COMPLETE
386,7530.185307460156,2023-02-25 23:54:42.602368,2023-02-25 23:54:43.086394,0 days 00:00:00.484026,11.600000000000001,0.00014408943537115977,1.2,0.043966440639417216,10,2800,1474055,l1,COMPLETE
572,7530.185307460156,2023-02-25 23:56:32.789507,2023-02-25 23:56:33.379388,0 days 00:00:00.589881,10.0,0.0001245808787463951,1.2,0.054142599183950785,10,2836,1472500,l1,COMPLETE
387,7530.185307460156,2023-02-25 23:54:43.087067,2023-02-25 23:54:43.588666,0 days 00:00:00.501599,11.3,0.005080009533090105,1.2,0.05963904919249701,10,2748,1777037,l1,COMPLETE
403,7530.185307460156,2023-02-25 23:54:51.899451,2023-02-25 23:54:52.335961,0 days 00:00:00.436510,11.600000000000001,0.0018287741168039476,1.2,0.035282196214788605,10,2829,1941312,l1,COMPLETE
791,7530.198478378883,2023-02-25 23:59:16.326970,2023-02-25 23:59:16.985586,0 days 00:00:00.658616,11.2,0.02931800967262223,1.1,0.036839555468455104,21,2861,1836242,l1,COMPLETE
877,7530.198478378883,2023-02-26 00:00:31.674930,2023-02-26 00:00:32.429091,0 days 00:00:00.754161,11.7,0.007116404592299761,1.1,0.05982328005711869,16,2954,1143408,l1,COMPLETE
785,7530.198478378883,2023-02-25 23:59:12.100343,2023-02-25 23:59:12.739892,0 days 00:00:00.639549,11.100000000000001,0.004963938918181798,1.1,0.06153360404683195,20,2851,8605897,l1,COMPLETE
7,7530.198478378883,2023-02-25 23:52:11.477233,2023-02-25 23:52:11.646806,0 days 00:00:00.169573,8.6,0.08190957388526418,1.1,0.04239440559490953,18,2652,5536959,l1,COMPLETE
893,7530.198478378883,2023-02-26 00:00:44.537166,2023-02-26 00:00:45.308492,0 days 00:00:00.771326,11.3,0.0020763215420515303,1.1,0.04846435255726848,16,2792,2636266,l1,COMPLETE
809,7530.198478378883,2023-02-25 23:59:29.982825,2023-02-25 23:59:30.665052,0 days 00:00:00.682227,11.0,0.0038550837323590983,1.1,0.03541461521644701,21,2876,1692105,l1,COMPLETE
974,7530.198478378883,2023-02-26 00:01:55.054429,2023-02-26 00:01:55.871108,0 days 00:00:00.816679,11.2,0.048485707985627464,1.1,0.0552949657597425,24,2880,1533478,l1,COMPLETE
640,7530.198478378883,2023-02-25 23:57:19.346460,2023-02-25 23:57:19.911643,0 days 00:00:00.565183,11.7,0.0020356205047916713,1.1,0.03932351078543703,22,2867,2538671,l1,COMPLETE
902,7530.198478378883,2023-02-26 00:00:52.010289,2023-02-26 00:00:52.817626,0 days 00:00:00.807337,12.100000000000001,0.00010195914210154363,1.1,0.0562020229385454,23,2811,2692619,l1,COMPLETE
939,7530.198478378883,2023-02-26 00:01:24.351113,2023-02-26 00:01:25.077363,0 days 00:00:00.726250,10.7,0.007005756152261713,1.1,0.043257685746821276,16,2826,1768064,l1,COMPLETE
539,7530.198478378883,2023-02-25 23:56:11.645345,2023-02-25 23:56:12.188647,0 days 00:00:00.543302,10.6,0.0032830151332264995,1.1,0.03287239061644919,21,2826,2017323,l1,COMPLETE
872,7530.198478378883,2023-02-26 00:00:27.550990,2023-02-26 00:00:28.297529,0 days 00:00:00.746539,11.600000000000001,0.004182639894997844,1.1,0.041342931369821534,25,2960,793510,l1,COMPLETE
778,7530.198478378883,2023-02-25 23:59:06.712506,2023-02-25 23:59:07.411729,0 days 00:00:00.699223,10.7,0.00012144563880482429,1.1,0.04196515092472146,19,2844,1965549,l1,COMPLETE
754,7530.198478378883,2023-02-25 23:58:46.879626,2023-02-25 23:58:47.529352,0 days 00:00:00.649726,10.1,0.018223515026891512,1.1,0.03554621859123429,24,2826,1672314,l1,COMPLETE
770,7530.198478378883,2023-02-25 23:58:59.940832,2023-02-25 23:59:00.656588,0 days 00:00:00.715756,10.8,0.0037376653934105735,1.1,0.02909176816596088,22,2774,2058937,l1,COMPLETE
814,7530.198478378883,2023-02-25 23:59:33.459462,2023-02-25 23:59:34.421469,0 days 00:00:00.962007,10.8,0.007432038887495297,1.1,0.044112076313828776,22,2772,2099575,l1,COMPLETE
759,7530.198478378883,2023-02-25 23:58:52.199190,2023-02-25 23:58:52.815213,0 days 00:00:00.616023,10.8,0.08200423720318908,1.1,0.030386076716206047,21,2785,2816961,l1,COMPLETE
757,7530.198478378883,2023-02-25 23:58:50.965293,2023-02-25 23:58:51.578248,0 days 00:00:00.612955,10.9,0.0032136130763420283,1.1,0.04061928090093003,21,2800,2712924,l1,COMPLETE
914,7530.198478378883,2023-02-26 00:01:02.751499,2023-02-26 00:01:03.735166,0 days 00:00:00.983667,11.3,0.0020634082562457326,1.1,0.03438461196259128,24,2856,1976054,l1,COMPLETE
919,7530.199010682422,2023-02-26 00:01:07.405043,2023-02-26 00:01:08.181553,0 days 00:00:00.776510,12.4,0.00017300842781326235,1.1,0.03570992270455178,15,2544,2576569,l1,COMPLETE
904,7530.199010682422,2023-02-26 00:00:53.586297,2023-02-26 00:00:54.365129,0 days 00:00:00.778832,11.2,0.00014626599262584087,1.1,0.05853208737481623,15,2594,1755073,l1,COMPLETE
916,7530.1996068181315,2023-02-26 00:01:04.501910,2023-02-26 00:01:05.277733,0 days 00:00:00.775823,11.2,0.0036788346698576574,1.1,0.031594614116446984,14,2837,2267379,l1,COMPLETE
890,7530.1996068181315,2023-02-26 00:00:42.043192,2023-02-26 00:00:43.052534,0 days 00:00:01.009342,11.600000000000001,0.034781724692898225,1.1,0.0303021421548221,14,2934,1228276,l1,COMPLETE
888,7530.1996068181315,2023-02-26 00:00:40.638725,2023-02-26 00:00:41.332673,0 days 00:00:00.693948,11.4,0.025725021499977217,1.1,0.051490813555619575,14,2868,1365597,l1,COMPLETE
418,7530.200031357342,2023-02-25 23:54:59.952957,2023-02-25 23:55:00.452015,0 days 00:00:00.499058,11.2,0.00010259558152075215,1.1,0.04286827305791198,10,2760,1023050,l1,COMPLETE
463,7530.200031357342,2023-02-25 23:55:24.973994,2023-02-25 23:55:25.476756,0 days 00:00:00.502762,11.9,0.0035079107745150957,1.1,0.05322297878894028,10,2643,1819551,l1,COMPLETE
454,7530.200031357342,2023-02-25 23:55:19.780516,2023-02-25 23:55:20.286360,0 days 00:00:00.505844,11.600000000000001,0.005596706874426843,1.1,0.041783305995445025,10,2780,1219612,l1,COMPLETE
428,7530.200031357342,2023-02-25 23:55:05.179821,2023-02-25 23:55:05.692658,0 days 00:00:00.512837,11.600000000000001,0.06435441543030727,1.1,0.03717338652397061,10,2808,1985605,l1,COMPLETE
485,7530.200031357342,2023-02-25 23:55:37.688175,2023-02-25 23:55:38.159402,0 days 00:00:00.471227,11.2,0.0021423975536550253,1.1,0.04968972730017024,10,2875,1933378,l1,COMPLETE
605,7530.22667115099,2023-02-25 23:56:54.281207,2023-02-25 23:56:55.105630,0 days 00:00:00.824423,11.600000000000001,0.006978707798162183,1.2,0.036853276256985826,11,2780,2419005,l1,COMPLETE
554,7530.22667115099,2023-02-25 23:56:21.508724,2023-02-25 23:56:22.038869,0 days 00:00:00.530145,11.100000000000001,0.0019078132947839828,1.2,0.05662523454285819,11,2812,1664477,l1,COMPLETE
624,7530.22667115099,2023-02-25 23:57:07.630162,2023-02-25 23:57:08.518799,0 days 00:00:00.888637,11.3,0.0018325595172150953,1.2,0.059007426187740464,11,2853,2389979,l1,COMPLETE
654,7530.22667115099,2023-02-25 23:57:28.234207,2023-02-25 23:57:28.897609,0 days 00:00:00.663402,11.0,0.002116870526131013,1.2,0.0387449020203851,11,2894,2312084,l1,COMPLETE
