iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,params_num_boost_round,reg_lambda,subsample,state
88,2317.677899152059,2023-02-28 22:46:01.851541,2023-02-28 22:47:48.392226,0 days 00:01:46.540685,0.5,0.7,15.0,7.0,700.0,7.5,0.78,COMPLETE
109,2317.677899152059,2023-02-28 23:30:01.836804,2023-02-28 23:31:48.536089,0 days 00:01:46.699285,0.5,0.7,15.0,7.0,700.0,7.5,0.78,COMPLETE
69,2317.677899152059,2023-02-28 22:05:23.035407,2023-02-28 22:07:09.635941,0 days 00:01:46.600534,0.5,0.7,15.0,7.0,700.0,7.5,0.78,COMPLETE
78,2317.677899152059,2023-02-28 22:24:38.898150,2023-02-28 22:26:25.688117,0 days 00:01:46.789967,0.5,0.7,15.0,7.0,700.0,7.5,0.78,COMPLETE
57,2317.7091557934286,2023-02-28 21:40:48.724601,2023-02-28 21:42:25.227383,0 days 00:01:36.502782,0.5,0.5,15.0,9.0,800.0,5.5,0.78,COMPLETE
44,2317.7091557934286,2023-02-28 21:19:08.065878,2023-02-28 21:20:44.639958,0 days 00:01:36.574080,0.5,0.5,15.0,9.0,800.0,5.5,0.78,COMPLETE
35,2318.2460558862526,2023-02-28 21:05:18.493766,2023-02-28 21:06:57.029658,0 days 00:01:38.535892,0.5,0.6,15.0,9.0,800.0,6.5,0.78,COMPLETE
4,2318.4678306918545,2023-02-28 20:13:35.572303,2023-02-28 20:15:07.889948,0 days 00:01:32.317645,0.5,0.7,15.0,7.0,600.0,5.5,0.78,COMPLETE
22,2318.516399908505,2023-02-28 20:44:16.869911,2023-02-28 20:45:38.669119,0 days 00:01:21.799208,0.5,0.5,15.0,9.0,700.0,6.5,0.78,COMPLETE
27,2318.616181780741,2023-02-28 20:52:14.670837,2023-02-28 20:53:58.137407,0 days 00:01:43.466570,0.5,0.6,15.0,8.0,800.0,6.5,0.78,COMPLETE
97,2318.7807104690924,2023-02-28 23:03:57.074302,2023-02-28 23:06:05.549390,0 days 00:02:08.475088,0.6,0.7,15.0,7.0,800.0,7.5,0.78,COMPLETE
13,2318.7807104690924,2023-02-28 20:27:58.973620,2023-02-28 20:30:06.696188,0 days 00:02:07.722568,0.6,0.7,15.0,7.0,800.0,7.5,0.78,COMPLETE
189,2318.8319418708866,2023-03-01 02:02:05.808404,2023-03-01 02:03:28.133259,0 days 00:01:22.324855,0.5,0.6,15.0,7.0,600.0,5.5,0.78,COMPLETE
118,2318.9016222849286,2023-02-28 23:48:42.162731,2023-02-28 23:50:10.844209,0 days 00:01:28.681478,0.5,0.6,15.0,8.0,700.0,7.5,0.78,COMPLETE
25,2319.031787693042,2023-02-28 20:49:03.107610,2023-02-28 20:50:28.813493,0 days 00:01:25.705883,0.5,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
49,2319.031787693042,2023-02-28 21:27:46.953965,2023-02-28 21:29:12.442021,0 days 00:01:25.488056,0.5,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
28,2319.169679659003,2023-02-28 20:54:02.946248,2023-02-28 20:55:28.229304,0 days 00:01:25.283056,0.5,0.6,15.0,9.0,700.0,6.5,0.78,COMPLETE
8,2319.256182712584,2023-02-28 20:19:12.415550,2023-02-28 20:20:49.255318,0 days 00:01:36.839768,0.4,0.6,15.0,8.0,800.0,7.5,0.78,COMPLETE
10,2319.3833025490035,2023-02-28 20:22:09.001337,2023-02-28 20:23:30.426962,0 days 00:01:21.425625,0.6,0.5,15.0,7.0,600.0,5.5,0.78,COMPLETE
70,2319.3948909862183,2023-02-28 22:07:14.780785,2023-02-28 22:09:20.985487,0 days 00:02:06.204702,0.5,0.7,15.0,7.0,800.0,7.5,0.8,COMPLETE
106,2319.3948909862183,2023-02-28 23:23:30.874898,2023-02-28 23:25:37.842059,0 days 00:02:06.967161,0.5,0.7,15.0,7.0,800.0,7.5,0.8,COMPLETE
37,2319.532897826591,2023-02-28 21:08:24.934096,2023-02-28 21:09:39.825161,0 days 00:01:14.891065,0.5,0.5,14.0,9.0,800.0,6.5,0.8,COMPLETE
46,2319.623249186997,2023-02-28 21:22:29.490777,2023-02-28 21:24:03.009962,0 days 00:01:33.519185,0.4,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
7,2319.7158646272956,2023-02-28 20:17:49.112214,2023-02-28 20:19:03.195042,0 days 00:01:14.082828,0.5,0.5,15.0,8.0,600.0,5.5,0.8,COMPLETE
16,2319.718629019506,2023-02-28 20:34:38.020774,2023-02-28 20:36:27.132512,0 days 00:01:49.111738,0.6,0.7,15.0,7.0,700.0,7.5,0.78,COMPLETE
99,2319.816013514285,2023-02-28 23:08:21.149939,2023-02-28 23:10:19.264583,0 days 00:01:58.114644,0.5,0.7,15.0,8.0,800.0,7.5,0.78,COMPLETE
26,2320.2125609583454,2023-02-28 20:50:33.494749,2023-02-28 20:52:10.484301,0 days 00:01:36.989552,0.6,0.5,15.0,9.0,800.0,7.5,0.78,COMPLETE
24,2320.2470362616577,2023-02-28 20:47:22.768719,2023-02-28 20:48:59.053858,0 days 00:01:36.285139,0.6,0.6,15.0,9.0,700.0,6.5,0.78,COMPLETE
3,2320.4806784035177,2023-02-28 20:12:07.231037,2023-02-28 20:13:31.430115,0 days 00:01:24.199078,0.6,0.7,14.0,7.0,700.0,6.5,0.78,COMPLETE
56,2320.4959300710675,2023-02-28 21:38:50.435953,2023-02-28 21:40:44.027427,0 days 00:01:53.591474,0.5,0.7,15.0,9.0,800.0,6.5,0.78,COMPLETE
47,2320.4959300710675,2023-02-28 21:24:07.104271,2023-02-28 21:26:00.844862,0 days 00:01:53.740591,0.5,0.7,15.0,9.0,800.0,6.5,0.78,COMPLETE
50,2321.0445873393155,2023-02-28 21:29:17.446460,2023-02-28 21:30:30.175648,0 days 00:01:12.729188,0.6,0.5,14.0,7.0,700.0,7.5,0.78,COMPLETE
89,2321.0546535177923,2023-02-28 22:47:53.080532,2023-02-28 22:49:28.773690,0 days 00:01:35.693158,0.5,0.7,14.0,7.0,800.0,7.5,0.78,COMPLETE
58,2321.550548705832,2023-02-28 21:42:30.233262,2023-02-28 21:44:03.046738,0 days 00:01:32.813476,0.5,0.5,15.0,9.0,800.0,7.5,0.78,COMPLETE
20,2322.3328729603063,2023-02-28 20:41:08.830458,2023-02-28 20:42:32.366120,0 days 00:01:23.535662,0.6,0.5,15.0,9.0,700.0,7.5,0.8,COMPLETE
19,2322.6220488706804,2023-02-28 20:39:41.304880,2023-02-28 20:41:03.961438,0 days 00:01:22.656558,0.6,0.5,15.0,9.0,700.0,7.5,0.78,COMPLETE
39,2323.1461427398835,2023-02-28 21:11:12.122460,2023-02-28 21:12:27.890462,0 days 00:01:15.768002,0.5,0.6,14.0,9.0,800.0,7.5,0.78,COMPLETE
34,2323.22015170431,2023-02-28 21:03:58.910411,2023-02-28 21:05:13.815723,0 days 00:01:14.905312,0.5,0.5,14.0,9.0,800.0,6.5,0.78,COMPLETE
90,2323.4275561257855,2023-02-28 22:49:34.058387,2023-02-28 22:50:49.976399,0 days 00:01:15.918012,0.4,0.7,15.0,7.0,600.0,7.5,0.78,COMPLETE
6,2323.6465133805696,2023-02-28 20:16:21.574849,2023-02-28 20:17:44.095275,0 days 00:01:22.520426,0.4,0.7,14.0,7.0,800.0,7.5,0.8,COMPLETE
38,2323.7222579241466,2023-02-28 21:09:44.213496,2023-02-28 21:11:07.025076,0 days 00:01:22.811580,0.4,0.5,15.0,8.0,700.0,6.5,0.78,COMPLETE
187,2323.752540260281,2023-03-01 01:58:43.387262,2023-03-01 02:00:07.034614,0 days 00:01:23.647352,0.5,0.6,14.0,7.0,800.0,7.5,0.78,COMPLETE
130,2323.752540260281,2023-03-01 00:11:08.505293,2023-03-01 00:12:32.368381,0 days 00:01:23.863088,0.5,0.6,14.0,7.0,800.0,7.5,0.78,COMPLETE
2,2324.147127950814,2023-02-28 20:10:45.963100,2023-02-28 20:12:02.219246,0 days 00:01:16.256146,0.4,0.6,14.0,8.0,800.0,7.5,0.8,COMPLETE
9,2324.5604759976236,2023-02-28 20:20:53.821011,2023-02-28 20:22:04.608592,0 days 00:01:10.787581,0.5,0.6,14.0,8.0,700.0,5.5,0.78,COMPLETE
36,2327.3859186566397,2023-02-28 21:07:01.730154,2023-02-28 21:08:09.622644,0 days 00:01:07.892490,0.4,0.5,15.0,9.0,600.0,6.5,0.78,COMPLETE
5,2328.208191983747,2023-02-28 20:15:11.921127,2023-02-28 20:16:16.481484,0 days 00:01:04.560357,0.4,0.6,14.0,9.0,700.0,6.5,0.8,COMPLETE
0,2330.4610606474266,2023-02-28 20:08:42.485291,2023-02-28 20:09:40.172744,0 days 00:00:57.687453,0.4,0.7,14.0,8.0,600.0,6.5,0.8,COMPLETE
1,2332.819234222356,2023-02-28 20:09:44.427772,2023-02-28 20:10:41.480793,0 days 00:00:57.053021,0.5,0.6,14.0,9.0,600.0,6.5,0.78,COMPLETE
191,,2023-03-01 02:05:26.594975,,,,,,,,,,RUNNING
