iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
182,2762.6793216888777,2023-03-01 03:27:00.097943,2023-03-01 03:27:11.952528,0 days 00:00:11.854585,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
183,2762.6793216888777,2023-03-01 03:27:16.226080,2023-03-01 03:27:28.078101,0 days 00:00:11.852021,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
184,2762.6793216888777,2023-03-01 03:27:32.398407,2023-03-01 03:27:44.239768,0 days 00:00:11.841361,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
185,2762.6793216888777,2023-03-01 03:27:48.828594,2023-03-01 03:28:00.568887,0 days 00:00:11.740293,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
12,2762.6793216888777,2023-03-01 02:39:25.701979,2023-03-01 02:39:37.463339,0 days 00:00:11.761360,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
186,2762.6793216888777,2023-03-01 03:28:04.972551,2023-03-01 03:28:17.036544,0 days 00:00:12.063993,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
187,2762.6793216888777,2023-03-01 03:28:21.923285,2023-03-01 03:28:33.859679,0 days 00:00:11.936394,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
188,2762.6793216888777,2023-03-01 03:28:38.074688,2023-03-01 03:28:49.972527,0 days 00:00:11.897839,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
190,2762.6793216888777,2023-03-01 03:29:10.465515,2023-03-01 03:29:23.218660,0 days 00:00:12.753145,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
192,2762.6793216888777,2023-03-01 03:29:43.864748,2023-03-01 03:29:55.771386,0 days 00:00:11.906638,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
193,2762.6793216888777,2023-03-01 03:30:00.210310,2023-03-01 03:30:12.041580,0 days 00:00:11.831270,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
194,2762.6793216888777,2023-03-01 03:30:16.518608,2023-03-01 03:30:27.624111,0 days 00:00:11.105503,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
196,2762.6793216888777,2023-03-01 03:30:47.980680,2023-03-01 03:30:59.849776,0 days 00:00:11.869096,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
197,2762.6793216888777,2023-03-01 03:31:04.269724,2023-03-01 03:31:15.985168,0 days 00:00:11.715444,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
181,2762.6793216888777,2023-03-01 03:26:44.031499,2023-03-01 03:26:55.914724,0 days 00:00:11.883225,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
42,2762.6793216888777,2023-03-01 02:47:37.528638,2023-03-01 02:47:49.294302,0 days 00:00:11.765664,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
175,2762.6793216888777,2023-03-01 03:25:06.821188,2023-03-01 03:25:18.500075,0 days 00:00:11.678887,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
44,2762.6793216888777,2023-03-01 02:48:09.650717,2023-03-01 02:48:21.439298,0 days 00:00:11.788581,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
61,2762.6793216888777,2023-03-01 02:52:50.747976,2023-03-01 02:53:02.360187,0 days 00:00:11.612211,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
62,2762.6793216888777,2023-03-01 02:53:07.146103,2023-03-01 02:53:18.940741,0 days 00:00:11.794638,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
63,2762.6793216888777,2023-03-01 02:53:23.230862,2023-03-01 02:53:34.956499,0 days 00:00:11.725637,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
64,2762.6793216888777,2023-03-01 02:53:39.377803,2023-03-01 02:53:51.079347,0 days 00:00:11.701544,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
65,2762.6793216888777,2023-03-01 02:53:55.575397,2023-03-01 02:54:07.797279,0 days 00:00:12.221882,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
66,2762.6793216888777,2023-03-01 02:54:11.729606,2023-03-01 02:54:23.630359,0 days 00:00:11.900753,0.5,0.7,15,8,700,5.5,0.8,COMPLETE
60,2762.6793216888777,2023-03-01 02:52:34.360254,2023-03-01 02:52:46.231517,0 days 00:00:11.871263,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
67,2762.6793216888777,2023-03-01 02:54:27.865584,2023-03-01 02:54:39.871120,0 days 00:00:12.005536,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
167,2762.6793216888777,2023-03-01 03:22:53.438150,2023-03-01 03:23:05.305770,0 days 00:00:11.867620,0.5,0.7,15,8,600,5.5,0.8,COMPLETE
166,2762.6793216888777,2023-03-01 03:22:37.324258,2023-03-01 03:22:49.009407,0 days 00:00:11.685149,0.5,0.7,15,8,800,5.5,0.8,COMPLETE
