iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,params_num_boost_round,reg_lambda,subsample,state
34,2800.9214110999997,2023-03-01 03:51:12.384094,2023-03-01 03:51:35.333233,0 days 00:00:22.949139,0.6,0.7,15,9,600,6.5,0.78,COMPLETE
28,2800.9214110999997,2023-03-01 03:48:30.726174,2023-03-01 03:48:52.668139,0 days 00:00:21.941965,0.6,0.7,15,9,600,6.5,0.78,COMPLETE
68,2801.1309815,2023-03-01 04:06:41.648832,2023-03-01 04:07:04.855673,0 days 00:00:23.206841,0.6,0.7,15,8,600,6.5,0.78,COMPLETE
19,2801.1309815,2023-03-01 03:44:30.078320,2023-03-01 03:44:52.202930,0 days 00:00:22.124610,0.6,0.7,15,8,600,6.5,0.78,COMPLETE
38,2804.0033692,2023-03-01 03:53:00.222451,2023-03-01 03:53:21.898976,0 days 00:00:21.676525,0.4,0.7,15,9,800,5.5,0.8,COMPLETE
75,2805.3928466,2023-03-01 04:09:52.766807,2023-03-01 04:10:15.341792,0 days 00:00:22.574985,0.6,0.6,15,9,600,5.5,0.78,COMPLETE
18,2805.3928466,2023-03-01 03:44:03.927052,2023-03-01 03:44:25.391786,0 days 00:00:21.464734,0.6,0.6,15,9,700,5.5,0.78,COMPLETE
60,2805.3928466,2023-03-01 04:03:00.963029,2023-03-01 04:03:23.426503,0 days 00:00:22.463474,0.6,0.6,15,9,600,5.5,0.78,COMPLETE
48,2807.1624512,2023-03-01 03:57:34.768921,2023-03-01 03:57:55.892315,0 days 00:00:21.123394,0.4,0.7,15,9,800,5.5,0.78,COMPLETE
27,2807.3624512,2023-03-01 03:48:03.673616,2023-03-01 03:48:25.951380,0 days 00:00:22.277764,0.6,0.6,15,8,700,5.5,0.78,COMPLETE
12,2807.7410158,2023-03-01 03:41:27.894989,2023-03-01 03:41:49.315418,0 days 00:00:21.420429,0.5,0.7,15,9,600,6.5,0.78,COMPLETE
109,2809.1802978000005,2023-03-01 04:25:42.899810,2023-03-01 04:26:05.255273,0 days 00:00:22.355463,0.6,0.7,15,8,800,7.5,0.8,COMPLETE
58,2809.8863281,2023-03-01 04:02:06.142275,2023-03-01 04:02:28.653747,0 days 00:00:22.511472,0.6,0.7,15,9,600,7.5,0.8,COMPLETE
8,2813.4910889,2023-03-01 03:39:41.674237,2023-03-01 03:40:03.425712,0 days 00:00:21.751475,0.5,0.7,15,7,700,7.5,0.8,COMPLETE
79,2814.2343996,2023-03-01 04:11:43.476612,2023-03-01 04:12:03.616249,0 days 00:00:20.139637,0.4,0.7,14,9,600,5.5,0.78,COMPLETE
6,2815.6239502,2023-03-01 03:38:49.901332,2023-03-01 03:39:10.706657,0 days 00:00:20.805325,0.6,0.6,14,8,800,5.5,0.8,COMPLETE
2,2819.0229736,2023-03-01 03:37:12.260158,2023-03-01 03:37:32.541128,0 days 00:00:20.280970,0.4,0.7,15,8,800,6.5,0.78,COMPLETE
3,2819.0553222999997,2023-03-01 03:37:37.349427,2023-03-01 03:37:57.736633,0 days 00:00:20.387206,0.6,0.6,14,9,800,5.5,0.78,COMPLETE
0,2819.8660155999996,2023-03-01 03:36:22.259734,2023-03-01 03:36:42.882057,0 days 00:00:20.622323,0.5,0.7,15,8,800,7.5,0.78,COMPLETE
39,2820.3410645999998,2023-03-01 03:53:30.792469,2023-03-01 03:53:52.150051,0 days 00:00:21.357582,0.6,0.7,14,7,700,7.5,0.78,COMPLETE
47,2822.6331056000004,2023-03-01 03:57:07.865223,2023-03-01 03:57:30.148725,0 days 00:00:22.283502,0.6,0.6,15,9,700,6.5,0.78,COMPLETE
25,2822.7574219999997,2023-03-01 03:47:11.248543,2023-03-01 03:47:32.207404,0 days 00:00:20.958861,0.5,0.6,15,9,700,6.5,0.78,COMPLETE
15,2822.7574219999997,2023-03-01 03:42:48.372053,2023-03-01 03:43:08.600790,0 days 00:00:20.228737,0.5,0.6,15,9,700,6.5,0.78,COMPLETE
9,2824.6767089,2023-03-01 03:40:08.222653,2023-03-01 03:40:28.898676,0 days 00:00:20.676023,0.4,0.6,15,7,700,5.5,0.78,COMPLETE
172,2827.7138182999997,2023-03-01 04:54:14.522871,2023-03-01 04:54:35.811878,0 days 00:00:21.289007,0.6,0.5,15,8,800,5.5,0.8,COMPLETE
98,2827.7138182999997,2023-03-01 04:20:39.730156,2023-03-01 04:21:01.855536,0 days 00:00:22.125380,0.6,0.5,15,8,800,5.5,0.8,COMPLETE
149,2829.374585,2023-03-01 04:43:55.400030,2023-03-01 04:44:15.458295,0 days 00:00:20.058265,0.4,0.7,15,8,800,7.5,0.8,COMPLETE
36,2831.0988037,2023-03-01 03:52:07.893697,2023-03-01 03:52:30.096195,0 days 00:00:22.202498,0.6,0.5,15,8,600,5.5,0.78,COMPLETE
37,2832.8914062,2023-03-01 03:52:34.181475,2023-03-01 03:52:55.506510,0 days 00:00:21.325035,0.6,0.6,14,9,600,6.5,0.78,COMPLETE
4,2845.3189942,2023-03-01 03:38:02.492300,2023-03-01 03:38:22.451948,0 days 00:00:19.959648,0.6,0.6,14,9,800,7.5,0.8,COMPLETE
50,2856.1445312000005,2023-03-01 03:58:26.023370,2023-03-01 03:58:47.492613,0 days 00:00:21.469243,0.5,0.5,15,8,700,6.5,0.78,COMPLETE
17,2870.2139159999997,2023-03-01 03:43:40.809645,2023-03-01 03:43:59.645893,0 days 00:00:18.836248,0.5,0.5,14,9,700,6.5,0.8,COMPLETE
1,2875.8192627,2023-03-01 03:36:48.090838,2023-03-01 03:37:08.220477,0 days 00:00:20.129639,0.4,0.5,15,8,600,6.5,0.78,COMPLETE
5,2918.2776123,2023-03-01 03:38:26.544612,2023-03-01 03:38:45.299783,0 days 00:00:18.755171,0.4,0.5,14,7,700,7.5,0.8,COMPLETE
