iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,params_num_boost_round,reg_lambda,subsample,state
9,2851.387044333334,2023-03-02 00:14:21.690836,2023-03-02 00:14:35.703419,0 days 00:00:14.012583,0.5,0.7,15,9,700,6.5,0.78,COMPLETE
58,2855.8119303333333,2023-03-02 00:29:24.560224,2023-03-02 00:29:38.314445,0 days 00:00:13.754221,0.4,0.7,15,9,800,6.5,0.8,COMPLETE
158,2856.0391440000003,2023-03-02 01:01:02.442411,2023-03-02 01:01:16.274710,0 days 00:00:13.832299,0.4,0.7,15,8,800,6.5,0.8,COMPLETE
94,2856.0391440000003,2023-03-02 00:41:01.912155,2023-03-02 00:41:15.765281,0 days 00:00:13.853126,0.4,0.7,15,8,800,6.5,0.8,COMPLETE
25,2856.470378,2023-03-02 00:19:14.048307,2023-03-02 00:19:27.496288,0 days 00:00:13.447981,0.4,0.7,14,8,600,5.5,0.8,COMPLETE
20,2859.8922526666665,2023-03-02 00:17:42.852907,2023-03-02 00:17:56.486867,0 days 00:00:13.633960,0.6,0.7,14,8,800,7.5,0.78,COMPLETE
48,2864.855876,2023-03-02 00:26:16.739149,2023-03-02 00:26:30.791554,0 days 00:00:14.052405,0.6,0.6,15,7,800,6.5,0.8,COMPLETE
139,2864.9049476666664,2023-03-02 00:55:04.094930,2023-03-02 00:55:18.241436,0 days 00:00:14.146506,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
100,2864.9049476666664,2023-03-02 00:42:51.705680,2023-03-02 00:43:06.025584,0 days 00:00:14.319904,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
27,2864.9049476666664,2023-03-02 00:19:51.393770,2023-03-02 00:20:05.294221,0 days 00:00:13.900451,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
49,2864.9049476666664,2023-03-02 00:26:35.086790,2023-03-02 00:26:49.111491,0 days 00:00:14.024701,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
69,2864.9049476666664,2023-03-02 00:32:49.493301,2023-03-02 00:33:03.414777,0 days 00:00:13.921476,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
180,2864.9049476666664,2023-03-02 01:07:56.247696,2023-03-02 01:08:10.228552,0 days 00:00:13.980856,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
35,2864.9049476666664,2023-03-02 00:22:18.141982,2023-03-02 00:22:32.135402,0 days 00:00:13.993420,0.6,0.6,15,8,800,6.5,0.8,COMPLETE
11,2866.084879666667,2023-03-02 00:14:57.948980,2023-03-02 00:15:11.518245,0 days 00:00:13.569265,0.5,0.6,14,8,700,5.5,0.8,COMPLETE
13,2866.084879666667,2023-03-02 00:15:34.292320,2023-03-02 00:15:48.096221,0 days 00:00:13.803901,0.5,0.6,14,8,700,5.5,0.8,COMPLETE
23,2866.084879666667,2023-03-02 00:18:37.151823,2023-03-02 00:18:50.826033,0 days 00:00:13.674210,0.5,0.6,14,8,700,5.5,0.8,COMPLETE
18,2866.084879666667,2023-03-02 00:17:06.114196,2023-03-02 00:17:19.683594,0 days 00:00:13.569398,0.5,0.6,14,8,700,5.5,0.8,COMPLETE
5,2866.7624513333335,2023-03-02 00:13:10.248205,2023-03-02 00:13:24.362299,0 days 00:00:14.114094,0.5,0.7,15,8,700,7.5,0.8,COMPLETE
3,2870.0630696666667,2023-03-02 00:12:33.667795,2023-03-02 00:12:47.766290,0 days 00:00:14.098495,0.6,0.5,15,7,600,5.5,0.78,COMPLETE
17,2874.2933756666666,2023-03-02 00:16:47.935257,2023-03-02 00:17:01.286106,0 days 00:00:13.350849,0.4,0.7,14,9,600,6.5,0.78,COMPLETE
4,2880.5453286666666,2023-03-02 00:12:51.770719,2023-03-02 00:13:05.552683,0 days 00:00:13.781964,0.4,0.7,15,7,800,7.5,0.8,COMPLETE
56,2882.409017,2023-03-02 00:28:43.075845,2023-03-02 00:28:56.948538,0 days 00:00:13.872693,0.6,0.5,15,8,800,6.5,0.8,COMPLETE
85,2882.409017,2023-03-02 00:38:14.030087,2023-03-02 00:38:27.750164,0 days 00:00:13.720077,0.6,0.5,15,8,800,6.5,0.8,COMPLETE
143,2882.409017,2023-03-02 00:56:17.698797,2023-03-02 00:56:31.607146,0 days 00:00:13.908349,0.6,0.5,15,8,800,6.5,0.8,COMPLETE
7,2882.470621666667,2023-03-02 00:13:46.581021,2023-03-02 00:14:00.253817,0 days 00:00:13.672796,0.6,0.5,15,8,800,6.5,0.78,COMPLETE
16,2884.9706220000003,2023-03-02 00:16:29.679568,2023-03-02 00:16:43.402253,0 days 00:00:13.722685,0.6,0.6,15,8,800,7.5,0.8,COMPLETE
10,2890.0705563333336,2023-03-02 00:14:39.832162,2023-03-02 00:14:53.650033,0 days 00:00:13.817871,0.6,0.6,14,7,800,6.5,0.8,COMPLETE
40,2892.721924,2023-03-02 00:23:49.430490,2023-03-02 00:24:03.126657,0 days 00:00:13.696167,0.6,0.5,15,8,800,7.5,0.8,COMPLETE
1,2898.562418666667,2023-03-02 00:11:54.354140,2023-03-02 00:12:07.707962,0 days 00:00:13.353822,0.4,0.5,15,9,700,5.5,0.78,COMPLETE
8,2936.8701173333334,2023-03-02 00:14:04.593965,2023-03-02 00:14:17.781516,0 days 00:00:13.187551,0.5,0.5,14,9,600,7.5,0.8,COMPLETE
2,2939.0493163333326,2023-03-02 00:12:12.751657,2023-03-02 00:12:29.357697,0 days 00:00:16.606040,0.4,0.5,14,8,600,5.5,0.8,COMPLETE
