iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
114,2312.352385660639,2023-01-29 16:48:54.895604,2023-01-29 16:51:02.415086,0 days 00:02:07.519482,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
113,2312.352385660639,2023-01-29 16:46:40.159901,2023-01-29 16:48:48.064381,0 days 00:02:07.904480,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
112,2312.352385660639,2023-01-29 16:44:16.249719,2023-01-29 16:46:23.615573,0 days 00:02:07.365854,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
131,2312.352385660639,2023-01-29 17:25:23.592266,2023-01-29 17:27:31.112709,0 days 00:02:07.520443,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
64,2312.352385660639,2023-01-29 14:57:18.886422,2023-01-29 14:59:28.701346,0 days 00:02:09.814924,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
110,2312.352385660639,2023-01-29 16:39:26.167807,2023-01-29 16:41:33.840809,0 days 00:02:07.673002,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
108,2312.352385660639,2023-01-29 16:35:00.991681,2023-01-29 16:37:08.312722,0 days 00:02:07.321041,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
107,2312.352385660639,2023-01-29 16:32:46.651257,2023-01-29 16:34:54.150152,0 days 00:02:07.498895,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
106,2312.352385660639,2023-01-29 16:30:33.951154,2023-01-29 16:32:41.609847,0 days 00:02:07.658693,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
105,2312.352385660639,2023-01-29 16:28:19.571156,2023-01-29 16:30:29.730303,0 days 00:02:10.159147,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
104,2312.352385660639,2023-01-29 16:26:05.018500,2023-01-29 16:28:12.918891,0 days 00:02:07.900391,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
103,2312.352385660639,2023-01-29 16:23:48.186143,2023-01-29 16:26:00.553271,0 days 00:02:12.367128,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
102,2312.352385660639,2023-01-29 16:21:35.589266,2023-01-29 16:23:43.188423,0 days 00:02:07.599157,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
101,2312.352385660639,2023-01-29 16:19:22.835841,2023-01-29 16:21:30.571153,0 days 00:02:07.735312,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
199,2312.352385660639,2023-01-29 20:08:09.890473,2023-01-29 20:10:31.779111,0 days 00:02:21.888638,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
132,2312.352385660639,2023-01-29 17:27:37.955129,2023-01-29 17:29:45.437862,0 days 00:02:07.482733,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
133,2312.352385660639,2023-01-29 17:29:51.577296,2023-01-29 17:31:59.130981,0 days 00:02:07.553685,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
97,2312.352385660639,2023-01-29 16:10:49.694091,2023-01-29 16:12:57.289536,0 days 00:02:07.595445,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
96,2312.352385660639,2023-01-29 16:08:35.245590,2023-01-29 16:10:43.412716,0 days 00:02:08.167126,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
109,2312.352385660639,2023-01-29 16:37:12.619368,2023-01-29 16:39:19.811669,0 days 00:02:07.192301,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
124,2312.352385660639,2023-01-29 17:10:30.590318,2023-01-29 17:12:37.759606,0 days 00:02:07.169288,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
63,2312.352385660639,2023-01-29 14:55:03.314277,2023-01-29 14:57:10.654515,0 days 00:02:07.340238,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
