iteration,rmse,datetime_start,datetime_complete,duration,depth,l2_leaf_reg,min_data_in_leaf,n_estimators,one_hot_max_size,state
202,2419.96540335954,2023-01-30 20:28:51.646379,2023-01-30 20:29:13.711127,0 days 00:00:22.064748,10,0.8,20,500,15,COMPLETE
201,2419.96540335954,2023-01-30 20:28:26.141057,2023-01-30 20:28:46.989711,0 days 00:00:20.848654,10,0.8,20,500,15,COMPLETE
200,2419.96540335954,2023-01-30 20:28:00.722890,2023-01-30 20:28:21.529395,0 days 00:00:20.806505,10,0.8,10,500,15,COMPLETE
199,2419.96540335954,2023-01-30 20:27:35.231711,2023-01-30 20:27:56.101682,0 days 00:00:20.869971,10,0.8,20,500,15,COMPLETE
198,2419.96540335954,2023-01-30 20:27:08.411022,2023-01-30 20:27:30.245702,0 days 00:00:21.834680,10,0.8,10,500,15,COMPLETE
197,2419.96540335954,2023-01-30 20:26:41.898257,2023-01-30 20:27:03.311521,0 days 00:00:21.413264,10,0.8,10,500,15,COMPLETE
221,2419.96540335954,2023-01-30 20:37:58.290130,2023-01-30 20:38:19.314612,0 days 00:00:21.024482,10,0.8,10,500,15,COMPLETE
222,2419.96540335954,2023-01-30 20:38:23.569254,2023-01-30 20:38:43.602596,0 days 00:00:20.033342,10,0.8,10,500,15,COMPLETE
223,2419.96540335954,2023-01-30 20:38:47.970074,2023-01-30 20:39:16.360681,0 days 00:00:28.390607,10,0.8,10,500,15,COMPLETE
224,2419.96540335954,2023-01-30 20:39:21.519048,2023-01-30 20:39:48.237158,0 days 00:00:26.718110,10,0.8,10,500,15,COMPLETE
498,2419.96540335954,2023-01-30 22:46:11.825244,2023-01-30 22:46:32.439078,0 days 00:00:20.613834,10,0.8,10,500,15,COMPLETE
248,2419.96540335954,2023-01-30 20:50:24.820794,2023-01-30 20:50:58.232224,0 days 00:00:33.411430,10,0.8,20,500,15,COMPLETE
247,2419.96540335954,2023-01-30 20:49:48.552331,2023-01-30 20:50:10.586911,0 days 00:00:22.034580,10,0.8,10,500,15,COMPLETE
246,2419.96540335954,2023-01-30 20:49:17.675641,2023-01-30 20:49:41.349691,0 days 00:00:23.674050,10,0.8,20,500,15,COMPLETE
245,2419.96540335954,2023-01-30 20:48:52.179989,2023-01-30 20:49:12.795280,0 days 00:00:20.615291,10,0.8,20,500,15,COMPLETE
243,2419.96540335954,2023-01-30 20:47:55.955546,2023-01-30 20:48:17.561182,0 days 00:00:21.605636,10,0.8,20,500,15,COMPLETE
242,2419.96540335954,2023-01-30 20:47:31.696189,2023-01-30 20:47:51.801665,0 days 00:00:20.105476,10,0.8,20,500,15,COMPLETE
241,2419.96540335954,2023-01-30 20:47:05.130746,2023-01-30 20:47:27.076360,0 days 00:00:21.945614,10,0.8,20,500,15,COMPLETE
240,2419.96540335954,2023-01-30 20:46:40.768358,2023-01-30 20:47:01.047188,0 days 00:00:20.278830,10,0.8,20,500,15,COMPLETE
239,2419.96540335954,2023-01-30 20:46:15.038185,2023-01-30 20:46:35.434667,0 days 00:00:20.396482,10,0.8,10,500,15,COMPLETE
196,2419.96540335954,2023-01-30 20:26:15.500884,2023-01-30 20:26:36.864218,0 days 00:00:21.363334,10,0.8,20,500,15,COMPLETE
238,2419.96540335954,2023-01-30 20:45:49.453493,2023-01-30 20:46:09.978516,0 days 00:00:20.525023,10,0.8,10,500,15,COMPLETE
236,2419.96540335954,2023-01-30 20:44:47.945800,2023-01-30 20:45:15.692600,0 days 00:00:27.746800,10,0.8,10,500,15,COMPLETE
235,2419.96540335954,2023-01-30 20:44:19.679540,2023-01-30 20:44:41.486688,0 days 00:00:21.807148,10,0.8,10,500,5,COMPLETE
234,2419.96540335954,2023-01-30 20:43:54.131073,2023-01-30 20:44:14.850196,0 days 00:00:20.719123,10,0.8,10,500,15,COMPLETE
233,2419.96540335954,2023-01-30 20:43:28.474324,2023-01-30 20:43:49.414510,0 days 00:00:20.940186,10,0.8,10,500,15,COMPLETE
232,2419.96540335954,2023-01-30 20:42:55.833561,2023-01-30 20:43:24.024720,0 days 00:00:28.191159,10,0.8,10,500,15,COMPLETE
231,2419.96540335954,2023-01-30 20:42:30.262999,2023-01-30 20:42:51.143851,0 days 00:00:20.880852,10,0.8,10,500,15,COMPLETE
229,2419.96540335954,2023-01-30 20:41:37.604902,2023-01-30 20:41:58.021348,0 days 00:00:20.416446,10,0.8,20,500,15,COMPLETE
228,2419.96540335954,2023-01-30 20:41:13.106923,2023-01-30 20:41:33.491800,0 days 00:00:20.384877,10,0.8,10,500,15,COMPLETE
227,2419.96540335954,2023-01-30 20:40:46.605237,2023-01-30 20:41:06.770008,0 days 00:00:20.164771,10,0.8,10,500,15,COMPLETE
225,2419.96540335954,2023-01-30 20:39:53.238930,2023-01-30 20:40:18.208622,0 days 00:00:24.969692,10,0.8,10,500,15,COMPLETE
237,2419.96540335954,2023-01-30 20:45:22.384921,2023-01-30 20:45:44.198999,0 days 00:00:21.814078,10,0.8,20,500,15,COMPLETE
195,2419.96540335954,2023-01-30 20:25:49.317403,2023-01-30 20:26:10.452524,0 days 00:00:21.135121,10,0.8,10,500,15,COMPLETE
209,2419.96540335954,2023-01-30 20:32:19.972726,2023-01-30 20:32:41.150953,0 days 00:00:21.178227,10,0.8,10,500,15,COMPLETE
160,2419.96540335954,2023-01-30 20:10:23.700889,2023-01-30 20:10:48.381958,0 days 00:00:24.681069,10,0.8,20,500,15,COMPLETE
175,2419.96540335954,2023-01-30 20:17:08.737638,2023-01-30 20:17:30.142732,0 days 00:00:21.405094,10,0.8,20,500,15,COMPLETE
174,2419.96540335954,2023-01-30 20:16:43.063832,2023-01-30 20:17:04.116593,0 days 00:00:21.052761,10,0.8,20,500,15,COMPLETE
173,2419.96540335954,2023-01-30 20:16:17.561379,2023-01-30 20:16:38.919037,0 days 00:00:21.357658,10,0.8,20,500,15,COMPLETE
172,2419.96540335954,2023-01-30 20:15:42.177525,2023-01-30 20:16:12.907744,0 days 00:00:30.730219,10,0.8,20,500,15,COMPLETE
169,2419.96540335954,2023-01-30 20:14:23.834514,2023-01-30 20:14:44.467538,0 days 00:00:20.633024,10,0.8,10,500,15,COMPLETE
168,2419.96540335954,2023-01-30 20:13:57.981719,2023-01-30 20:14:19.269219,0 days 00:00:21.287500,10,0.8,20,500,15,COMPLETE
167,2419.96540335954,2023-01-30 20:13:32.316168,2023-01-30 20:13:53.173588,0 days 00:00:20.857420,10,0.8,10,500,15,COMPLETE
166,2419.96540335954,2023-01-30 20:13:06.066862,2023-01-30 20:13:27.474288,0 days 00:00:21.407426,10,0.8,10,500,15,COMPLETE
163,2419.96540335954,2023-01-30 20:11:45.387709,2023-01-30 20:12:06.310601,0 days 00:00:20.922892,10,0.8,10,500,15,COMPLETE
162,2419.96540335954,2023-01-30 20:11:19.428985,2023-01-30 20:11:40.025291,0 days 00:00:20.596306,10,0.8,10,500,15,COMPLETE
161,2419.96540335954,2023-01-30 20:10:52.582173,2023-01-30 20:11:13.887286,0 days 00:00:21.305113,10,0.8,10,500,15,COMPLETE
194,2419.96540335954,2023-01-30 20:25:24.031125,2023-01-30 20:25:44.672958,0 days 00:00:20.641833,10,0.8,10,500,15,COMPLETE
159,2419.96540335954,2023-01-30 20:09:58.452853,2023-01-30 20:10:19.160622,0 days 00:00:20.707769,10,0.8,10,500,15,COMPLETE
157,2419.96540335954,2023-01-30 20:09:07.819182,2023-01-30 20:09:28.795911,0 days 00:00:20.976729,10,0.8,10,500,15,COMPLETE
156,2419.96540335954,2023-01-30 20:08:41.152426,2023-01-30 20:09:01.892207,0 days 00:00:20.739781,10,0.8,10,500,15,COMPLETE
155,2419.96540335954,2023-01-30 20:08:15.563447,2023-01-30 20:08:36.801769,0 days 00:00:21.238322,10,0.8,10,500,15,COMPLETE
154,2419.96540335954,2023-01-30 20:07:49.801508,2023-01-30 20:08:10.527713,0 days 00:00:20.726205,10,0.8,10,500,15,COMPLETE
153,2419.96540335954,2023-01-30 20:07:24.454007,2023-01-30 20:07:45.610477,0 days 00:00:21.156470,10,0.8,10,500,15,COMPLETE
152,2419.96540335954,2023-01-30 20:06:58.083880,2023-01-30 20:07:19.569967,0 days 00:00:21.486087,10,0.8,10,500,15,COMPLETE
151,2419.96540335954,2023-01-30 20:06:32.766707,2023-01-30 20:06:53.872710,0 days 00:00:21.106003,10,0.8,10,500,15,COMPLETE
150,2419.96540335954,2023-01-30 20:06:04.357103,2023-01-30 20:06:26.370337,0 days 00:00:22.013234,10,0.8,20,500,15,COMPLETE
176,2419.96540335954,2023-01-30 20:17:34.371783,2023-01-30 20:17:55.424380,0 days 00:00:21.052597,10,0.8,20,500,15,COMPLETE
177,2419.96540335954,2023-01-30 20:18:00.105118,2023-01-30 20:18:21.475479,0 days 00:00:21.370361,10,0.8,10,500,15,COMPLETE
499,2419.96540335954,2023-01-30 22:46:36.923409,2023-01-30 22:46:56.605317,0 days 00:00:19.681908,10,0.8,20,500,15,COMPLETE
186,2419.96540335954,2023-01-30 20:21:57.778705,2023-01-30 20:22:19.171202,0 days 00:00:21.392497,10,0.8,10,500,15,COMPLETE
188,2419.96540335954,2023-01-30 20:22:49.705043,2023-01-30 20:23:10.484474,0 days 00:00:20.779431,10,0.8,10,500,15,COMPLETE
178,2419.96540335954,2023-01-30 20:18:26.460933,2023-01-30 20:18:47.800947,0 days 00:00:21.340014,10,0.8,20,500,15,COMPLETE
193,2419.96540335954,2023-01-30 20:24:57.481509,2023-01-30 20:25:18.968268,0 days 00:00:21.486759,10,0.8,10,500,15,COMPLETE
192,2419.96540335954,2023-01-30 20:24:32.235998,2023-01-30 20:24:53.002186,0 days 00:00:20.766188,10,0.8,10,500,15,COMPLETE
190,2419.96540335954,2023-01-30 20:23:40.723731,2023-01-30 20:24:01.379965,0 days 00:00:20.656234,10,0.8,10,500,15,COMPLETE
185,2419.96540335954,2023-01-30 20:21:31.875741,2023-01-30 20:21:52.786212,0 days 00:00:20.910471,10,0.8,10,500,15,COMPLETE
184,2419.96540335954,2023-01-30 20:21:03.591498,2023-01-30 20:21:25.209741,0 days 00:00:21.618243,10,0.8,10,500,15,COMPLETE
182,2419.96540335954,2023-01-30 20:20:12.714848,2023-01-30 20:20:32.942409,0 days 00:00:20.227561,10,0.8,10,500,15,COMPLETE
191,2419.96540335954,2023-01-30 20:24:06.467186,2023-01-30 20:24:27.300858,0 days 00:00:20.833672,10,0.8,10,500,15,COMPLETE
181,2419.96540335954,2023-01-30 20:19:46.236036,2023-01-30 20:20:07.914776,0 days 00:00:21.678740,10,0.8,10,500,15,COMPLETE
180,2419.96540335954,2023-01-30 20:19:18.378414,2023-01-30 20:19:39.369314,0 days 00:00:20.990900,10,0.8,20,500,15,COMPLETE
138,2420.7428252865034,2023-01-30 20:00:37.918597,2023-01-30 20:00:57.982063,0 days 00:00:20.063466,10,0.75,10,500,15,COMPLETE
369,2420.7428252865034,2023-01-30 21:45:17.379890,2023-01-30 21:45:38.213424,0 days 00:00:20.833534,10,0.75,20,500,15,COMPLETE
488,2420.7434100351447,2023-01-30 22:41:28.907016,2023-01-30 22:41:49.483995,0 days 00:00:20.576979,10,0.75,20,500,20,COMPLETE
17,2420.7434100351447,2023-01-30 19:04:22.508955,2023-01-30 19:04:46.094830,0 days 00:00:23.585875,10,0.75,10,500,15,COMPLETE
293,2420.7434100351447,2023-01-30 21:10:37.992492,2023-01-30 21:11:00.910180,0 days 00:00:22.917688,10,0.75,10,500,15,COMPLETE
58,2420.7434100351447,2023-01-30 19:23:29.493320,2023-01-30 19:23:51.429954,0 days 00:00:21.936634,10,0.75,10,500,15,COMPLETE
187,2420.7434100351447,2023-01-30 20:22:24.146480,2023-01-30 20:22:45.231863,0 days 00:00:21.085383,10,0.75,10,500,15,COMPLETE
336,2420.7434100351447,2023-01-30 21:29:53.579771,2023-01-30 21:30:13.939791,0 days 00:00:20.360020,10,0.75,10,500,15,COMPLETE
446,2420.7434100351447,2023-01-30 22:22:45.169973,2023-01-30 22:23:26.970857,0 days 00:00:41.800884,10,0.75,10,500,10,COMPLETE
29,2425.1347137743705,2023-01-30 19:09:59.744542,2023-01-30 19:10:19.466145,0 days 00:00:19.721603,10,0.8,10,450,20,COMPLETE
16,2425.1347137743705,2023-01-30 19:03:55.966318,2023-01-30 19:04:16.152833,0 days 00:00:20.186515,10,0.8,20,450,20,COMPLETE
304,2427.7909321922766,2023-01-30 21:15:46.976016,2023-01-30 21:16:21.387740,0 days 00:00:34.411724,10,0.8,10,450,15,COMPLETE
1,2427.7909321922766,2023-01-30 18:57:35.215308,2023-01-30 18:57:55.379600,0 days 00:00:20.164292,10,0.8,10,450,20,COMPLETE
342,2427.7909321922766,2023-01-30 21:32:42.981119,2023-01-30 21:33:03.562686,0 days 00:00:20.581567,10,0.8,10,450,5,COMPLETE
263,2427.7909321922766,2023-01-30 20:57:11.562405,2023-01-30 20:57:31.171562,0 days 00:00:19.609157,10,0.8,10,450,15,COMPLETE
27,2427.7909321922766,2023-01-30 19:09:09.114572,2023-01-30 19:09:29.167756,0 days 00:00:20.053184,10,0.8,10,450,20,COMPLETE
139,2427.7909321922766,2023-01-30 20:01:02.242392,2023-01-30 20:01:22.413250,0 days 00:00:20.170858,10,0.8,20,450,15,COMPLETE
374,2427.7909321922766,2023-01-30 21:47:44.993949,2023-01-30 21:48:04.773179,0 days 00:00:19.779230,10,0.8,10,450,15,COMPLETE
38,2427.7909321922766,2023-01-30 19:14:31.842740,2023-01-30 19:14:52.444597,0 days 00:00:20.601857,10,0.8,20,450,20,COMPLETE
5,2427.7909321922766,2023-01-30 18:59:14.680161,2023-01-30 18:59:34.752033,0 days 00:00:20.071872,10,0.8,10,450,10,COMPLETE
40,2427.7909321922766,2023-01-30 19:15:23.589490,2023-01-30 19:15:44.072142,0 days 00:00:20.482652,10,0.8,20,450,10,COMPLETE
59,2427.7909321922766,2023-01-30 19:23:57.936690,2023-01-30 19:24:18.603179,0 days 00:00:20.666489,10,0.8,20,450,15,COMPLETE
203,2427.7909321922766,2023-01-30 20:29:18.501592,2023-01-30 20:29:38.691187,0 days 00:00:20.189595,10,0.8,20,450,15,COMPLETE
18,2427.7909321922766,2023-01-30 19:05:01.506207,2023-01-30 19:05:23.964759,0 days 00:00:22.458552,10,0.8,10,450,20,COMPLETE
479,2427.7909321922766,2023-01-30 22:37:24.167263,2023-01-30 22:37:43.512317,0 days 00:00:19.345054,10,0.8,20,450,15,COMPLETE
396,2427.7909321922766,2023-01-30 21:59:30.382824,2023-01-30 21:59:52.820741,0 days 00:00:22.437917,10,0.8,20,450,15,COMPLETE
432,2427.7909321922766,2023-01-30 22:16:17.030140,2023-01-30 22:16:36.160201,0 days 00:00:19.130061,10,0.8,10,450,15,COMPLETE
90,2428.015722350365,2023-01-30 19:37:52.767975,2023-01-30 19:38:13.307337,0 days 00:00:20.539362,10,0.75,10,450,10,COMPLETE
475,2435.6280158310387,2023-01-30 22:35:46.061960,2023-01-30 22:36:04.189334,0 days 00:00:18.127374,10,0.8,10,400,15,COMPLETE
46,2435.6280158310387,2023-01-30 19:18:08.989732,2023-01-30 19:18:29.196468,0 days 00:00:20.206736,10,0.8,20,400,10,COMPLETE
340,2435.6280158310387,2023-01-30 21:31:37.545608,2023-01-30 21:32:11.304815,0 days 00:00:33.759207,10,0.8,10,400,15,COMPLETE
410,2436.0635732196356,2023-01-30 22:06:11.331195,2023-01-30 22:06:30.598601,0 days 00:00:19.267406,10,0.75,10,400,15,COMPLETE
35,2436.0635732196356,2023-01-30 19:12:38.508704,2023-01-30 19:12:59.476161,0 days 00:00:20.967457,10,0.75,20,400,20,COMPLETE
9,2436.0635732196356,2023-01-30 19:00:50.806149,2023-01-30 19:01:09.595024,0 days 00:00:18.788875,10,0.75,20,400,15,COMPLETE
226,2437.174295873357,2023-01-30 20:40:22.861737,2023-01-30 20:40:42.151257,0 days 00:00:19.289520,10,0.8,10,400,15,COMPLETE
299,2437.174295873357,2023-01-30 21:13:38.974045,2023-01-30 21:13:58.397098,0 days 00:00:19.423053,10,0.8,10,400,15,COMPLETE
143,2437.174295873357,2023-01-30 20:02:43.067870,2023-01-30 20:03:10.564857,0 days 00:00:27.496987,10,0.8,10,400,15,COMPLETE
39,2441.2796404839028,2023-01-30 19:14:58.951172,2023-01-30 19:15:18.903056,0 days 00:00:19.951884,9,0.75,10,500,5,COMPLETE
37,2444.411538196466,2023-01-30 19:14:02.801881,2023-01-30 19:14:26.951269,0 days 00:00:24.149388,9,0.8,10,500,15,COMPLETE
310,2444.4674376799862,2023-01-30 21:18:38.129381,2023-01-30 21:18:58.028583,0 days 00:00:19.899202,9,0.8,10,500,15,COMPLETE
106,2444.4674376799862,2023-01-30 19:45:13.366454,2023-01-30 19:45:33.839136,0 days 00:00:20.472682,9,0.8,10,500,15,COMPLETE
34,2445.5227554350727,2023-01-30 19:12:11.955651,2023-01-30 19:12:32.227740,0 days 00:00:20.272089,9,0.8,20,500,5,COMPLETE
384,2445.5227554350727,2023-01-30 21:52:33.231138,2023-01-30 21:52:53.111592,0 days 00:00:19.880454,9,0.8,10,500,15,COMPLETE
267,2445.5228542290715,2023-01-30 20:58:52.357355,2023-01-30 20:59:12.946765,0 days 00:00:20.589410,9,0.8,10,500,15,COMPLETE
464,2445.5228542290715,2023-01-30 22:30:48.904462,2023-01-30 22:31:08.598651,0 days 00:00:19.694189,9,0.8,10,500,5,COMPLETE
351,2445.5228542290715,2023-01-30 21:36:59.965778,2023-01-30 21:37:19.522835,0 days 00:00:19.557057,9,0.8,10,500,10,COMPLETE
424,2445.5228542290715,2023-01-30 22:12:24.455741,2023-01-30 22:12:43.974953,0 days 00:00:19.519212,9,0.8,20,500,15,COMPLETE
216,2445.5228542290715,2023-01-30 20:35:34.555550,2023-01-30 20:36:05.552657,0 days 00:00:30.997107,9,0.8,20,500,15,COMPLETE
4,2445.5228542290715,2023-01-30 18:58:50.377567,2023-01-30 18:59:09.778343,0 days 00:00:19.400776,9,0.8,10,500,20,COMPLETE
158,2445.5228542290715,2023-01-30 20:09:33.218921,2023-01-30 20:09:53.744563,0 days 00:00:20.525642,9,0.8,20,500,15,COMPLETE
20,2450.8838387376404,2023-01-30 19:06:00.249000,2023-01-30 19:06:19.239664,0 days 00:00:18.990664,9,0.75,20,450,20,COMPLETE
3,2451.1745858542004,2023-01-30 18:58:25.895678,2023-01-30 18:58:45.515577,0 days 00:00:19.619899,9,0.75,10,450,10,COMPLETE
7,2452.77686423486,2023-01-30 19:00:02.695018,2023-01-30 19:00:21.432313,0 days 00:00:18.737295,9,0.75,20,450,10,COMPLETE
2,2463.4895938390855,2023-01-30 18:58:02.186139,2023-01-30 18:58:21.043060,0 days 00:00:18.856921,9,0.75,20,400,5,COMPLETE
70,2467.091547444573,2023-01-30 19:28:57.427349,2023-01-30 19:29:17.284201,0 days 00:00:19.856852,9,0.8,10,400,15,COMPLETE
6,2467.091547444573,2023-01-30 18:59:39.369851,2023-01-30 18:59:57.874068,0 days 00:00:18.504217,9,0.8,20,400,5,COMPLETE
