iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
57,2545.815347085304,2023-01-05 17:37:23.217237,2023-01-05 17:37:36.547427,0 days 00:00:13.330190,,Plain,Bernoulli,9,0.6780691980826437,0.150950020428366,18,283,16,0.9482526003413587,COMPLETE
97,2548.3649298505165,2023-01-05 17:50:56.859021,2023-01-05 17:51:10.450766,0 days 00:00:13.591745,,Plain,Bernoulli,9,0.9759490874816847,0.11937707288358528,3,351,20,0.9153807356967871,COMPLETE
58,2549.154307464436,2023-01-05 17:37:40.666890,2023-01-05 17:37:54.784842,0 days 00:00:14.117952,,Plain,Bernoulli,10,0.9622281632827732,0.0905344818402066,9,345,3,0.8729245690829487,COMPLETE
75,2560.2305037886663,2023-01-05 17:43:13.668447,2023-01-05 17:43:27.528054,0 days 00:00:13.859607,,Plain,Bernoulli,10,0.9676333959336999,0.10113350012414601,19,304,20,0.8359936287515132,COMPLETE
11,2560.407474068695,2023-01-05 17:21:43.926057,2023-01-05 17:22:13.108078,0 days 00:00:29.182021,0.3270603949824642,Ordered,Bayesian,10,0.023680921286011195,0.18673461991840287,15,317,20,,COMPLETE
55,2563.344675218139,2023-01-05 17:36:36.191062,2023-01-05 17:36:59.786420,0 days 00:00:23.595358,,Ordered,Bernoulli,9,0.9297956867343264,0.23966152404974966,16,320,18,0.8068168339431767,COMPLETE
29,2567.0177060173396,2023-01-05 17:28:31.647011,2023-01-05 17:28:44.976525,0 days 00:00:13.329514,,Plain,Bernoulli,9,0.9988207914477478,0.12665270183976668,17,303,16,0.6381722286847842,COMPLETE
54,2568.5380005539055,2023-01-05 17:36:17.962435,2023-01-05 17:36:32.236938,0 days 00:00:14.274503,,Plain,Bernoulli,10,0.8945536618573531,0.07829497444064633,19,368,20,0.6959225461997213,COMPLETE
26,2593.5096520165257,2023-01-05 17:27:38.478471,2023-01-05 17:27:51.454124,0 days 00:00:12.975653,,Plain,Bernoulli,8,0.7616111757857691,0.12517642873577534,17,324,19,0.9992804377016368,COMPLETE
68,2596.8743775041135,2023-01-05 17:40:52.207085,2023-01-05 17:41:16.076974,0 days 00:00:23.869889,2.797908754304882,Plain,Bayesian,10,0.9186793428739116,0.23555381597059402,13,378,20,,COMPLETE
60,2611.503474180367,2023-01-05 17:38:22.858388,2023-01-05 17:38:36.686350,0 days 00:00:13.827962,,Plain,Bernoulli,9,0.7348746170682883,0.06749569991726594,17,403,19,0.7830581863068639,COMPLETE
47,2618.138823000624,2023-01-05 17:33:59.562795,2023-01-05 17:34:14.354522,0 days 00:00:14.791727,,Plain,Bernoulli,9,0.9604917594802413,0.061430138804283864,12,428,6,0.9352344644247557,COMPLETE
10,2631.229890767908,2023-01-05 17:21:14.231936,2023-01-05 17:21:37.828513,0 days 00:00:23.596577,0.14103563946219744,Ordered,Bayesian,10,0.09764370717726317,0.15468048702697818,15,294,20,,COMPLETE
13,2653.859511462394,2023-01-05 17:22:59.061964,2023-01-05 17:23:33.964651,0 days 00:00:34.902687,3.0608393415687374,Ordered,Bayesian,10,0.010825034460468317,0.29493127455432605,15,341,17,,COMPLETE
25,2660.0527831370787,2023-01-05 17:27:20.342235,2023-01-05 17:27:34.429387,0 days 00:00:14.087152,,Plain,Bernoulli,9,0.9354576474422696,0.0514505453821031,18,416,17,0.6560167097840828,COMPLETE
78,2665.226587068756,2023-01-05 17:44:19.054006,2023-01-05 17:44:33.001197,0 days 00:00:13.947191,,Plain,Bernoulli,10,0.9314649599981074,0.04837992856352695,20,341,19,0.8454866501940744,COMPLETE
8,2690.1982931942407,2023-01-05 17:20:37.723146,2023-01-05 17:20:51.164450,0 days 00:00:13.441304,,Plain,Bernoulli,8,0.39163996241585686,0.06520653302950372,18,401,5,0.2644239929344987,COMPLETE
24,2730.552817553915,2023-01-05 17:27:03.257369,2023-01-05 17:27:16.361893,0 days 00:00:13.104524,,Plain,Bernoulli,7,0.8078429203343328,0.08394566380218539,13,341,19,0.8567929458036356,COMPLETE
89,2744.4705074554504,2023-01-05 17:47:52.874034,2023-01-05 17:48:30.480272,0 days 00:00:37.606238,5.021256669154515,Ordered,Bayesian,10,0.9937024180857725,0.24623735522673004,18,371,18,,COMPLETE
