iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
13,2751.249389247322,2023-02-08 22:49:38.675084,2023-02-08 22:49:49.832531,0 days 00:00:11.157447,,Plain,MVS,10,0.0681651416067239,0.08149699146877558,5,226,20,,COMPLETE
23,2753.628089858988,2023-02-08 22:52:26.549472,2023-02-08 22:52:37.753853,0 days 00:00:11.204381,,Plain,MVS,9,0.1325903016058847,0.13871142713141196,4,255,18,,COMPLETE
14,2780.8250394551383,2023-02-08 22:49:53.676708,2023-02-08 22:50:11.953078,0 days 00:00:18.276370,,Plain,MVS,9,0.17601241350529576,0.06604102902988902,2,358,15,,COMPLETE
24,2804.799396254749,2023-02-08 22:52:42.070306,2023-02-08 22:52:52.879146,0 days 00:00:10.808840,,Plain,MVS,8,0.18358231524015095,0.2851463590553522,6,204,15,,COMPLETE
15,2808.8972212835633,2023-02-08 22:50:21.268815,2023-02-08 22:50:31.968928,0 days 00:00:10.700113,,Plain,MVS,10,0.023990705594599593,0.09083276861301712,6,136,13,,COMPLETE
18,2809.128631416569,2023-02-08 22:51:06.551084,2023-02-08 22:51:17.920864,0 days 00:00:11.369780,,Plain,MVS,8,0.22702813729475693,0.09492052302422375,8,338,18,,COMPLETE
9,2852.2751765084827,2023-02-08 22:48:37.944294,2023-02-08 22:48:48.176541,0 days 00:00:10.232247,4.048150792735214,Plain,Bayesian,8,0.30279113606635566,0.21194823536124915,7,121,5,,COMPLETE
29,2901.29474270078,2023-02-08 22:54:35.403457,2023-02-08 22:54:52.168831,0 days 00:00:16.765374,,Ordered,Bernoulli,7,0.502986449241649,0.038151958912342014,12,395,19,0.9872777589688397,COMPLETE
86,2903.804339382367,2023-02-08 23:18:35.792297,2023-02-08 23:18:52.656563,0 days 00:00:16.864266,5.7830160562363675,Ordered,Bayesian,8,0.1897041055187498,0.15388680933677232,11,273,19,,COMPLETE
40,2914.8531070785884,2023-02-08 23:00:07.635814,2023-02-08 23:00:21.499277,0 days 00:00:13.863463,,Ordered,Bernoulli,3,0.540127481397346,0.1777300712305813,8,462,17,0.8981216372584638,COMPLETE
96,2931.0404014977607,2023-02-08 23:21:38.920386,2023-02-08 23:21:52.088954,0 days 00:00:13.168568,,Plain,MVS,7,0.07311408926999337,0.29750467576670825,17,296,18,,COMPLETE
37,2982.4790963714795,2023-02-08 22:59:02.553649,2023-02-08 22:59:20.697549,0 days 00:00:18.143900,,Ordered,Bernoulli,5,0.19573476737544626,0.08953158928062452,15,264,18,0.8650086872197401,COMPLETE
57,3025.08009294455,2023-02-08 23:07:07.610339,2023-02-08 23:07:26.470586,0 days 00:00:18.860247,6.558534554756747,Ordered,Bayesian,8,0.3819449128487213,0.07386102976928426,16,323,8,,COMPLETE
