iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
38,3179.2794314570438,2023-02-03 23:34:18.204123,2023-02-03 23:34:35.344456,0 days 00:00:17.140333,2.7232841290305587,Plain,Bayesian,9,0.6296210868248381,0.02269402144321242,11,221,8,,COMPLETE
3,3225.581525970359,2023-02-03 23:16:59.849978,2023-02-03 23:17:18.715460,0 days 00:00:18.865482,8.741948042135071,Plain,Bayesian,10,0.9140972703063441,0.07350626467996854,8,142,19,,COMPLETE
4,3236.968638773303,2023-02-03 23:17:22.874872,2023-02-03 23:17:46.325240,0 days 00:00:23.450368,4.716569930730923,Ordered,Bayesian,9,0.7584894223021643,0.023889570048004002,20,213,12,,COMPLETE
8,3602.7669489951822,2023-02-03 23:18:58.773260,2023-02-03 23:19:17.783519,0 days 00:00:19.010259,1.1651743835784822,Plain,Bayesian,6,0.3961952985845405,0.011922988318020704,2,466,6,,COMPLETE
47,3947.130081681731,2023-02-03 23:37:49.705491,2023-02-03 23:38:12.048678,0 days 00:00:22.343187,,Plain,Bernoulli,10,0.7866658439500811,0.004840250657348615,12,371,15,0.9685088578804687,COMPLETE
2,4554.55781727318,2023-02-03 23:16:35.860273,2023-02-03 23:16:55.736087,0 days 00:00:19.875814,6.3345265501787225,Plain,Bayesian,4,0.6022996667852392,0.009968892800949977,7,333,6,,COMPLETE
19,4882.795580143308,2023-02-03 23:25:31.351066,2023-02-03 23:25:47.492746,0 days 00:00:16.141680,,Ordered,MVS,9,0.29298109726518995,0.049360391548297175,9,252,10,,COMPLETE
1,4987.300542743472,2023-02-03 23:16:15.212994,2023-02-03 23:16:31.438306,0 days 00:00:16.225312,6.632038245435467,Plain,Bayesian,6,0.9038907268663372,0.009412822817274583,13,160,14,,COMPLETE
30,5246.505500076596,2023-02-03 23:31:20.034925,2023-02-03 23:31:38.064726,0 days 00:00:18.029801,,Ordered,MVS,9,0.31739992547813606,0.14157545848403125,14,109,13,,COMPLETE
26,5457.180060653483,2023-02-03 23:29:05.071578,2023-02-03 23:29:23.380075,0 days 00:00:18.308497,,Ordered,MVS,3,0.6969451721810918,0.053715507655578816,14,355,15,,COMPLETE
5,9170.376623490489,2023-02-03 23:17:51.115445,2023-02-03 23:18:07.256112,0 days 00:00:16.140667,0.29063922899914885,Ordered,Bayesian,6,0.6678159705124711,0.0004631853089193315,20,136,17,,COMPLETE
7,9212.940226672199,2023-02-03 23:18:32.583460,2023-02-03 23:18:54.276119,0 days 00:00:21.692659,,Ordered,MVS,10,0.45251388242316914,0.0009103579676988327,19,333,7,,COMPLETE
6,9287.149282579432,2023-02-03 23:18:11.351282,2023-02-03 23:18:27.885899,0 days 00:00:16.534617,,Plain,Bernoulli,10,0.3850139633325225,0.00012948446533047117,4,313,20,0.9385592746469387,COMPLETE
69,9480.595234831593,2023-02-03 23:46:41.391580,2023-02-03 23:47:00.992860,0 days 00:00:19.601280,,Plain,MVS,9,0.8938619316304929,0.22293090433160495,4,485,19,,COMPLETE
89,9505.456394629115,2023-02-03 23:54:25.622614,2023-02-03 23:54:41.096691,0 days 00:00:15.474077,,Plain,MVS,10,0.7688829089422613,0.11300231573858802,5,441,15,,COMPLETE
58,9521.565851990232,2023-02-03 23:42:17.832698,2023-02-03 23:42:32.579476,0 days 00:00:14.746778,,Plain,MVS,10,0.8684618120487914,0.29844885550309774,8,421,18,,COMPLETE
46,9569.336824310638,2023-02-03 23:37:22.648344,2023-02-03 23:37:44.962285,0 days 00:00:22.313941,,Plain,MVS,10,0.7298741363489176,0.18978466726486878,15,351,13,,COMPLETE
9,9587.152154686215,2023-02-03 23:19:22.369181,2023-02-03 23:19:35.847370,0 days 00:00:13.478189,,Plain,MVS,4,0.8493667559034335,0.0011177868417815327,5,400,14,,COMPLETE
